repetition,cell_ids,unique_presented_mutations,n_unique_mutations,n_presentations,selected_mutation_hits,covered_ge_1,covered_ge_2,covered_ge_3,cell_p_response,num_presented_peptides
8,7,"['mut11', 'mut19', 'mut20', 'mut28', 'mut39']",5,22,5,True,True,True,0.8857724827838241,16
8,8,"['mut15', 'mut28', 'mut33']",3,20,3,True,True,True,0.8557733122896645,17
8,9,"['mut11', 'mut12', 'mut15', 'mut19', 'mut26', 'mut28', 'mut33']",7,33,7,True,True,True,0.9629483505116736,23
8,10,"['mut12', 'mut15', 'mut19', 'mut33']",4,26,4,True,True,True,0.9237147735706304,19
8,11,"['mut12', 'mut19', 'mut28', 'mut44']",4,21,4,True,True,True,0.8743497574487602,15
8,12,"['mut15', 'mut28']",2,35,2,True,True,False,0.9713345687425736,20
8,13,"['mut11', 'mut19', 'mut28', 'mut33']",4,34,4,True,True,True,0.9703952315770182,18
8,14,"['mut12', 'mut19', 'mut20', 'mut28', 'mut33']",5,20,5,True,True,True,0.8628956435354733,16
8,15,"['mut15', 'mut19', 'mut20', 'mut28']",4,26,4,True,True,True,0.9329865313678686,15
8,16,"['mut11', 'mut15', 'mut19', 'mut20', 'mut33', 'mut39']",6,27,6,True,True,True,0.9306497795915738,20
8,17,"['mut15', 'mut19']",2,33,2,True,True,False,0.9696747040894714,16
8,18,"['mut11', 'mut20']",2,33,2,True,True,False,0.9722018169853066,15
8,19,"['mut12', 'mut15', 'mut19', 'mut28']",4,20,4,True,True,True,0.8621122179429948,15
8,20,"['mut19', 'mut28', 'mut33']",3,34,3,True,True,True,0.9694165495425044,20
8,21,"['mut12', 'mut20', 'mut26']",3,24,3,True,True,True,0.9106487125857582,15
8,22,"['mut15', 'mut28', 'mut33']",3,39,3,True,True,True,0.999999993931855,21
8,23,"['mut15', 'mut28', 'mut33']",3,28,3,True,True,True,0.9353683396490732,21
8,24,"['mut12', 'mut15', 'mut19', 'mut20', 'mut28']",5,32,5,True,True,True,0.9606784222134972,20
8,25,"['mut11', 'mut33', 'mut8']",3,37,2,True,True,False,0.9785069455758424,17
8,26,"['mut11', 'mut12', 'mut15', 'mut19', 'mut28']",5,37,5,True,True,True,0.9758857957382994,25
8,27,"['mut15', 'mut19', 'mut28', 'mut33']",4,31,4,True,True,True,0.955955357271782,18
8,28,"['mut15', 'mut19', 'mut20', 'mut28']",4,20,4,True,True,True,0.8707959403310437,11
8,29,['mut33'],1,22,1,True,False,False,0.8933215445903596,12
8,30,"['mut11', 'mut15', 'mut26', 'mut33', 'mut44']",5,21,5,True,True,True,0.8688848018200519,18
8,31,"['mut15', 'mut20', 'mut28']",3,24,3,True,True,True,0.9120448260676746,15
8,32,"['mut11', 'mut15', 'mut19', 'mut20', 'mut33', 'mut39']",6,35,6,True,True,True,0.972764268277311,21
8,33,"['mut11', 'mut15', 'mut19', 'mut28', 'mut33']",5,19,5,True,True,True,0.8397481267249277,17
8,34,"['mut15', 'mut19', 'mut20', 'mut28', 'mut33']",5,29,5,True,True,True,0.9486028360540212,18
8,35,"['mut19', 'mut26', 'mut28']",3,27,3,True,True,True,0.9507400902673608,13
8,36,"['mut11', 'mut19', 'mut28']",3,27,3,True,True,True,0.9451582498734504,16
8,38,"['mut12', 'mut20', 'mut33']",3,27,3,True,True,True,0.9313432953744298,19
8,39,['mut26'],1,2,1,True,False,False,0.1735682478069135,2
8,40,"['mut15', 'mut19', 'mut28']",3,24,3,True,True,True,0.9113668582649116,17
8,41,"['mut12', 'mut15', 'mut19']",3,26,3,True,True,True,0.9372912274565884,14
8,42,"['mut11', 'mut19']",2,30,2,True,True,False,0.9668207514590068,14
8,43,"['mut15', 'mut28', 'mut33', 'mut39']",4,23,4,True,True,True,0.900050920472561,16
8,44,"['mut12', 'mut15', 'mut20', 'mut28', 'mut33']",5,35,5,True,True,True,0.9689960241747776,25
8,45,"['mut15', 'mut19', 'mut20', 'mut33']",4,33,4,True,True,True,0.9646105795596102,20
8,46,"['mut12', 'mut15', 'mut20', 'mut39']",4,26,4,True,True,True,0.929635858919126,15
8,47,"['mut11', 'mut12', 'mut20', 'mut26', 'mut33']",5,46,5,True,True,True,0.9914723854087564,30
8,48,"['mut12', 'mut19', 'mut28', 'mut33', 'mut39']",5,25,5,True,True,True,0.9324281119049662,13
8,49,"['mut15', 'mut20', 'mut39']",3,32,3,True,True,True,0.9603753273243484,22
8,50,"['mut15', 'mut28', 'mut33']",3,23,3,True,True,True,0.8971952332489392,16
8,51,"['mut11', 'mut12', 'mut15', 'mut19', 'mut20', 'mut28', 'mut33']",7,29,7,True,True,True,0.9407910348033748,24
8,52,"['mut12', 'mut15', 'mut26', 'mut28']",4,24,4,True,True,True,0.9189137370113584,13
8,53,"['mut19', 'mut28']",2,15,2,True,True,False,0.7938918577469585,9
8,54,"['mut19', 'mut39']",2,25,2,True,True,False,0.9195838403443184,15
8,55,"['mut19', 'mut26', 'mut39', 'mut44']",4,29,4,True,True,True,0.9584627054358186,17
8,56,"['mut19', 'mut28', 'mut33', 'mut39']",4,20,4,True,True,True,0.861784762218839,14
8,57,"['mut12', 'mut15', 'mut28']",3,27,3,True,True,True,0.9376940638651042,17
8,58,"['mut15', 'mut19', 'mut26', 'mut28', 'mut33']",5,29,5,True,True,True,0.9486294638526808,20
8,59,"['mut12', 'mut15', 'mut20', 'mut33']",4,28,4,True,True,True,0.9405261402124724,18
8,60,"['mut12', 'mut15', 'mut26', 'mut33']",4,25,4,True,True,True,0.9150373471660564,18
8,61,"['mut15', 'mut19', 'mut33']",3,29,3,True,True,True,0.944944198103762,18
8,62,"['mut11', 'mut19', 'mut28', 'mut33', 'mut39']",5,22,5,True,True,True,0.8819963201957797,18
8,63,"['mut15', 'mut19', 'mut28']",3,28,3,True,True,True,0.9393185559506704,20
8,64,"['mut15', 'mut19', 'mut20', 'mut28']",4,28,4,True,True,True,0.9468983375978992,18
8,65,"['mut15', 'mut33']",2,33,2,True,True,False,0.9694134404002938,18
8,66,['mut28'],1,32,1,True,False,False,0.976496164618896,10
8,67,"['mut12', 'mut26', 'mut28', 'mut39']",4,24,4,True,True,True,0.912589862538305,18
8,68,"['mut19', 'mut26', 'mut33']",3,42,3,True,True,True,0.9947461411076997,15
8,69,"['mut11', 'mut15', 'mut19', 'mut28', 'mut33', 'mut39']",6,30,6,True,True,True,0.9465853822345208,23
8,70,"['mut15', 'mut19', 'mut28', 'mut33']",4,37,4,True,True,True,0.9806104983399808,21
8,71,"['mut15', 'mut19', 'mut20', 'mut26', 'mut33']",5,29,5,True,True,True,0.9432588979657918,21
8,72,"['mut12', 'mut19', 'mut20', 'mut26']",4,24,4,True,True,True,0.9076949147886064,17
8,73,"['mut11', 'mut28']",2,24,2,True,True,False,0.9256709384774509,12
8,74,"['mut15', 'mut20', 'mut28', 'mut33']",4,24,4,True,True,True,0.906762521750212,18
8,75,"['mut11', 'mut12', 'mut15', 'mut19', 'mut20', 'mut33']",6,20,6,True,True,True,0.8572156074063506,16
8,76,"['mut15', 'mut19']",2,24,2,True,True,False,0.9460371160844884,10
8,77,"['mut15', 'mut28', 'mut33']",3,22,3,True,True,True,0.891884987637082,13
8,78,"['mut12', 'mut15', 'mut19', 'mut20', 'mut28']",5,33,5,True,True,True,0.967636560305931,20
8,79,['mut33'],1,19,1,True,False,False,0.8653426738702124,9
8,80,"['mut15', 'mut19', 'mut20', 'mut26', 'mut28', 'mut33', 'mut8']",7,33,6,True,True,True,0.9593785194005938,23
8,81,"['mut12', 'mut15', 'mut19']",3,29,3,True,True,True,0.9490224045612776,18
8,82,"['mut11', 'mut12', 'mut19', 'mut20', 'mut26', 'mut39']",6,35,6,True,True,True,0.9712244401008304,24
8,83,"['mut15', 'mut19', 'mut28', 'mut33']",4,32,4,True,True,True,0.9635911309004188,20
8,84,"['mut15', 'mut19', 'mut28', 'mut33', 'mut39']",5,29,5,True,True,True,0.9486028360540212,18
8,85,"['mut11', 'mut15', 'mut20', 'mut28']",4,25,4,True,True,True,0.926285199984765,14
8,86,"['mut15', 'mut28', 'mut33']",3,31,3,True,True,True,0.9586473176014152,17
8,87,"['mut15', 'mut20', 'mut28', 'mut44']",4,37,4,True,True,True,0.9773507696724428,20
8,88,"['mut12', 'mut15', 'mut26', 'mut28', 'mut44']",5,37,5,True,True,True,0.9779799147959166,20
8,89,"['mut11', 'mut19']",2,20,2,True,True,False,0.8768847294282884,9
8,90,"['mut15', 'mut19', 'mut28', 'mut33']",4,27,4,True,True,True,0.9340744941819183,19
8,91,"['mut12', 'mut15', 'mut20']",3,38,3,True,True,True,0.980380107723742,19
8,92,"['mut19', 'mut20', 'mut26', 'mut28']",4,19,4,True,True,True,0.8464275154534846,14
8,93,"['mut15', 'mut19', 'mut28', 'mut39']",4,33,4,True,True,True,0.9650474858780008,20
8,94,"['mut19', 'mut28', 'mut33', 'mut39']",4,15,4,True,True,True,0.7728835048244038,11
8,95,"['mut15', 'mut28']",2,36,2,True,True,False,0.9786823990069032,16
8,96,"['mut11', 'mut15', 'mut19', 'mut20', 'mut33']",5,24,5,True,True,True,0.9004960903442842,22
8,97,"['mut15', 'mut33']",2,28,2,True,True,False,0.9472268917705776,15
8,98,"['mut15', 'mut19', 'mut20', 'mut28', 'mut33', 'mut39']",6,34,6,True,True,True,0.963881903183629,26
8,99,"['mut11', 'mut12', 'mut15']",3,24,3,True,True,True,0.9120448260676746,15
9,0,"['mut12', 'mut19', 'mut26', 'mut8']",4,31,3,True,True,True,0.9882613149154732,16
9,1,"['mut11', 'mut19', 'mut33']",3,39,3,True,True,True,0.9962718787782164,17
9,2,"['mut12', 'mut15', 'mut20', 'mut33']",4,23,4,True,True,True,0.9424804645323868,15
9,3,"['mut19', 'mut26', 'mut33', 'mut44']",4,31,4,True,True,True,0.982132640650285,20
9,4,"['mut12', 'mut28', 'mut33', 'mut8']",4,34,3,True,True,True,0.9885873886900431,17
9,5,"['mut28', 'mut33']",2,26,2,True,True,False,0.9898505590349496,10
9,6,"['mut19', 'mut20', 'mut26', 'mut39']",4,31,4,True,True,True,0.987619359227202,14
9,7,"['mut12', 'mut19', 'mut28', 'mut33']",4,26,4,True,True,True,0.9627188099644756,16
9,8,"['mut11', 'mut12', 'mut15', 'mut33']",4,20,4,True,True,True,0.918228512703863,15
9,9,"['mut12', 'mut33']",2,25,2,True,True,False,0.9630231600627754,14
9,10,"['mut11', 'mut12', 'mut15', 'mut19', 'mut20', 'mut28', 'mut39']",7,34,7,True,True,True,0.9845764694542064,26
9,11,['mut28'],1,24,1,True,False,False,0.9999999871546308,8
9,12,"['mut11', 'mut15', 'mut19', 'mut33', 'mut39']",5,24,5,True,True,True,0.9480599396783638,17
9,13,"['mut12', 'mut15', 'mut20', 'mut28', 'mut33', 'mut39']",6,30,6,True,True,True,0.973972804241554,24
9,14,"['mut15', 'mut19', 'mut28']",3,18,3,True,True,True,0.8930313436821206,12
9,15,"['mut15', 'mut20', 'mut28', 'mut33', 'mut39']",5,21,5,True,True,True,0.923679930035288,16
9,16,"['mut11', 'mut15', 'mut19', 'mut26', 'mut28', 'mut33']",6,25,6,True,True,True,0.952353715547702,20
9,17,"['mut15', 'mut19', 'mut28', 'mut33']",4,41,4,True,True,True,0.9985978800005304,19
9,18,"['mut15', 'mut20', 'mut28', 'mut33']",4,26,4,True,True,True,0.9636980668495048,20
9,19,"['mut11', 'mut15', 'mut19', 'mut26', 'mut28', 'mut33']",6,28,6,True,True,True,0.976149973843024,16
9,20,"['mut19', 'mut28', 'mut33']",3,22,3,True,True,True,0.9332199377076263,16
9,21,"['mut12', 'mut15', 'mut19', 'mut20', 'mut28', 'mut33']",6,27,6,True,True,True,0.9659669379266588,20
9,22,"['mut15', 'mut19', 'mut20', 'mut26', 'mut28']",5,32,5,True,True,True,0.9841178994253074,21
9,23,"['mut15', 'mut19']",2,27,2,True,True,False,0.975851852560877,15
9,24,"['mut11', 'mut19', 'mut33', 'mut44']",4,32,4,True,True,True,0.98680886800999,18
9,25,"['mut15', 'mut19', 'mut20', 'mut28', 'mut33']",5,31,5,True,True,True,0.9803924652891,22
9,26,"['mut11', 'mut20', 'mut26', 'mut33']",4,31,4,True,True,True,0.9824118215949454,19
9,27,"['mut12', 'mut15', 'mut19', 'mut28', 'mut39']",5,25,5,True,True,True,0.9547732709554064,18
9,28,"['mut12', 'mut15', 'mut19']",3,21,3,True,True,True,0.9298018155307752,12
9,29,"['mut15', 'mut19', 'mut20', 'mut26', 'mut33', 'mut39']",6,44,6,True,True,True,0.9975927885941296,30
9,30,"['mut12', 'mut15', 'mut19', 'mut28', 'mut39']",5,30,5,True,True,True,0.9743794842078812,23
9,31,"['mut11', 'mut19', 'mut28', 'mut33']",4,27,4,True,True,True,0.9693356822980476,16
9,32,"['mut11', 'mut12', 'mut33', 'mut39']",4,35,4,True,True,True,0.9920589485214965,21
9,33,"['mut19', 'mut20', 'mut28', 'mut33']",4,34,4,True,True,True,0.9883627570977794,20
9,34,"['mut11', 'mut15', 'mut19', 'mut33']",4,30,4,True,True,True,0.9757987009474532,22
9,35,"['mut15', 'mut20', 'mut28']",3,27,3,True,True,True,0.9609592161225275,23
9,36,"['mut11', 'mut15', 'mut19', 'mut28', 'mut39']",5,32,5,True,True,True,0.9812894971604064,20
9,37,"['mut26', 'mut33']",2,22,2,True,True,False,0.936399939788072,16
9,38,"['mut11', 'mut15', 'mut19', 'mut20', 'mut33', 'mut39']",6,32,6,True,True,True,0.9855884607676548,22
9,39,"['mut19', 'mut28']",2,30,2,True,True,False,0.9999999935532284,12
9,40,"['mut15', 'mut19', 'mut20', 'mut28']",4,22,4,True,True,True,0.9342633890934944,15
9,41,"['mut20', 'mut26']",2,20,2,True,True,False,0.9301429127095028,12
9,42,"['mut19', 'mut28', 'mut33']",3,27,3,True,True,True,0.969848845042268,18
9,43,"['mut20', 'mut26']",2,22,2,True,True,False,0.9415015111873584,12
9,44,"['mut11', 'mut12', 'mut19', 'mut33', 'mut39']",5,35,5,True,True,True,0.991624675891094,19
9,45,['mut12'],1,6,1,True,False,False,0.5144453787044814,5
9,46,"['mut12', 'mut19', 'mut33']",3,23,3,True,True,True,0.9498584370861308,12
9,47,"['mut15', 'mut28', 'mut33']",3,22,3,True,True,True,0.9796250028904344,12
9,48,"['mut11', 'mut15', 'mut19', 'mut33', 'mut44']",5,34,5,True,True,True,0.9879768307046688,19
9,49,"['mut12', 'mut19', 'mut28', 'mut33']",4,27,4,True,True,True,0.9762291720338836,14
9,50,"['mut12', 'mut15', 'mut19', 'mut20', 'mut28']",5,30,5,True,True,True,0.9752945073495428,22
9,51,"['mut11', 'mut15', 'mut20', 'mut28', 'mut44']",5,31,5,True,True,True,0.9813881676232244,20
9,52,"['mut28', 'mut33']",2,25,2,True,True,False,0.965071446312794,13
9,53,"['mut12', 'mut15', 'mut20', 'mut28']",4,25,4,True,True,True,0.9545524464881612,17
9,54,"['mut11', 'mut20', 'mut28', 'mut33']",4,28,4,True,True,True,0.9713799644617236,17
9,55,"['mut11', 'mut15', 'mut44']",3,35,3,True,True,True,0.9913046750630912,17
9,56,"['mut11', 'mut15', 'mut19', 'mut20', 'mut26', 'mut28']",6,31,6,True,True,True,0.979412088840315,22
9,57,"['mut12', 'mut19', 'mut28', 'mut33']",4,26,4,True,True,True,0.9704308473261128,14
9,58,"['mut15', 'mut19', 'mut28']",3,33,3,True,True,True,0.9894351822882076,16
9,59,"['mut19', 'mut28', 'mut33']",3,34,3,True,True,True,0.9895146633365086,16
9,60,"['mut15', 'mut19', 'mut28', 'mut33']",4,34,4,True,True,True,0.9880884241222964,21
9,61,"['mut12', 'mut15', 'mut19', 'mut20', 'mut26']",5,39,5,True,True,True,0.9979061671930172,20
9,62,"['mut11', 'mut19', 'mut20', 'mut33']",4,29,4,True,True,True,0.9726406081942712,20
9,63,"['mut12', 'mut19', 'mut28']",3,33,3,True,True,True,0.9920111706963984,16
9,64,"['mut15', 'mut19', 'mut33']",3,26,3,True,True,True,0.9622528028272078,15
9,65,"['mut15', 'mut20', 'mut28', 'mut33']",4,35,4,True,True,True,0.9903814641309012,19
9,66,"['mut12', 'mut26', 'mut28', 'mut33']",4,35,4,True,True,True,0.9891385711344916,21
9,67,"['mut11', 'mut15', 'mut28']",3,22,3,True,True,True,0.9356049522364088,15
9,68,"['mut11', 'mut15', 'mut19', 'mut28', 'mut33']",5,32,5,True,True,True,0.988513843761333,18
9,69,"['mut12', 'mut15', 'mut19', 'mut20']",4,32,4,True,True,True,0.982045398165637,20
9,70,"['mut15', 'mut19', 'mut20', 'mut33', 'mut39']",5,25,5,True,True,True,0.9553316164779516,19
9,71,"['mut20', 'mut28', 'mut33']",3,29,3,True,True,True,0.9760335192791384,16
9,72,"['mut12', 'mut15', 'mut19', 'mut20', 'mut28']",5,29,5,True,True,True,0.9729783729240448,21
9,73,"['mut11', 'mut19', 'mut20', 'mut28', 'mut33']",5,22,5,True,True,True,0.9332199377076262,16
9,74,"['mut15', 'mut19', 'mut28', 'mut39']",4,31,4,True,True,True,0.9888156395501534,16
9,75,"['mut11', 'mut15', 'mut19', 'mut20', 'mut33']",5,24,5,True,True,True,0.9489504196523842,19
9,76,"['mut12', 'mut15', 'mut19', 'mut20']",4,28,4,True,True,True,0.977386632085699,18
9,77,"['mut12', 'mut15', 'mut19', 'mut28']",4,25,4,True,True,True,0.974156153954818,17
9,78,"['mut12', 'mut15', 'mut20', 'mut28', 'mut39']",5,31,5,True,True,True,0.9808564011479758,20
9,79,"['mut11', 'mut12', 'mut15', 'mut19', 'mut28', 'mut33']",6,25,6,True,True,True,0.9632028263010785,15
9,80,"['mut19', 'mut20', 'mut28', 'mut33']",4,27,4,True,True,True,0.9709256775603172,17
9,81,"['mut11', 'mut12', 'mut15', 'mut19', 'mut20', 'mut28', 'mut33']",7,24,7,True,True,True,0.9497480792162296,18
9,82,"['mut15', 'mut33']",2,28,2,True,True,False,0.9767142917204366,14
9,83,"['mut11', 'mut15', 'mut19', 'mut39']",4,28,4,True,True,True,0.9731989676756864,19
9,84,"['mut15', 'mut19', 'mut33']",3,37,3,True,True,True,0.9934858561532044,21
9,85,"['mut11', 'mut12', 'mut19', 'mut33']",4,27,4,True,True,True,0.972742827687232,16
9,86,"['mut11', 'mut19', 'mut28']",3,23,3,True,True,True,0.9592500200433498,13
9,87,"['mut15', 'mut19', 'mut20']",3,24,3,True,True,True,0.9509370949886216,16
9,88,"['mut11', 'mut12', 'mut15', 'mut19', 'mut28', 'mut33', 'mut39']",7,34,7,True,True,True,0.988600251789816,20
9,89,"['mut11', 'mut12', 'mut15', 'mut19', 'mut20', 'mut28']",6,32,6,True,True,True,0.9869717160520408,20
9,90,"['mut15', 'mut19', 'mut20', 'mut28', 'mut33']",5,21,5,True,True,True,0.9220899289950651,16
9,91,"['mut11', 'mut15']",2,32,2,True,True,False,0.9863105708264216,16
9,92,"['mut19', 'mut20', 'mut28', 'mut33', 'mut44']",5,25,5,True,True,True,0.9554799473417394,17
9,93,"['mut26', 'mut28']",2,26,2,True,True,False,0.9834225865597408,10
9,94,"['mut11', 'mut15', 'mut20', 'mut28']",4,36,4,True,True,True,0.9917555405069626,19
9,95,"['mut19', 'mut26', 'mut28', 'mut39']",4,28,4,True,True,True,0.9756530984285168,16
9,96,"['mut12', 'mut15', 'mut19', 'mut20', 'mut33']",5,29,5,True,True,True,0.9702546338969692,24
9,97,"['mut19', 'mut20', 'mut26', 'mut28', 'mut33', 'mut39']",6,31,6,True,True,True,0.976497478522616,26
9,98,"['mut11', 'mut15', 'mut26', 'mut28', 'mut33']",5,28,5,True,True,True,0.9778481339786737,17
9,99,"['mut12', 'mut19', 'mut28']",3,33,3,True,True,True,0.9925799881628696,17
