ell2,ell3,ell4,ell5,ell6,ell7,ell8
5.022373252650148964e-04,3.520686432349048791e-04,1.869209874931240236e-03,2.011400519621712405e-03,1.377098396472850638e-03,4.804389470714986684e-04,1.520919376765552354e-02
2.159107650875757975e-04,9.983260039089655001e-04,4.596262048295095617e-04,8.711585389397083143e-04,3.145985443830213914e-03,2.121769180560208624e-03,2.320131921741515812e-04
4.599165629729505306e-04,4.838144627760396568e-04,4.827232398664889281e-04,2.261315317786034048e-04,5.418118719754036732e-04,5.645540250649320850e-03,1.123506813952226393e-03
1.737844128598198333e-04,7.558947500838768567e-04,1.721059651013856582e-03,3.018188551099369038e-03,1.131567911507062743e-03,6.557522550506216874e-04,1.203583336332764153e-02
4.682049957289137693e-04,4.138624669105528397e-04,8.225836886961043716e-04,6.379006830678522278e-04,6.869116352570830801e-03,1.053902437575483667e-03,7.982569517630036179e-03
3.269156362699190185e-04,3.731886312124317617e-04,2.227043932587967519e-03,5.986180820985336805e-04,1.657707370437997785e-03,3.246955846784365437e-03,4.263790141785834750e-03
3.956017742304329481e-04,5.796828101697178636e-04,5.303009632731405486e-04,8.589973852541937967e-04,1.746522890721730449e-03,6.601272066040840374e-03,1.465229927032251711e-03
1.666648936910459600e-04,5.553937507143246344e-04,8.166073611705505081e-04,1.474402279975191342e-03,1.241986933659723971e-02,4.413053834139457924e-04,9.097989740338313126e-04
1.917605682608477678e-04,7.350043062495124424e-04,4.448842589571877157e-04,1.132748482413368195e-03,4.424347333850493173e-04,1.659285206269099817e-03,1.252487477831130394e-03
4.043968038924618843e-04,4.690890792437219436e-04,8.529126359500063554e-04,1.838438983940274924e-03,3.192272222387746144e-03,2.607266803043731349e-03,1.317442934812993426e-02
1.867196833242418209e-04,1.831241368945147165e-04,3.014247469820276171e-04,4.061112266078470857e-04,6.969428871846319699e-03,1.773784248420938806e-03,1.202234344531533886e-03
3.781858043332901966e-04,4.250963319557403181e-04,6.031463381766381023e-04,6.547866622696583592e-04,1.163663821938897263e-03,1.650312517517998803e-04,2.683264091494736575e-03
1.514436443755175915e-04,8.873781508481044886e-04,3.104818793367145383e-04,1.080761230199106917e-03,3.379113296773663365e-03,3.242230950190713896e-03,1.047483193198265857e-03
4.584584110271589441e-04,4.610721273750887543e-04,1.379187047746149516e-03,5.412835770974818231e-03,6.441189153149143049e-04,8.975583978570537622e-03,6.064912834851605809e-03
1.619877665523373859e-04,4.753969291082939903e-04,1.401244127291589869e-03,1.082651649234619854e-03,8.402015064064050380e-04,2.207439837814920581e-03,1.326932422418135912e-03
3.954136544888473448e-04,9.960585493671329175e-04,2.527293957137101031e-04,2.825375014869909752e-03,2.204311914139110793e-03,7.005185693298329698e-04,2.155699916761510959e-03
4.101807603651589718e-04,3.595294885864255287e-04,2.158617538599703293e-03,1.223000699321035887e-03,3.198415831197275530e-03,1.175912453088704020e-03,3.767205515386868307e-04
2.117479316168858258e-04,2.183934397997557171e-04,4.874115026806208339e-03,8.053618363003780048e-04,4.275018756403257958e-03,1.153152646309450226e-02,4.068802664400818919e-04
4.013347062961755609e-04,5.004969301165268893e-04,8.762993148648954211e-04,9.734427680243878294e-04,6.402005860227671756e-03,4.879946171030459350e-03,2.420342962110264961e-03
3.417240726567478157e-04,4.121864378591301253e-04,5.417059157619570067e-04,1.036373420988487932e-03,1.467035541169182814e-03,3.725489552929546564e-03,5.586656349469244299e-04
2.291465021905127305e-04,3.086575299563224743e-04,6.127454312280216503e-03,1.922026089608393044e-03,4.563985287201721176e-03,2.805506889594329336e-03,2.431428507087846427e-02
1.811825583479590958e-04,4.960878675129804872e-04,3.370479808692328281e-04,3.561394948376577201e-03,1.145534418966780458e-03,1.014133482676992304e-03,2.485262796372337776e-04
1.124456089598551014e-04,7.401726909835280865e-04,8.605552085707946853e-04,1.581237821481817560e-03,3.510743397126341123e-03,1.607371872297029981e-03,9.952870497915535571e-04
3.573113384796618012e-04,5.480721834391410812e-04,9.622158832368404250e-04,3.065238671924687408e-03,1.878898210397175967e-03,1.817112881586989675e-03,2.444497771378825301e-03
1.371919567051377406e-04,6.625982047304000873e-04,2.175701847145395003e-03,5.480611028940699696e-04,2.328107591426987078e-03,3.403301413528121103e-03,1.606121884372730280e-03
3.146480065110059815e-04,1.636024930809511961e-03,1.091513482394819955e-03,8.510868377835035170e-04,2.282115161425518710e-03,8.882566563670082557e-03,7.124174273624299695e-04
2.629748411604495824e-04,4.486543726269484394e-04,5.985197469032932762e-04,6.643283598580613722e-04,3.677731834549213428e-04,6.010511092075872600e-03,8.367316358817588782e-04
4.213036625412653279e-04,6.513123435890175086e-04,4.360139273161625661e-04,1.525037448551644532e-03,5.667913432544049090e-04,4.751082019170471205e-04,8.071459694930879130e-04
2.579484412697659844e-04,4.060401796088845502e-04,6.679597861323290260e-04,8.898490702210542971e-04,1.709554695327032562e-03,2.457554174412708049e-03,1.750803583396188341e-03
2.544383536950828848e-04,3.316778958946903048e-04,4.193282779827196957e-04,2.126083687795197064e-03,3.414324091452050408e-04,4.103888724489281048e-03,2.054444803491937283e-02
4.325586079058981338e-04,3.880117197730686301e-04,8.774157763319279839e-04,5.630774600654304572e-04,3.293779275798513085e-03,3.647463441826700754e-03,2.614831772134920424e-03
3.547138787669257536e-04,4.135279036905904716e-04,5.716722968460810931e-04,1.227387678401245692e-03,3.415575494128767538e-03,1.047009373980900722e-03,8.816802497667371175e-03
3.513772572475920369e-04,6.838000944611794711e-04,2.981738752050852636e-04,2.054329715620811445e-03,2.092582870677278054e-03,3.620802807186673800e-02,4.191852321569029469e-03
3.793336912505471809e-04,2.256173710161896943e-03,2.042858430196388322e-03,2.272330976321162836e-04,5.683175311167142345e-04,5.477628101558659280e-04,8.172030221574396250e-03
1.392117858881241146e-04,3.586525437271519470e-04,5.989226627001905095e-04,6.473832868372517667e-03,5.398227579414333586e-03,6.649677084354812086e-04,1.103065472960796419e-04
4.379815624597555219e-04,4.292351712446691942e-04,3.492568048100996316e-04,9.454840934814798432e-04,9.751637351744415344e-03,2.481260580631655058e-03,1.716976532505724243e-03
4.074901952531564064e-04,5.306519415159850067e-04,7.542484713748926839e-04,2.346714947569133254e-04,1.779468587492452451e-03,1.631320175108101969e-02,1.010790410882794234e-02
1.804476865157539963e-04,6.988662967523980724e-04,8.901262812212034237e-04,1.345732416394375451e-03,2.468047788937017401e-03,8.512723194132923964e-04,1.279615103510441327e-03
2.655338260945298932e-04,6.455551369010230920e-04,2.498789342554332514e-04,1.218009620503698702e-03,1.869199787188850987e-03,1.505828556768286494e-03,1.667964675102887387e-02
2.941614689943981994e-04,1.190867858535024073e-03,1.070259704492096224e-03,1.110652621476739595e-03,2.512499058792432363e-03,5.768807123390146986e-03,1.227724938891379056e-02
2.804888804970737050e-04,1.285277577334140435e-04,4.076842376392232495e-04,2.620633765700609505e-03,1.399818727264420066e-03,1.929593759642498491e-03,1.432505414870165932e-03
3.545014576957544652e-04,1.316072639690417227e-04,2.810797168434189201e-03,2.156354944717159619e-03,1.511099925018052513e-03,1.405745537730142009e-03,1.379869412961639208e-03
6.136752414950962138e-04,4.093019851564745626e-04,1.224484972486505896e-03,1.504956879513562459e-03,3.522219987643584148e-03,3.458394798337044093e-03,7.870230919644739895e-04
5.152570170943167153e-04,1.064606205152048186e-03,6.413486677081852100e-04,1.699931235677536959e-03,1.287139457576581998e-02,2.579742631297812089e-03,1.200712442017061888e-03
1.556598033095890361e-04,2.154203677077056681e-04,5.036521273643155411e-04,1.090871080966046786e-03,4.421445198831871733e-04,5.504744925564971671e-03,6.185487730710379720e-04
4.094510949088543965e-04,9.068579530484395729e-05,7.884159849113520123e-04,4.907948201382057382e-03,1.419797694375034671e-03,7.146627288270106584e-03,3.846489968007795260e-03
5.830361168454729600e-04,7.764154732278576426e-04,1.303041940960871295e-03,3.631666274681494321e-04,5.387687647368953527e-04,2.670256962511876383e-03,4.837522394343643159e-04
3.640119639171286465e-04,6.378954963093217420e-04,8.335197152550723057e-04,1.326023524899777465e-03,6.532358370285732026e-03,2.629790995908264182e-03,4.662608498538226703e-03
5.176362043128703624e-04,2.865333954075040507e-04,7.288675880771973035e-04,1.249174581548918427e-03,9.184952519324033997e-04,2.433383390476264504e-03,4.789161308609971891e-03
8.205031072200508592e-04,3.051051210437398238e-04,8.839163655615446839e-04,2.272970618179403959e-03,4.253107989258086258e-04,3.203686586786309940e-03,3.860238559883481693e-04
5.005148395216728547e-04,3.080105097750399437e-04,5.560187371708089077e-04,6.037350667669750788e-04,2.768522896583735897e-03,2.075791000885817902e-03,1.320069136444512389e-02
3.398270366642397976e-04,5.889264642013725777e-04,6.673129302615316352e-04,2.939120257891642213e-04,7.491923936831109375e-03,1.963175207139958127e-03,4.222548945438137948e-03
5.058937726120362952e-04,3.784904990997317478e-04,1.970482333801060269e-04,1.344364897495402451e-03,2.832567970790997314e-03,6.499977850265718608e-03,5.474694970190191641e-03
3.225397521772208412e-04,7.413097011163839170e-04,1.677586793154483722e-03,1.485048879587623754e-03,1.874353346799286163e-03,8.946727551953630175e-03,1.041786487241436708e-03
3.036069679359188552e-04,9.940517146060301392e-05,1.045929969607317092e-03,3.904551098224522728e-03,2.252796783438768338e-03,4.350121591494927669e-04,4.759229415672272881e-03
2.516590906623360885e-04,3.295964468343985090e-04,4.937770772307640329e-04,4.292025428676652103e-04,5.569482968027873737e-03,1.984154343932517141e-03,8.285454702967714677e-03
6.555595554495934410e-04,2.804366240648248376e-04,3.205481949936331027e-03,2.986846972814985283e-03,7.097562240326772557e-04,9.865682370766156676e-04,2.153295584271686536e-03
1.992515589410627118e-04,4.725652014001303913e-04,9.018198540523864222e-04,7.880527038621380417e-03,1.409567944367237429e-03,1.439362319648945570e-03,2.170588544695834302e-02
6.454619984090270626e-04,3.990758430762885063e-04,4.108395484114433474e-04,8.765613204091789916e-04,1.037199709931787986e-03,2.937878899313287138e-03,2.519196082529785545e-03
3.851814556096494111e-04,8.895239257814629118e-04,1.545680337842886710e-03,4.221939463112359841e-04,5.449108106544794288e-04,3.836690016283990021e-03,8.417670420734263761e-03
1.490272816124563172e-04,1.806168747591347637e-04,1.121180017884783331e-03,8.563156681526643433e-04,1.159985952581142751e-03,1.756011782084563374e-03,3.312749222086261956e-03
3.605415191666200975e-04,5.663855457908918440e-04,1.118461361419266758e-03,1.199215109506905500e-03,4.224473404531342742e-03,2.899146567719848903e-04,4.570133530908642230e-03
1.049799333383758096e-04,7.704555711576593306e-04,6.298453557814225230e-04,1.861706599170589961e-03,2.595781330964924000e-03,7.483579054973444819e-04,3.817471666005705136e-04
4.101555520834854196e-04,1.679025087264918821e-03,1.163107116793109718e-03,7.388558112608600978e-04,2.783822765904945401e-03,4.814688351349125268e-03,3.609711489665546214e-03
4.670322047213818113e-04,4.127823903255570790e-04,7.064641391233013844e-04,4.114931225238802059e-03,1.778505987788901559e-03,1.267859847288143325e-04,1.069291335700833226e-03
2.230965186390483136e-04,6.695831130714849713e-04,1.252206233889106282e-03,4.861867067828193334e-04,2.496618042736607149e-03,6.440452490185364677e-03,9.459463736585799068e-04
3.191165264094619584e-04,1.867297643562327745e-04,2.236410089608959178e-04,2.949643350009578994e-04,7.583686397498686817e-04,3.308191412703599416e-03,1.634598400009413741e-02
7.970051906715827335e-04,1.312109606067541744e-04,6.262764089003364882e-04,2.874364576394308063e-03,1.179849315201661605e-03,7.325399773106068546e-03,1.897090628555841421e-03
2.329698678161262770e-04,9.149274406430559555e-04,2.832774258928388855e-03,1.921971652566244009e-04,1.852895298534965648e-03,1.610593044086239441e-03,7.959942818897492367e-04
1.766779672022111467e-04,5.492995717005372258e-04,4.959901296937363003e-04,1.007185168725723131e-03,2.001125758934419949e-03,2.500151468373600040e-04,1.616759676422523410e-03
6.293038295253100978e-04,1.117766470819711849e-03,5.560267681525144076e-04,1.436232124079635936e-02,2.079473419803498906e-03,3.020838041036687151e-03,5.740570401821008069e-04
8.003715600617789883e-04,2.417582846976510183e-04,6.201307287163579677e-04,1.174483470203932034e-03,1.376362121883507525e-03,7.027456068823727600e-03,1.162016153011559937e-02
3.005548632674347729e-04,7.528917209159078066e-04,3.625414999540910632e-04,4.837675157273656169e-04,1.109894058147535990e-03,4.952504726370945964e-03,1.116523587955886793e-03
4.974594234462820621e-04,1.691330609703053456e-03,1.808570069407965770e-04,1.132633353022127450e-03,2.673409677369458295e-02,1.012558367174424536e-03,4.296061465396867202e-03
5.867039992482121118e-04,7.089631154476439120e-04,7.220488288048130653e-04,1.138626444354508271e-03,3.525612479834305986e-03,2.142412914265424875e-03,1.066733344861183277e-02
2.069630672753206262e-04,6.506221377792967666e-04,9.331862841194392584e-04,1.348487030418807006e-03,2.260934802151101652e-03,1.152963264103096935e-03,1.384447008430466633e-03
2.353631303368577238e-04,5.539718013231213550e-04,8.179078664185640514e-04,2.014303905148850677e-03,1.263717760806537483e-03,8.658056521357410064e-04,4.308946371468841061e-03
5.551396652757355004e-04,2.147449967437493347e-04,7.666943736446378554e-04,5.164247768470867951e-04,1.038574068557535091e-03,5.106734810239420622e-03,7.728842962446591698e-04
6.966545153173712415e-04,1.243050723805223757e-03,8.744821259559930251e-04,4.574519828383754802e-03,1.385727253106253630e-03,5.931187406484242190e-04,3.536827611392579646e-02
3.975111184884693306e-04,3.820171691194387343e-04,1.736266288728525444e-03,1.442755347381650998e-03,2.028895564093721564e-03,8.036071230430142731e-04,6.722680005893758547e-03
1.932288616232543125e-04,7.459585910209022650e-04,7.426247836509128212e-04,2.121023023631277149e-03,2.869502678528051574e-04,6.512550152039234047e-04,1.941773352401444767e-03
8.102258455794177127e-04,2.157584625092593832e-04,5.677297092894920474e-04,7.174469823173049198e-04,3.796501883679146219e-04,4.426057434287539909e-04,1.025675718937266254e-03
2.300500803216819310e-04,2.715929228559883215e-04,6.969512084416507828e-04,3.318686270899944349e-03,8.787555488742258532e-04,2.274103571532507494e-03,2.117153566562810212e-03
2.537155059747694670e-04,1.303792463877008218e-03,1.272891008838288778e-03,9.654329421248207662e-04,1.878307530757860255e-03,6.275635136695955664e-03,1.651174153080554787e-03
3.560073554094223599e-04,4.474651973670447174e-04,2.279980251929151179e-03,1.480685719232037239e-03,1.256838946674107083e-03,1.632797648211850800e-03,2.056740922949641670e-02
6.525336345122747074e-04,1.318098468006944366e-03,5.466466568066224605e-04,5.621303208906897660e-04,5.895885484747484355e-03,4.357981279486670056e-04,6.233672440372943838e-04
4.597902756101990653e-04,5.258635357726446774e-04,9.093744053203060840e-04,5.341481694464281574e-04,4.105689166121780759e-04,4.549949746420611264e-03,2.783614611111784667e-03
3.691544886446906384e-04,1.825166630145218640e-04,1.075298369260193525e-03,2.056545305110252936e-03,7.927357873858277950e-04,1.060020565613608787e-02,2.352072522734147825e-03
3.782013552786856955e-04,9.412612174545452416e-04,4.235614656148814819e-04,8.315846590488748394e-04,6.122853191032338535e-03,1.029351841711929937e-03,2.109218304350556853e-03
3.065987253254816368e-04,3.868529884934106895e-04,8.607423912846881965e-04,5.989392071898960376e-04,1.754094941211421180e-03,1.217278198676010779e-03,2.129719789669860721e-03
3.965698658229571574e-04,8.381469347664953365e-04,3.041532071539385746e-04,7.088698199230992428e-04,3.456663969167820226e-03,3.289818113177392280e-03,2.112328400086192597e-03
8.469041539492841962e-05,5.595353221208180855e-04,2.459597815367696753e-04,2.074304155841956866e-03,9.875607991177499240e-03,9.944756190336667342e-03,6.270407912346725489e-03
2.586507626750800173e-04,2.183521660691982956e-04,1.096880730491938153e-03,7.169372243110995989e-04,8.348707575942382461e-04,1.168052115320517177e-03,4.689620341283008177e-03
3.384727009953762559e-04,6.082323697504191931e-04,6.485836118306551436e-04,1.079328780300722965e-03,1.425557156985755598e-03,5.182600516003588479e-04,3.804830751848179565e-03
1.687258878698955739e-04,2.058461261247511182e-03,9.775989661041221447e-04,1.200196740431292612e-03,1.219890886973456221e-03,3.693558123969376862e-03,8.527111066793741036e-05
3.639236648021133618e-04,7.408306168559614319e-04,8.379653587246842662e-04,2.557855667680016356e-04,2.684238345825714560e-04,4.367713831628762880e-03,3.337570339244607873e-03
2.708450440480851388e-04,5.324396112318088761e-04,4.283853801817778632e-04,3.655187027402421432e-04,1.178907904527317502e-03,1.976451566654110949e-03,3.883941677252115087e-04
7.216356154941833828e-04,1.050672987163205887e-03,8.220697406696752564e-04,1.551908718890301301e-03,3.444923152736416739e-03,1.124162584069473940e-03,4.886229373610281347e-03
6.587159022750585253e-04,6.253936027639442471e-04,3.579281729258879433e-04,6.575988424956727418e-04,2.535716439655217539e-03,5.309779874027507202e-03,1.215105310915996599e-02
2.376691760479859264e-04,6.249681415868214200e-04,2.246623937402567137e-03,2.761691135968068114e-03,2.721329318950401442e-03,3.330783804309332598e-03,8.664123868376682330e-04
2.782064930922650164e-04,2.862899285493864248e-04,3.284300915263816865e-04,2.570007910417185237e-03,1.111808030075038534e-03,9.109530967652735732e-04,1.799501969085910702e-03
2.891104201698527156e-04,6.341521769003922527e-04,7.398545078232826328e-04,2.108123523756195473e-03,8.636895570379727726e-04,2.063216926846521068e-03,1.241322646801357914e-03
2.393561802733988868e-04,1.025818579163903423e-03,4.090809809444301021e-04,5.084927253670579704e-03,4.885520025621148399e-03,5.083750158344668051e-04,9.341283763299368728e-03
3.307275638965722925e-04,3.337335251195638376e-04,1.264962892638386502e-03,1.109591390949103218e-03,9.963668130079526754e-04,3.900333665978441416e-03,2.664454672973292672e-03
2.053347224892824541e-04,1.295533203526240970e-03,6.728357783967373572e-04,1.992856096600057261e-03,2.031185197037591126e-03,1.511251444887765647e-03,1.606480823981078221e-02
1.704555923182085261e-04,5.216289557162767350e-04,5.901852919580541021e-04,7.430012976304602862e-04,1.805697315009726625e-03,1.270563897915855328e-03,3.783306491952489331e-03
4.095823928545158144e-04,3.235386010140507067e-04,1.541859334241935152e-03,8.434742802065358855e-03,5.809479287234018026e-03,1.900842413172780954e-03,3.133541817998150656e-03
4.109811159171720615e-04,1.002808039165402039e-03,8.661903253708420035e-04,5.797172017376697045e-03,3.736751871729443800e-03,2.045166793428162318e-03,2.586993002208424521e-03
2.006625406383085331e-04,4.640088361053766857e-04,1.218230113361211961e-03,1.197178623111111017e-03,4.858831432776409957e-04,4.807137102742735715e-03,5.901815683513861321e-03
4.694023031733496549e-04,8.693006773806381685e-04,4.269107990715501565e-04,1.615641800478627519e-03,5.353405345370687227e-04,3.547567579419936678e-03,3.548762716872678525e-04
2.187640190070317965e-04,4.626287781613873536e-04,3.173900263868587035e-04,3.518030700530080674e-03,2.624694386140837520e-03,1.679947208860816657e-03,2.636222677033252509e-03
3.404829645593167200e-04,5.317026745588630853e-04,9.146567140009897534e-04,1.054167851812608031e-03,1.471146084048738020e-03,4.215801797417057656e-03,2.222022126865495252e-03
4.521230968697972528e-04,7.410856898393345781e-04,6.787893180051221900e-04,7.012884709225011880e-04,1.034885738582078238e-03,2.932657187864328233e-03,5.330416870536155462e-03
2.950002466096379988e-04,6.562346160177886514e-04,1.315546590222470193e-03,2.386087736300626216e-03,3.888450402959164193e-03,1.282193152506191968e-03,1.952278146438926956e-03
3.765884440194012367e-04,1.664443581940307725e-04,8.023679784474120787e-04,1.262652529546602707e-03,1.845331751715399747e-03,1.734039209343128489e-03,7.655665429532772497e-04
2.317287838569520315e-04,2.812471704263789412e-04,9.795134638839945833e-04,1.372808790684228912e-03,1.634206355266231824e-03,1.693756358227689086e-03,2.419484448748406014e-03
2.719312244242198719e-04,9.625886133024607987e-04,2.723629289540762657e-04,6.083811019463395689e-04,3.144929286109593349e-03,3.255783624666391471e-03,7.293104032401756748e-04
2.706571143921082472e-04,5.091273508946684168e-04,3.182457904697014867e-03,3.000895270919979436e-04,1.112208338701481305e-03,1.360903794346010305e-03,2.887137123691353182e-04
2.065398354171843736e-04,4.025186193951805287e-04,7.563724064181784638e-04,1.432437045560834565e-03,6.395615743891368971e-03,1.329446196615307772e-03,5.340415543011904805e-03
2.746219413518581295e-04,2.439188840646414036e-04,1.382728672433195449e-03,2.445948364055776716e-03,7.669779455246209052e-04,1.406836919473541947e-02,4.537773473052287600e-03
1.383066505302642463e-04,2.883394246668857276e-04,4.725951377222446033e-04,9.898695563716470962e-04,2.815618035755978240e-03,5.027421006024584277e-03,4.011915370348943799e-03
2.346759440670608530e-04,1.638417385138475071e-04,1.052696426922226621e-03,3.741950161683494681e-03,5.665500179208856485e-03,9.181183124440637795e-04,1.006123581433654435e-02
2.601724623818387383e-04,5.186408841423294528e-04,3.408736603171977310e-04,6.752517012690430285e-04,4.513012006764557937e-04,3.476801084202996855e-03,1.154807493767416159e-03
2.639322914333746997e-04,3.848746082841058127e-04,1.164387797625173609e-03,5.100225847159795770e-04,1.144472658219926808e-03,2.211169838290272076e-03,4.972030327557761626e-04
2.658769882739687508e-04,3.085942793182482524e-04,6.613752547628498841e-04,1.123758698897798884e-03,4.357647215661881665e-03,2.905840925639640703e-03,2.222062864930266207e-03
2.908769643156659183e-04,5.290622404368279562e-04,8.660447644272303413e-04,1.110032432320623473e-03,4.417022036555254966e-03,2.253564022469569609e-03,1.637578141972754944e-03
3.812682645151990605e-04,6.856467238927473279e-04,1.383103362260055614e-03,2.195562501360169387e-03,1.335892473978980829e-03,6.454737090646416042e-03,9.502249327542656998e-04
4.645369076023497606e-04,1.935070223741056387e-03,3.580687573662713835e-04,6.379426016400964244e-04,8.047220379745769446e-04,2.775391984972182691e-03,2.198190822236657273e-03
2.167836520897059506e-04,2.224828644828822808e-04,5.255046474112567544e-04,3.542875490729722500e-03,3.685063909997880575e-03,1.846114112396363962e-03,1.224708769475847106e-03
1.643802015696643564e-04,1.105009004512521112e-03,1.168680066025450147e-03,5.720160494584680677e-03,4.522838669746740217e-03,5.569817148038835875e-03,3.184986398904742248e-04
1.781739407789143827e-04,9.881564875630528821e-04,3.685856762792439397e-03,1.149294265602697528e-03,5.464833792097576219e-04,2.480491409413381268e-03,1.477238368529571952e-03
2.351399841560656288e-04,3.453382920244639021e-04,7.703505039672157734e-04,3.222739033940401343e-03,5.275156977043234541e-04,2.218098345678570348e-03,6.876027912856165058e-04
2.515952928399235538e-04,6.226108654376579562e-04,1.283439070789841588e-03,5.092916893494528864e-04,1.909185368542674769e-03,2.689066885986620380e-03,3.096528409681573689e-03
2.041355923755376839e-04,4.188028094117483661e-04,7.873109013499403732e-04,2.802860566125795014e-03,2.746617621275834840e-03,1.788831520851498274e-03,1.166293187165117927e-03
1.569181202963778709e-04,6.160901406608805314e-04,3.304614690990959319e-03,2.740894755877032202e-03,1.190988282518495173e-03,1.982579235934333207e-03,8.152000513483352584e-03
2.388228493339656505e-04,1.363020872003219792e-03,2.497469183766834206e-04,2.366029225204151296e-03,2.872865795717932571e-03,1.092509189785541637e-03,1.400930023198140341e-02
3.284865142968469839e-04,7.926199703165597889e-04,9.066332168531304010e-04,1.171181211952551735e-03,8.226887680249299166e-04,9.268203112458190144e-04,5.067199244301958533e-03
4.039524639604316083e-04,7.478071775799968951e-04,2.719511411409554079e-04,1.115886586154933227e-04,2.324038679848992916e-04,7.236852359792722090e-04,4.357615613652872670e-04
2.270274529108003690e-04,4.257254031332397427e-04,1.467753440659794867e-04,7.096961051875861834e-04,1.064424910929527568e-03,4.883066748793479187e-04,1.256838251500635474e-02
2.440281441660916372e-04,2.262286328919833173e-04,1.044952472683084764e-03,7.187299947405501131e-04,1.650130805016684476e-03,8.150174841982159388e-04,1.358221522307469231e-02
1.887518746938288377e-04,4.863357410003165651e-04,9.355660084818562565e-04,5.421889852942049287e-04,1.216149432751189186e-03,1.650213401761110692e-03,2.450123177424557482e-03
2.953209967887361447e-04,1.136768684949320376e-03,6.951428674229237926e-04,1.307684083024371162e-03,5.494720841974892181e-04,2.177743460544276106e-03,1.028501018851184397e-02
1.962850928135065906e-04,2.204518762713185073e-04,7.877394456630017021e-04,8.481417807103822570e-04,3.041791476654753497e-04,1.497616860866872370e-03,1.308165907388550821e-03
3.995529836333165750e-04,2.926351221034704207e-04,7.422809099436574257e-03,6.131005578518347078e-04,9.814401008933820638e-04,1.862748809390380518e-04,3.080781510618367460e-04
1.228358889968254126e-04,5.945119272331213798e-04,7.082383211695823886e-04,5.083542026220613059e-04,3.496756495162233434e-03,9.485440140698476671e-03,1.039932549572922900e-03
2.506274662546491045e-04,3.052671411598674488e-04,1.212682707880394142e-03,6.690161391179029948e-04,4.828439468969335062e-03,5.822046145262101818e-03,1.608198481662389753e-02
3.487433079410850035e-04,3.425665921880233764e-04,5.385863689545555702e-04,2.908573232870040326e-03,4.539821410570685396e-03,3.067710443949416260e-03,4.654646250415505953e-04
3.288822331777110398e-04,4.274430177934862010e-04,1.043322955513597671e-03,6.988237250160049150e-04,7.479845525010533035e-04,1.323231998921057216e-02,2.398736516997019251e-03
1.153203852711792016e-03,2.428902497758512612e-04,7.181939608002408000e-04,7.854584871275425680e-04,5.518990871281214588e-04,7.391957788755518363e-04,2.491854020680333258e-03
3.573381337735439048e-04,3.072024661547004699e-04,6.365992314570386021e-04,8.229212260223558919e-04,2.437363158370203786e-03,1.297204644760103533e-02,1.365058205321942764e-03
1.815906859872089599e-04,8.405335652326309612e-04,3.031255648286625397e-03,1.555283905005947322e-03,2.760841816256793483e-03,7.482318206759136460e-04,1.473432889994545289e-03
2.860167430135240733e-04,2.515289940730852897e-04,1.934361776371789883e-03,1.708238776201247318e-03,2.234680519061902574e-03,2.494054186356501734e-03,2.598521904271144413e-03
1.234281626553250250e-04,2.112953369773048270e-04,9.337660253684261545e-04,1.038028410802882681e-04,2.544346336711443622e-04,5.495444170125983983e-04,1.293161714548636976e-03
2.881504097856523350e-04,3.776489834954607034e-04,1.691109300354740204e-04,2.685243638788210180e-03,7.144441167772916726e-04,1.993447882860899592e-03,5.021805264314835489e-04
1.977996097344993760e-04,8.550444349810133477e-04,6.590482766266034286e-04,3.741766106222350462e-03,1.517745055771145112e-03,2.890235961633790939e-03,3.040444964449175690e-03
4.741281351274207389e-04,4.897166957795129555e-04,5.628636688571070183e-03,5.118693120616373557e-04,2.416794327180801435e-03,1.682837433542277560e-03,7.815992678778797831e-03
2.279240221781983868e-04,4.170605812188192432e-04,7.220107867284452285e-04,5.447788740703694626e-04,3.109687550349328478e-03,4.011034116585353478e-03,6.246357587563223027e-03
2.829865915272967536e-04,5.660007568130462482e-04,1.836754704718626023e-03,8.271746537317933813e-04,1.774952742678862199e-03,2.168826196447224807e-03,9.848752685177274407e-04
2.183290992331867613e-04,1.933603752555526298e-04,2.328228429937392440e-03,6.476920532317414483e-04,2.099398876697604853e-03,1.165041746218505514e-03,6.059959539643822212e-04
7.156621160231692010e-04,7.415951906148739864e-04,9.890827382285744766e-04,1.418506833464049663e-03,1.682573625563846525e-03,1.114447014330833359e-03,1.755690219357209335e-03
2.554843337194334847e-04,6.937010858282179233e-04,4.707033677676129087e-04,2.498843831222941655e-04,2.889267660881934298e-03,4.419760110759025223e-03,1.346426849154080257e-02
7.499908424549922353e-04,4.311236984804311533e-04,1.542823882587018522e-04,4.848679016167112949e-04,2.065814779669512997e-03,1.021660881894078136e-03,4.882349818761496339e-03
4.507254319241468040e-04,1.007809904354137285e-03,1.369796532709893939e-03,4.062591431529426721e-03,1.653855986068010530e-03,4.906567524883633652e-03,5.206094100628925851e-03
3.817690475956306262e-04,2.801940720236574859e-04,4.797063009064537163e-04,5.643319253933965158e-04,1.224354430349452452e-03,6.671758319134361154e-03,6.387298342067432994e-03
3.607369593616557195e-04,1.084338641120416100e-03,9.598802737278400686e-04,3.206583101887928913e-03,1.677170104008713931e-03,3.702628152796850168e-04,3.812602230473087668e-03
3.652861882546297521e-04,6.046660584742684103e-04,3.537636404477168808e-04,1.575753940240795861e-03,2.411087449598764160e-03,6.098836624639188304e-03,2.740493845459982068e-03
