phase,annotated_age,state,batch,pseudotime
G1,7.2,unannotated,2,0.2062670893967735
S,14.93333333,cycling,2,0.22303842137218655
S,5.8666666670000005,cycling,2,0.2194969647381458
G1,3.2,cycling,2,0.18245146079579327
G0,1.333333333,arrested,2,0.13913269197301814
G1,1.6,cycling,2,0.17467576322992331
G0,0.26666666699999997,arrested,2,0.02737770581462076
S,9.866666667,cycling,2,0.2857666769717565
G1,5.066666667,cycling,2,0.16558390870614215
G1,1.6,cycling,2,0.20259485971535393
S,11.73333333,cycling,2,0.2709055657915507
S,9.333333332999999,cycling,2,0.2583471546062443
G1,1.066666667,unannotated,2,0.12964156893799553
G1,3.733333333,cycling,2,0.15286835803574284
G2,10.66666667,cycling,2,0.26703769230797914
G0,2.133333333,arrested,2,0.147801513274831
S,8.0,cycling,2,0.24507779735928464
G2,14.4,cycling,2,0.33872631690294086
G1,1.6,cycling,2,0.15497066940667176
S,13.86666667,cycling,2,0.3192781842145738
S,4.266666667,cycling,2,0.21962796676801943
S,9.066666667,cycling,2,0.22254146296725094
S,8.0,cycling,2,0.255286399885138
S,6.933333332999999,cycling,2,0.2181522559038657
S,10.93333333,cycling,2,0.3213823013603018
G1,1.066666667,cycling,2,0.12772694389815664
G1,3.2,cycling,2,0.18932701854365158
S,7.466666667,cycling,2,0.21145687543162645
S,6.666666667,cycling,2,0.2431362063427342
G1,0.533333333,cycling,2,0.11168532559102513
G1,6.933333332999999,cycling,2,0.1861211719434359
S,6.666666667,cycling,2,0.24067219891248334
G1,3.2,cycling,2,0.13597883403943894
G1,0.0,cycling,2,0.1181798601483428
G0,2.666666667,arrested,2,0.16032622277971478
G1,3.2,cycling,2,0.10147698638363206
G0,1.333333333,arrested,2,0.15326803204390968
G1,2.133333333,cycling,2,0.1341319839363195
S,10.66666667,cycling,2,0.24040521396801964
S,10.93333333,cycling,2,0.2495576701542594
S,10.4,cycling,2,0.24004697242122353
S,9.6,cycling,2,0.20489024193728972
S,6.666666667,cycling,2,0.21409718176654063
G0,5.066666667,arrested,2,0.21362584637178544
G1,5.8666666670000005,unannotated,2,0.20047688564041968
S,15.46666667,cycling,2,0.27073024787354993
G2,16.26666667,cycling,2,0.3220484985384633
S,9.333333332999999,cycling,2,0.26996681029641556
G1,5.333333333,cycling,2,0.18446910124469598
G1,4.0,cycling,2,0.16931856127092676
G2,14.4,cycling,2,0.36613841563845084
G1,4.533333333,cycling,2,0.14706481590145268
G1,7.466666667,unannotated,2,0.16002449468331312
G0,2.666666667,arrested,2,0.18858700930974692
S,6.933333332999999,cycling,2,0.22021505149008214
S,6.933333332999999,cycling,2,0.2726874367518627
S,9.866666667,cycling,2,0.2920224059956184
S,9.066666667,cycling,2,0.2485592485191402
G1,4.0,cycling,2,0.22240355487628347
G2,13.86666667,cycling,2,0.2910779367019408
S,6.933333332999999,cycling,2,0.21980540639494414
G0,2.4,arrested,2,0.1730124547955815
G1,2.133333333,cycling,2,0.17941087117432902
G2,14.66666667,cycling,2,0.30369001853280614
S,6.1333333329999995,cycling,2,0.23041770071592654
S,8.8,cycling,2,0.23833163182375713
S,9.6,cycling,2,0.23338121495123923
G2,12.8,cycling,2,0.2677649403555759
G0,5.333333333,arrested,2,0.1723389746790991
G1,1.6,cycling,2,0.18424613420660768
G0,2.666666667,arrested,2,0.21592417963766922
S,12.0,cycling,2,0.28125103332281504
G0,1.333333333,arrested,2,0.17037728388065068
G2,22.13333333,cycling,2,0.4175508565947381
S,10.66666667,cycling,2,0.2581573435899051
G1,3.733333333,cycling,2,0.1958050876327806
S,8.266666667,cycling,2,0.26389339879453394
S,9.866666667,cycling,2,0.26067097620665813
G2,10.66666667,cycling,2,0.2586905178747
G1,1.8666666669999998,unannotated,2,0.17815025543516108
G1,2.133333333,cycling,2,0.15849939890039302
G0,6.666666667,arrested,2,0.2163293416519138
G0,2.666666667,arrested,2,0.17572953702518954
G1,1.6,cycling,2,0.18002223903383194
G1,5.066666667,cycling,2,0.14265929662691246
G1,4.8,cycling,2,0.2101736010510378
S,11.46666667,cycling,2,0.28553769666810563
G0,1.066666667,arrested,2,0.1346204217874443
G1,2.666666667,cycling,2,0.16117709061214056
S,5.8666666670000005,cycling,2,0.17325349702748372
S,6.4,cycling,2,0.21185478747025088
S,4.8,cycling,2,0.21973112095222597
G2,15.46666667,cycling,2,0.34864498037717284
G2,11.2,cycling,2,0.33213330019583365
G0,3.4666666669999997,arrested,2,0.14923376745597014
G1,5.6,cycling,2,0.17241286241791678
G1,2.4,cycling,2,0.16646631893708416
G1,3.4666666669999997,cycling,2,0.19913035665092435
G0,3.4666666669999997,arrested,2,0.14397721056102997
G0,1.066666667,arrested,2,0.17218213895160897
G1,1.6,cycling,2,0.14722575080464684
G1,4.0,cycling,2,0.21220583642038968
S,9.066666667,cycling,2,0.2568701901364474
S,11.2,cycling,2,0.26546858892235325
G1,0.26666666699999997,cycling,2,0.1766746630029831
G1,4.533333333,cycling,2,0.1770253839520292
G1,2.133333333,cycling,2,0.17668518565072772
S,11.73333333,cycling,2,0.26678355537012033
G1,0.26666666699999997,cycling,2,0.11882044800647323
S,8.8,cycling,2,0.2662917332139387
S,13.06666667,cycling,2,0.23531501228378995
G0,2.133333333,arrested,2,0.1668428826123484
G2,14.66666667,cycling,2,0.29532502394284765
G1,0.26666666699999997,cycling,2,0.1814869907634746
G0,1.066666667,arrested,2,0.14705199593522414
G1,0.26666666699999997,cycling,2,0.15541945899136322
G1,1.6,unannotated,2,0.19500777296606334
S,6.1333333329999995,cycling,2,0.2308356454855558
G2,18.93333333,cycling,2,0.33888918196979456
G1,6.1333333329999995,cycling,2,0.2008433999480719
G1,3.2,cycling,2,0.2102468398379149
G0,5.066666667,arrested,2,0.19308615996231032
S,10.66666667,cycling,2,0.2873978274511821
S,6.933333332999999,cycling,2,0.21380553022842383
S,10.13333333,cycling,2,0.26689999088403016
G1,1.6,cycling,2,0.1493986772699674
G1,2.933333333,cycling,2,0.14798511287696267
G2,15.46666667,cycling,2,0.48638227037451687
S,9.6,cycling,2,0.2557179134462285
G2,19.2,cycling,2,0.3583997042325753
S,7.733333332999999,cycling,2,0.31087226021431186
G0,2.666666667,arrested,2,0.15619174472899197
G1,0.26666666699999997,cycling,2,0.09617494229832771
G1,4.0,cycling,2,0.14208209710072492
S,8.533333333,cycling,2,0.2475529840965676
G1,2.4,cycling,2,0.18142799591056655
S,12.8,cycling,2,0.2816740823381473
G1,0.0,cycling,2,0.16154317241584296
G0,2.666666667,arrested,2,0.14936594548598287
S,11.2,cycling,2,0.2558631548655598
G0,1.333333333,arrested,2,0.16465443728844992
S,6.1333333329999995,cycling,2,0.22430409133522972
G0,1.066666667,arrested,2,0.11175932095659631
G2,13.06666667,cycling,2,0.36200778804150274
G1,2.133333333,cycling,2,0.1569931193155632
G1,4.8,cycling,2,0.19102679582625914
S,4.8,cycling,2,0.21449702503531146
G0,1.8666666669999998,arrested,2,0.13173489894417034
G0,2.133333333,arrested,2,0.19215914430502215
G1,0.0,cycling,2,0.17448196666372875
G1,7.733333332999999,unannotated,2,0.21818774349380093
G1,5.066666667,cycling,2,0.19230589746873955
S,5.6,cycling,2,0.19243414642496454
G2,16.53333333,cycling,2,0.32877887761956376
G0,6.1333333329999995,arrested,2,0.20245914828123038
G2,12.53333333,cycling,2,0.3741396355079469
G0,2.133333333,arrested,2,0.21216278826823523
G1,4.8,cycling,2,0.23998933874220527
G0,1.333333333,arrested,2,0.17541396739537055
S,5.8666666670000005,cycling,2,0.21292874005898543
G2,14.4,cycling,2,0.35768858230422207
S,10.66666667,cycling,2,1.0
G0,1.333333333,arrested,2,0.14178237827438486
G2,15.73333333,cycling,2,0.3135489163657824
S,7.466666667,cycling,2,0.24729019138643063
S,7.733333332999999,cycling,2,0.24622034603075815
S,5.8666666670000005,cycling,2,0.21133967639667037
G1,5.066666667,cycling,2,0.19821698574626717
S,8.8,cycling,2,0.25070563076368196
G2,17.06666667,cycling,2,0.3763111857333529
S,9.066666667,cycling,2,0.25154678613457027
G1,4.8,cycling,2,0.16630802186343008
G1,3.2,cycling,2,0.1712307800560566
S,8.8,cycling,2,0.25507158277010195
S,8.0,cycling,2,0.23598525153078323
S,7.466666667,cycling,2,0.2015358029233565
S,14.93333333,cycling,2,0.2600184091176476
G1,4.533333333,cycling,2,0.19240439891900393
S,7.466666667,cycling,2,0.24528782244239056
G1,4.266666667,unannotated,2,0.19366217465981544
S,8.8,cycling,2,0.2474551464587979
S,5.333333333,cycling,2,0.22059488473156807
G1,2.666666667,cycling,2,0.1495221820829432
S,10.93333333,cycling,2,0.27556461743603033
G1,4.266666667,cycling,2,0.21734949846806584
G0,1.8666666669999998,arrested,2,0.15321390451159045
G0,0.533333333,arrested,2,0.1250720809997443
G1,5.066666667,cycling,2,0.2086196855141922
G0,5.333333333,arrested,2,0.18010715497329816
S,6.933333332999999,cycling,2,0.2479128686199569
S,6.933333332999999,cycling,2,0.1949854780382937
G1,4.533333333,unannotated,2,0.19123655129843173
G0,15.2,arrested,2,0.25736148962908
G1,5.333333333,unannotated,2,1.0
S,7.466666667,cycling,2,0.2416124435187775
S,6.933333332999999,cycling,2,0.24055616925871778
G1,4.266666667,cycling,2,0.12420371735249133
G1,2.133333333,cycling,2,0.15358050812804847
G2,16.8,cycling,2,0.3022424427735624
G2,13.33333333,cycling,2,0.3035773204204939
S,12.53333333,cycling,2,0.31523627010213956
G1,2.4,unannotated,2,0.14512516685885815
G1,2.4,cycling,2,0.15878260825466148
S,7.466666667,cycling,2,0.2384476804680003
S,6.933333332999999,cycling,2,0.30338870427717396
G1,0.8,cycling,2,0.19968183558110622
S,11.46666667,cycling,2,0.2822520020826629
S,9.6,cycling,2,1.0
G2,13.86666667,cycling,2,0.3315259417115131
G1,6.666666667,cycling,2,0.20358698269114942
G0,0.533333333,arrested,2,0.1649814786555984
S,8.8,cycling,2,0.2813382603251933
S,4.8,cycling,2,0.21540821492760573
S,5.8666666670000005,cycling,2,0.28644781158937926
G2,18.13333333,cycling,2,0.3854258740671104
G1,1.8666666669999998,cycling,2,0.17119490792843134
G2,15.73333333,cycling,2,0.3393215682725215
G1,0.8,cycling,2,0.14410284906020648
S,5.8666666670000005,cycling,2,0.21771564989151737
G1,2.133333333,unannotated,2,0.19963256227342127
G1,4.8,cycling,2,0.1609407401463182
G1,20.26666667,unannotated,2,0.23619538036057194
G1,0.533333333,cycling,2,0.12526216378082242
G2,15.46666667,cycling,2,0.318142802911711
S,10.93333333,cycling,2,0.2569090701917079
G2,14.66666667,cycling,2,0.28986050605527064
S,7.733333332999999,cycling,2,0.21276452974127114
G2,9.866666667,cycling,2,0.26726519610072597
S,6.933333332999999,cycling,2,0.2758778482494729
S,6.933333332999999,cycling,2,0.25465173859326373
G2,16.53333333,cycling,2,0.2923684419943096
G1,4.266666667,cycling,2,1.0
S,4.266666667,cycling,2,0.16140888160467107
G1,6.4,cycling,2,0.1745367618031362
G0,2.4,arrested,2,0.178671571589017
S,7.466666667,cycling,2,0.2872794109497254
G0,4.0,arrested,2,0.19845106104497867
G0,3.2,arrested,2,0.18620773871582558
G1,5.333333333,cycling,2,0.2003489600265787
S,5.8666666670000005,cycling,2,0.21756823971425318
G1,2.133333333,unannotated,2,0.2070369142933513
G0,0.26666666699999997,arrested,2,0.06708631110739788
G2,13.86666667,cycling,2,0.31072205219213594
G1,0.0,cycling,2,0.07999414891962148
G1,1.8666666669999998,cycling,2,0.1479400858628436
G0,0.26666666699999997,arrested,2,0.0883575426651478
S,11.2,cycling,2,0.2530857028147118
G1,8.8,cycling,2,0.18785510959575108
S,8.533333333,cycling,2,0.2357960232683241
S,8.0,cycling,2,0.24569670019603998
G1,0.8,cycling,2,0.16020899764531715
S,8.266666667,cycling,2,0.36902815827901086
S,5.6,cycling,2,0.24664714561456402
S,12.0,cycling,2,0.2642740710296851
G1,0.0,cycling,2,0.05896643969820311
G2,17.33333333,cycling,2,0.4169472531399005
G1,1.333333333,cycling,2,0.1731940933384779
G1,0.8,cycling,2,0.14868589149270364
S,10.93333333,cycling,2,0.27053881555188375
G1,6.1333333329999995,cycling,2,0.19928469757701583
S,8.0,cycling,2,0.24572022519667208
G2,10.66666667,cycling,2,0.3102477638105143
G1,2.666666667,cycling,2,0.16724806024693892
G1,4.0,cycling,2,0.19890970276725112
S,8.0,cycling,2,0.2549683676254232
S,6.933333332999999,cycling,2,0.21628025710127374
G1,5.8666666670000005,cycling,2,0.21795774642307428
G0,1.066666667,arrested,2,0.14818898814946968
G0,7.733333332999999,arrested,2,0.17915918369958292
G1,5.6,cycling,2,0.20127136497088513
G0,2.666666667,arrested,2,0.1731877998855046
S,9.6,cycling,2,0.26353983572934636
G2,14.4,cycling,2,0.4133875133150919
G0,2.133333333,arrested,2,0.17286335043855988
G1,3.2,cycling,2,0.1282445111149181
S,7.2,cycling,2,0.2634372655535281
S,7.466666667,cycling,2,0.22730450748188108
S,5.8666666670000005,cycling,2,0.2802963041279664
G1,3.2,cycling,2,0.1289997452964416
G1,1.333333333,cycling,2,0.13303226446071129
G1,4.266666667,cycling,2,0.19610345466911258
G1,4.8,cycling,2,0.17539522445489547
G1,6.4,cycling,2,0.21521396742191878
G1,3.733333333,cycling,2,0.18387008596851454
G1,6.1333333329999995,cycling,2,0.1830712328352185
G1,2.133333333,cycling,2,0.14587106541529854
G1,3.733333333,unannotated,2,0.1492398130721014
S,11.2,cycling,2,0.2574425248672048
G1,3.2,unannotated,2,0.14010317162088426
G0,2.666666667,arrested,2,0.19289578330089224
G1,3.733333333,cycling,2,0.14717318624917802
G1,4.266666667,cycling,2,0.19944339836991357
G1,1.066666667,cycling,2,0.16428057785267086
G1,3.2,cycling,2,0.17583366779904805
G0,7.733333332999999,arrested,2,0.1963020414989148
G1,4.8,cycling,2,0.1291124364525975
G1,1.8666666669999998,cycling,2,0.19136327878148335
G1,4.8,cycling,2,0.18937560275183607
G1,6.1333333329999995,cycling,2,0.17901320787485317
S,6.1333333329999995,cycling,2,0.28200626305485726
G1,5.8666666670000005,cycling,2,0.30474755585805974
G1,5.6,cycling,2,0.10381430825470334
S,5.8666666670000005,cycling,2,0.24441160176491725
S,7.466666667,cycling,2,0.25154512348829977
G1,6.1333333329999995,cycling,2,0.17635746420235865
G1,0.533333333,cycling,2,0.1424393136810547
G2,14.13333333,cycling,2,0.3529682346514157
G1,3.4666666669999997,cycling,2,0.09646631287188553
G1,2.4,cycling,2,0.14586277438042455
G1,1.333333333,cycling,2,0.15738624208017313
G2,15.2,cycling,2,0.40461849337383904
G1,1.8666666669999998,cycling,2,0.17312341112410573
G0,2.4,arrested,2,0.14169570338927873
G1,0.8,cycling,2,0.1597240146786605
G1,0.0,cycling,2,0.16890968743377335
G2,14.13333333,cycling,2,0.3311213271208051
G0,1.333333333,arrested,2,0.18799490674345054
S,6.933333332999999,cycling,2,0.252324908235689
G2,14.66666667,cycling,2,0.2821180031872484
G2,17.86666667,cycling,2,0.35940573005858356
G2,15.73333333,cycling,2,0.630418006481258
G1,0.0,cycling,2,0.13179707423426987
G1,3.2,cycling,2,0.23060400602902198
S,9.066666667,cycling,2,0.2982921574389064
G0,2.133333333,arrested,2,0.18574456302311676
G0,1.333333333,arrested,2,0.18914653541243331
S,8.266666667,cycling,2,0.24089285035070052
S,7.466666667,cycling,2,0.2374821980371498
G1,5.6,cycling,2,0.2212577027424858
G1,3.4666666669999997,cycling,2,0.16369269883842238
G0,4.266666667,arrested,2,0.1440674283139805
G1,4.266666667,cycling,2,0.13021845495000645
G1,1.066666667,unannotated,2,0.16573856162159997
S,10.4,cycling,2,0.2660269984820233
G1,1.066666667,cycling,2,0.17716660614751772
S,15.2,cycling,2,0.20593535837234775
G1,4.266666667,cycling,2,0.14869052756696294
S,8.0,cycling,2,0.2521083831907449
G0,1.333333333,arrested,2,0.19686803708678288
G1,2.133333333,cycling,2,0.18495339775267294
S,7.2,cycling,2,0.22989610857718945
G1,0.533333333,cycling,2,0.15854740326240224
G2,15.46666667,cycling,2,0.30652065231622505
G1,0.8,cycling,2,0.1744879636288705
G2,15.73333333,cycling,2,0.38012983358469404
G1,1.066666667,cycling,2,0.1784233794121761
G1,3.4666666669999997,cycling,2,0.19579447086851143
S,6.666666667,cycling,2,0.21442775295447425
G1,6.1333333329999995,cycling,2,0.18760480465154417
G1,4.0,unannotated,2,0.19083704685459643
G2,16.0,cycling,2,0.3947949308399796
S,8.266666667,cycling,2,0.33726354848067713
G0,2.933333333,arrested,2,0.16571913618695594
S,6.933333332999999,cycling,2,0.23191727264519818
G2,16.26666667,cycling,2,0.3225071554217404
S,7.466666667,cycling,2,0.23609629194751852
S,7.733333332999999,cycling,2,0.2842115593212904
S,7.2,cycling,2,0.2243605940990884
S,9.6,cycling,2,0.2749204591563038
S,8.533333333,cycling,2,0.21071851230244903
S,5.6,cycling,2,0.1982924122078061
S,9.333333332999999,cycling,2,0.2808947426581965
S,7.733333332999999,cycling,2,0.24231257769336753
G0,17.86666667,arrested,2,0.22727568585806457
S,7.466666667,cycling,2,0.26571653119700567
G2,17.06666667,cycling,2,0.3601797597248602
S,19.46666667,cycling,2,0.25363547634655254
S,5.8666666670000005,cycling,2,0.22179374800742266
G1,5.6,cycling,2,0.22074940156962608
G1,1.6,cycling,2,0.1443552123847369
G1,4.533333333,cycling,2,0.13954636080429625
G2,14.13333333,cycling,2,0.3979865372400689
G1,0.26666666699999997,cycling,2,0.21152737773590155
G1,0.26666666699999997,cycling,2,0.15364747385228086
S,6.4,cycling,2,0.28738716375106527
S,7.2,cycling,2,0.25843213353669975
S,6.4,cycling,2,0.23368067179243113
G1,2.933333333,cycling,2,0.15694686175982164
G1,2.666666667,cycling,2,0.20705122226913825
G1,0.26666666699999997,cycling,2,0.04009888115071499
G1,1.333333333,unannotated,2,0.2062767189635674
S,8.8,cycling,2,0.27493186721501695
G2,14.4,cycling,2,0.3065618890397133
G2,19.2,cycling,2,0.33357917411972865
G1,0.26666666699999997,cycling,2,0.12284339316063533
G1,1.333333333,cycling,2,0.1473343053795254
G2,15.73333333,cycling,2,0.4512897433396905
G0,4.533333333,arrested,2,0.1858375289163199
G1,1.8666666669999998,unannotated,2,0.16209656649304144
G0,8.0,arrested,2,0.2014250863457237
G1,2.133333333,cycling,2,0.1770776323892447
G1,3.733333333,cycling,2,0.21349163474763752
S,6.666666667,cycling,2,0.23054816723907956
G1,0.26666666699999997,cycling,2,0.13605899884525743
G0,2.133333333,arrested,2,0.19469900442666202
G1,3.2,unannotated,2,0.16234552755588105
G1,2.666666667,cycling,2,0.1904417185456539
S,6.933333332999999,cycling,2,0.21440880401665868
G1,3.4666666669999997,cycling,2,0.15102200374386426
G2,21.06666667,cycling,2,0.39851351502413046
G1,1.8666666669999998,cycling,2,0.14588051811899988
S,8.0,cycling,2,0.2316519614385174
G1,2.933333333,cycling,2,0.1485872188854678
G1,4.0,cycling,2,0.12319269801476687
G1,2.933333333,cycling,2,0.178738239178848
S,7.733333332999999,cycling,2,0.3196833999772831
G1,3.2,cycling,2,0.15781767753009118
G0,11.2,arrested,2,0.19399994757588612
S,7.733333332999999,cycling,2,0.2862517803344494
G0,6.1333333329999995,arrested,2,0.19689819561897906
G1,1.066666667,cycling,2,0.16743885101387893
S,6.666666667,cycling,2,0.23929006385807428
G1,4.266666667,unannotated,2,0.1864368614846748
G2,14.4,cycling,2,0.7314445182631771
G1,3.4666666669999997,cycling,2,0.14907720418293463
G1,6.4,cycling,2,0.3948918082539874
S,6.933333332999999,cycling,2,0.29020736379885187
G2,20.53333333,cycling,2,0.32286633207056215
S,8.533333333,cycling,2,0.25973816523015714
G1,4.533333333,unannotated,2,0.2669334534465981
G0,5.066666667,arrested,2,0.28736973055151105
G2,18.13333333,cycling,2,0.29349900103948523
S,18.93333333,cycling,2,0.23577641419017373
G1,1.6,cycling,2,0.16831863397749494
G2,15.46666667,cycling,2,0.26034529225963354
S,5.333333333,cycling,2,0.2106960860923898
S,17.86666667,cycling,2,0.3413719270893876
S,7.466666667,cycling,2,0.22893095989378565
G1,3.2,cycling,2,0.16396553260932747
G1,9.066666667,cycling,2,0.17307484741339813
S,5.8666666670000005,cycling,2,0.21198244575005304
G1,5.8666666670000005,cycling,2,0.2165073033195682
S,7.466666667,cycling,2,0.2452050429441407
G2,10.93333333,cycling,2,0.3246761130738849
S,11.2,cycling,2,0.2860384804490747
G2,16.53333333,cycling,2,0.33147886591894116
G1,4.266666667,cycling,2,0.17491496308506507
S,5.6,cycling,2,0.20443777339645156
G1,4.8,cycling,2,0.18928746575558805
G1,2.666666667,cycling,2,0.19588777033185845
S,15.2,cycling,2,0.32279157084678073
S,10.66666667,cycling,2,0.2909057080539233
G1,5.8666666670000005,cycling,2,0.19720034305906473
G2,18.66666667,cycling,2,0.33090984125641043
S,8.533333333,cycling,2,0.28517917813160176
G2,15.2,cycling,2,0.3306431064513742
G1,2.933333333,cycling,2,0.1365528678733481
S,10.66666667,cycling,2,0.32724646309498495
G2,15.46666667,cycling,2,0.30601449863846203
G0,1.6,arrested,2,0.17501183921326668
G1,4.0,cycling,2,0.18298836125971857
G1,6.1333333329999995,cycling,2,0.20053996613303418
G0,0.533333333,arrested,2,0.20958428453492364
S,7.2,cycling,2,0.2427501875940327
S,4.8,cycling,2,1.0
S,7.733333332999999,cycling,2,0.2668518158764448
G0,7.466666667,arrested,2,0.3270773537167459
G0,0.533333333,arrested,2,0.18078274248038345
G2,15.73333333,cycling,2,0.3144042769601208
S,6.4,cycling,2,0.24847785944907028
S,9.333333332999999,cycling,2,0.28522446233967597
G0,3.733333333,arrested,2,0.13132649572932148
G0,1.8666666669999998,arrested,2,0.15964008779732894
S,7.2,cycling,2,0.2555433796430851
G1,10.66666667,cycling,2,0.24635658337611172
G0,1.8666666669999998,arrested,2,0.14825459942314054
G0,6.4,arrested,2,0.17431992817223532
G1,2.933333333,cycling,2,0.16734588694588443
G1,4.0,cycling,2,0.14762350654427847
G1,2.133333333,unannotated,2,0.1719421452164624
G1,4.266666667,cycling,2,0.16613296807122604
S,11.46666667,cycling,2,0.30396789043071887
G0,17.86666667,arrested,2,0.23084395667554983
G2,16.53333333,cycling,2,0.3454754820351058
G1,2.133333333,cycling,2,0.18069302190533104
G0,2.133333333,arrested,2,0.16056582153828255
S,5.6,cycling,2,0.2160724611463539
G1,3.4666666669999997,cycling,2,0.15936620699883597
S,7.2,cycling,2,0.23872329416256383
G1,4.8,cycling,2,0.2070311202816008
S,15.2,cycling,2,0.3045959054778689
G0,0.533333333,arrested,2,0.12436701863918502
G1,2.933333333,cycling,2,0.213394181465047
G0,6.1333333329999995,arrested,2,0.17208875194586154
S,7.2,cycling,2,0.22875272262549884
G0,1.6,arrested,2,0.1616549696296916
G1,1.8666666669999998,unannotated,2,0.14442237137155886
G1,3.2,unannotated,2,0.1457474572298696
G0,1.6,arrested,2,0.15757433196664672
G2,14.13333333,cycling,2,0.2926081905895978
G0,1.6,arrested,2,0.14414317571751037
G1,3.2,cycling,2,1.0
G1,1.6,unannotated,2,0.18153348885534754
G1,2.933333333,unannotated,2,0.16981254699222323
G1,4.8,cycling,2,0.16925343994084327
S,20.53333333,unannotated,2,0.3306878466752383
G2,10.66666667,cycling,2,0.33286142882445846
G1,3.2,unannotated,2,0.1916558689619778
G0,3.4666666669999997,arrested,2,0.18389165196938376
S,11.2,cycling,2,0.269846030546135
S,5.6,cycling,2,0.2226354747047227
S,5.066666667,cycling,2,1.0
S,5.333333333,cycling,2,0.22109781401415085
G1,2.666666667,cycling,2,0.15826049369496561
S,10.66666667,cycling,2,0.26537387864010553
G1,0.8,cycling,2,0.1666279510999473
G1,2.4,cycling,2,0.17645431411358595
G1,1.6,unannotated,2,0.190748608346064
S,10.93333333,cycling,2,0.32591673874277866
G0,1.8666666669999998,arrested,2,0.19099544237360547
G0,2.133333333,arrested,2,0.1601500335275703
G2,12.0,cycling,2,0.30838799012398777
G1,1.066666667,cycling,2,0.146288716081139
G2,13.06666667,cycling,2,0.2564987056062587
G1,0.533333333,unannotated,2,0.13195612024074652
G0,1.6,arrested,2,0.14880041591483864
G1,0.8,cycling,2,0.15832347407907926
G0,5.066666667,arrested,2,0.22599539224721749
S,8.533333333,cycling,2,0.26903291582660804
S,8.0,cycling,2,0.271846480991734
G1,0.26666666699999997,cycling,2,0.12741581037451266
S,20.26666667,cycling,2,0.3536810462827312
G0,1.8666666669999998,arrested,2,0.14784886515911658
S,7.2,cycling,2,0.28099691340762395
G0,12.8,arrested,2,0.17323583562747466
G1,4.266666667,cycling,2,0.18930339784230046
G0,4.0,arrested,2,0.1878315917379908
S,7.2,cycling,2,1.0
G0,10.4,arrested,2,0.19419006808822387
G0,1.6,arrested,2,0.16298322546081295
S,5.6,cycling,2,0.2305118057585531
G1,0.26666666699999997,cycling,2,0.12395075854366105
G1,2.133333333,cycling,2,0.17000603305751089
G1,2.933333333,cycling,2,0.11604231383558314
G1,3.733333333,cycling,2,0.17424459974070652
S,8.8,cycling,2,1.0
G1,2.666666667,cycling,2,0.14811747914983808
G0,3.2,arrested,2,0.21330952120578922
S,6.666666667,cycling,2,0.244470428523912
S,6.933333332999999,cycling,2,0.2873651473159973
S,7.2,cycling,2,0.2599284601753853
G0,2.4,arrested,2,0.16633645897088736
S,8.0,unannotated,2,0.21209725535664606
G1,3.733333333,cycling,2,0.16432339481570293
G1,1.066666667,cycling,2,0.18291900938708874
G1,2.666666667,unannotated,2,0.19993786585473733
G1,4.266666667,cycling,2,0.19649370708821742
S,6.933333332999999,cycling,2,0.26163827109429755
G0,4.533333333,arrested,2,0.18567300323757277
S,8.0,cycling,2,0.2472453106003801
G0,5.6,arrested,2,0.21002016197814066
S,11.73333333,cycling,2,0.28246001507472607
S,9.333333332999999,cycling,2,0.2642720852686802
S,8.0,cycling,2,0.24527177252802118
G0,2.133333333,arrested,2,0.16755237465333558
S,6.4,cycling,2,1.0
S,6.666666667,cycling,2,0.23651105900419678
G0,5.6,arrested,2,0.3001847238579344
G1,5.333333333,cycling,2,0.2072677096101643
G2,12.26666667,cycling,2,0.27961112415119516
G1,0.26666666699999997,cycling,2,0.09419096860250101
G1,3.2,cycling,2,0.15087753003565493
G0,12.8,arrested,2,0.21013490552387182
G0,1.6,arrested,2,0.18108712507708508
G1,2.666666667,cycling,2,0.1967967251981746
G0,9.066666667,arrested,2,0.22046000307383415
S,9.333333332999999,cycling,2,0.24551168416945046
G0,1.6,arrested,2,0.16790166271327747
G1,1.333333333,cycling,2,0.1624544336597074
G0,1.066666667,arrested,2,0.22343175551173267
G1,7.733333332999999,cycling,2,0.2687751877194693
S,9.6,unannotated,2,1.0
G1,4.533333333,cycling,2,0.20113322521671123
G0,15.2,arrested,2,0.18440825329582755
G0,0.533333333,arrested,2,0.06873028679046815
G1,0.26666666699999997,cycling,2,0.11418304332945306
G1,4.533333333,cycling,2,0.23021702213352138
G1,3.4666666669999997,unannotated,2,0.2060611782031956
G1,1.6,cycling,2,0.165087110644162
G2,18.93333333,cycling,2,0.31683900230806045
G0,0.0,arrested,2,0.059297327237597
G2,17.86666667,cycling,2,0.4545118005113257
G0,1.6,arrested,2,0.1382976825864825
G1,5.333333333,cycling,2,0.202905916855384
G1,0.0,unannotated,2,0.15765872614766244
S,6.666666667,cycling,2,0.23630176732969888
G1,0.533333333,cycling,2,0.0938237396496828
G0,1.8666666669999998,arrested,2,0.1910269961133457
G0,1.8666666669999998,arrested,2,0.170378575885488
S,10.66666667,cycling,2,0.25058062688122945
G2,13.33333333,cycling,2,0.2838459707326585
G1,4.533333333,cycling,2,0.16656619884723559
G1,2.133333333,cycling,2,0.15299679591096227
S,8.8,cycling,2,0.26309049753654357
G1,7.2,cycling,2,0.25104292450264826
G0,1.8666666669999998,arrested,2,0.17767281636555082
