N,d,r,scan_type,counts_path,amplitudes_path
24,12,40,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r40_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r40_XEB_amplitudes.json
24,12,41,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r41_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r41_XEB_amplitudes.json
24,12,42,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r42_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r42_XEB_amplitudes.json
24,12,43,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r43_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r43_XEB_amplitudes.json
24,12,44,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r44_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r44_XEB_amplitudes.json
24,12,45,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r45_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r45_XEB_amplitudes.json
24,12,46,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r46_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r46_XEB_amplitudes.json
24,12,47,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r47_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r47_XEB_amplitudes.json
24,12,48,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r48_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r48_XEB_amplitudes.json
24,12,49,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r49_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r49_XEB_amplitudes.json
24,12,4,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r4_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r4_XEB_amplitudes.json
24,12,50,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r50_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r50_XEB_amplitudes.json
24,12,5,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r5_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r5_XEB_amplitudes.json
24,12,6,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r6_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r6_XEB_amplitudes.json
24,12,7,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r7_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r7_XEB_amplitudes.json
24,12,8,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r8_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r8_XEB_amplitudes.json
24,12,9,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r9_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r9_XEB_amplitudes.json
32,12,10,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r10_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r10_XEB_amplitudes.json
32,12,11,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r11_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r11_XEB_amplitudes.json
32,12,12,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r12_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r12_XEB_amplitudes.json
32,12,13,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r13_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r13_XEB_amplitudes.json
32,12,14,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r14_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r14_XEB_amplitudes.json
32,12,15,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r15_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r15_XEB_amplitudes.json
32,12,16,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r16_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r16_XEB_amplitudes.json
32,12,17,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r17_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r17_XEB_amplitudes.json
32,12,18,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r18_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r18_XEB_amplitudes.json
32,12,19,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r19_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r19_XEB_amplitudes.json
32,12,1,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r1_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r1_XEB_amplitudes.json
32,12,20,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r20_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r20_XEB_amplitudes.json
32,12,21,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r21_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r21_XEB_amplitudes.json
32,12,22,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r22_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r22_XEB_amplitudes.json
32,12,23,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r23_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r23_XEB_amplitudes.json
32,12,24,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r24_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r24_XEB_amplitudes.json
32,12,25,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r25_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r25_XEB_amplitudes.json
32,12,26,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r26_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r26_XEB_amplitudes.json
32,12,27,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r27_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r27_XEB_amplitudes.json
32,12,28,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r28_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r28_XEB_amplitudes.json
32,12,29,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r29_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r29_XEB_amplitudes.json
32,12,2,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r2_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r2_XEB_amplitudes.json
32,12,30,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r30_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r30_XEB_amplitudes.json
32,12,31,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r31_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r31_XEB_amplitudes.json
32,12,32,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r32_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r32_XEB_amplitudes.json
32,12,33,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r33_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r33_XEB_amplitudes.json
32,12,34,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r34_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r34_XEB_amplitudes.json
32,12,35,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r35_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r35_XEB_amplitudes.json
32,12,36,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r36_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r36_XEB_amplitudes.json
32,12,37,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r37_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r37_XEB_amplitudes.json
32,12,38,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r38_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r38_XEB_amplitudes.json
32,12,39,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r39_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r39_XEB_amplitudes.json
32,12,3,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r3_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r3_XEB_amplitudes.json
32,12,40,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r40_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r40_XEB_amplitudes.json
32,12,41,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r41_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r41_XEB_amplitudes.json
32,12,42,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r42_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r42_XEB_amplitudes.json
32,12,43,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r43_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r43_XEB_amplitudes.json
32,12,44,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r44_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r44_XEB_amplitudes.json
32,12,45,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r45_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r45_XEB_amplitudes.json
32,12,46,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r46_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r46_XEB_amplitudes.json
32,12,47,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r47_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r47_XEB_amplitudes.json
32,12,48,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r48_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r48_XEB_amplitudes.json
32,12,49,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r49_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r49_XEB_amplitudes.json
32,12,4,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r4_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r4_XEB_amplitudes.json
32,12,50,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r50_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r50_XEB_amplitudes.json
32,12,5,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r5_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r5_XEB_amplitudes.json
32,12,6,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r6_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r6_XEB_amplitudes.json
32,12,7,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r7_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r7_XEB_amplitudes.json
32,12,8,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r8_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r8_XEB_amplitudes.json
32,12,9,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r9_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r9_XEB_amplitudes.json
40,12,10,qubit_scan,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r10_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r10_XEB_amplitudes.json
40,12,11,qubit_scan,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r11_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r11_XEB_amplitudes.json
40,12,12,qubit_scan,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r12_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r12_XEB_amplitudes.json
40,12,13,qubit_scan,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r13_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r13_XEB_amplitudes.json
40,12,14,qubit_scan,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r14_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r14_XEB_amplitudes.json
40,12,15,qubit_scan,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r15_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r15_XEB_amplitudes.json
40,12,16,qubit_scan,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r16_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r16_XEB_amplitudes.json
40,12,17,qubit_scan,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r17_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r17_XEB_amplitudes.json
40,12,18,qubit_scan,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r18_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r18_XEB_amplitudes.json
40,12,19,qubit_scan,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r19_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r19_XEB_amplitudes.json
40,12,1,qubit_scan,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r1_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r1_XEB_amplitudes.json
40,12,20,qubit_scan,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r20_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r20_XEB_amplitudes.json
40,12,21,qubit_scan,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r21_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r21_XEB_amplitudes.json
40,12,22,qubit_scan,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r22_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r22_XEB_amplitudes.json
40,12,23,qubit_scan,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r23_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r23_XEB_amplitudes.json
40,12,24,qubit_scan,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r24_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r24_XEB_amplitudes.json
40,12,25,qubit_scan,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r25_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r25_XEB_amplitudes.json
40,12,26,qubit_scan,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r26_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r26_XEB_amplitudes.json
40,12,27,qubit_scan,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r27_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r27_XEB_amplitudes.json
40,12,28,qubit_scan,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r28_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r28_XEB_amplitudes.json
40,12,29,qubit_scan,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r29_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r29_XEB_amplitudes.json
40,12,2,qubit_scan,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r2_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r2_XEB_amplitudes.json
40,12,30,qubit_scan,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r30_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r30_XEB_amplitudes.json
40,12,31,qubit_scan,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r31_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r31_XEB_amplitudes.json
40,12,32,qubit_scan,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r32_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r32_XEB_amplitudes.json
40,12,33,qubit_scan,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r33_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r33_XEB_amplitudes.json
40,12,34,qubit_scan,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r34_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r34_XEB_amplitudes.json
40,12,35,qubit_scan,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r35_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r35_XEB_amplitudes.json
40,12,36,qubit_scan,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r36_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r36_XEB_amplitudes.json
40,12,37,qubit_scan,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r37_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r37_XEB_amplitudes.json
40,12,38,qubit_scan,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r38_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r38_XEB_amplitudes.json
40,12,39,qubit_scan,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r39_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r39_XEB_amplitudes.json
40,12,3,qubit_scan,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r3_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r3_XEB_amplitudes.json
40,12,40,qubit_scan,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r40_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r40_XEB_amplitudes.json
40,12,41,qubit_scan,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r41_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r41_XEB_amplitudes.json
40,12,42,qubit_scan,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r42_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r42_XEB_amplitudes.json
40,12,43,qubit_scan,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r43_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r43_XEB_amplitudes.json
40,12,44,qubit_scan,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r44_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r44_XEB_amplitudes.json
40,12,45,qubit_scan,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r45_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r45_XEB_amplitudes.json
40,12,46,qubit_scan,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r46_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r46_XEB_amplitudes.json
40,12,47,qubit_scan,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r47_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r47_XEB_amplitudes.json
40,12,48,qubit_scan,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r48_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r48_XEB_amplitudes.json
40,12,49,qubit_scan,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r49_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r49_XEB_amplitudes.json
40,12,4,qubit_scan,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r4_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r4_XEB_amplitudes.json
40,12,50,qubit_scan,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r50_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r50_XEB_amplitudes.json
40,12,5,qubit_scan,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r5_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r5_XEB_amplitudes.json
40,12,6,qubit_scan,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r6_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r6_XEB_amplitudes.json
40,12,7,qubit_scan,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r7_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r7_XEB_amplitudes.json
40,12,8,qubit_scan,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r8_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r8_XEB_amplitudes.json
40,12,9,qubit_scan,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r9_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r9_XEB_amplitudes.json
