N,d,r,scan_type,counts_path,amplitudes_path,matched_keys,total_shots_subset,weighted_mean_prob,mean_log_prob,fxeb,analytic_se,bootstrap_mean,bootstrap_se,ci95_low,ci95_high,uniform_baseline,ideal_subset_mean_fxeb,max_prob,min_prob
24,12,25,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r25_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r25_XEB_amplitudes.json,20,20,1.1033690372984968e-07,-16.230695859056173,0.8511460666468937,0.2655865266566901,0.8620087300765147,0.26145530346636936,0.36647234298725495,1.3973410531828185,0.0,0.8511460666468937,2.480987815612494e-07,2.000671949580076e-08
24,12,26,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r26_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r26_XEB_amplitudes.json,20,20,1.0275239626461058e-07,-16.561445756774294,0.7238991466489648,0.3319071760044979,0.720576240248987,0.3197021448560088,0.1345029376666368,1.410997842700241,0.0,0.7238991466489648,3.0992531536906795e-07,3.567361101537659e-09
24,12,27,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r27_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r27_XEB_amplitudes.json,20,20,9.70469404282583e-08,-16.567671769474508,0.628177481704022,0.2796864588210048,0.6317562875850637,0.27154888828271073,0.1290245642011787,1.214097086281125,0.0,0.628177481704022,3.010306894908155e-07,2.793880389044248e-09
24,12,28,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r28_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r28_XEB_amplitudes.json,20,20,1.0967084086978098e-07,-16.513489518610733,0.8399713861739433,0.4073093510293675,0.8631923474222265,0.4031889826269077,0.1611111942347898,1.70414668015074,0.0,0.8399713861739433,3.917591632605823e-07,7.286489301814619e-09
24,12,29,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r29_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r29_XEB_amplitudes.json,20,20,7.484234674168029e-08,-16.922574390574884,0.2556462172320664,0.2700127449221517,0.25544292920866185,0.26923024042649757,-0.22791509836517337,0.796678487690801,0.0,0.2556462172320664,2.633002723578969e-07,2.926987418002073e-09
24,12,30,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r30_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r30_XEB_amplitudes.json,20,20,7.611863780487667e-08,-16.576105685079842,0.27705882807818183,0.1630830419937687,0.2774468061943337,0.16101187859454918,-0.021626574324624642,0.6055750637300804,0.0,0.27705882807818183,1.5782304591774273e-07,1.490968136697303e-08
24,12,31,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r31_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r31_XEB_amplitudes.json,20,20,6.335678385919299e-08,-16.93653176436464,0.06295044787099435,0.16942956899237485,0.06690456591922271,0.16654849190132873,-0.2530504691038732,0.3795160920585235,0.0,0.06295044787099435,1.4967350226882143e-07,6.167491396577598e-09
24,12,32,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r32_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r32_XEB_amplitudes.json,20,20,8.485566539785548e-08,-16.709469139206714,0.42364182720354737,0.2915789792674518,0.4116390955219861,0.290236203398942,-0.07874497082223844,1.0307263080378406,0.0,0.42364182720354737,2.7658152734588176e-07,3.930811349627093e-09
24,12,33,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r33_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r33_XEB_amplitudes.json,20,20,9.829151072182773e-08,-16.643998449396353,0.6490579063464197,0.35054305022186544,0.6395584813969204,0.3404134741808516,0.03523574876476879,1.3763993863354473,0.0,0.6490579063464197,3.789366426733442e-07,2.089227761976843e-09
24,12,34,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r34_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r34_XEB_amplitudes.json,20,20,9.332565012311004e-08,-16.50591870958754,0.5657445904558438,0.2687421637566526,0.5801292577302635,0.26362351261495565,0.10114999895084113,1.1552711285226274,0.0,0.5657445904558438,3.1780918994067734e-07,7.140097552837012e-09
24,12,35,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r35_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r35_XEB_amplitudes.json,20,20,9.958972489367397e-08,-16.594382305168743,0.6708383259217452,0.3477515050777028,0.6649300882972534,0.33634711269955364,0.060060470298174864,1.3720759560893125,0.0,0.6708383259217452,4.029313146239827e-07,2.5012777894032894e-09
24,12,36,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r36_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r36_XEB_amplitudes.json,20,20,9.557916887665563e-08,-16.635468858095074,0.6035523613441289,0.2996753287244649,0.5959177030429814,0.2899608768274414,0.05696769439892754,1.1862180158353184,0.0,0.6035523613441289,2.902272743265594e-07,2.6176849368965988e-09
24,12,37,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r37_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r37_XEB_amplitudes.json,20,20,1.0396754735247981e-07,-16.71378101774358,0.7442859989227819,0.4509621993903272,0.7550149484831739,0.44742242599228876,0.0008865563416096721,1.72947351296973,0.0,0.7442859989227819,5.048270939417755e-07,1.6947375516894746e-09
24,12,38,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r38_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r38_XEB_amplitudes.json,20,20,8.28380663003576e-08,-16.62830389402418,0.3897921313434203,0.22160554058578896,0.3982889882028771,0.21338192358605462,-0.01616370061669149,0.838804515781372,0.0,0.3897921313434203,2.2324213008364533e-07,6.964331386392861e-09
24,12,39,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r39_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r39_XEB_amplitudes.json,20,20,8.83711300906001e-08,-16.880759805131014,0.48262153769409744,0.3035863632252961,0.47586284293468567,0.2914047372068768,-0.05365464111636594,1.0836763321854403,0.0,0.48262153769409744,3.518705055916003e-07,3.516962474951793e-10
24,12,40,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r40_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r40_XEB_amplitudes.json,20,20,1.0124899280452044e-07,-16.41382484405617,0.6986762220638851,0.2660289627024029,0.6940045342233725,0.2636159503040771,0.20820093715391558,1.2345473814647843,0.0,0.6986762220638851,2.451337030758045e-07,7.032434250686763e-09
24,12,41,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r41_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r41_XEB_amplitudes.json,20,20,8.597628722943368e-08,-16.681205850728013,0.4424427417262504,0.3002657718511862,0.4307692996013517,0.28607902098667537,-0.07179662354235183,1.0278655473569442,0.0,0.4424427417262504,2.611320377487539e-07,6.766811553167302e-09
24,12,42,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r42_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r42_XEB_amplitudes.json,20,20,1.2426277111682445e-07,-16.137972394110346,1.084783351785525,0.32784143988824277,1.0825524083817357,0.328761200166186,0.4907305711719646,1.7831822819961367,0.0,1.084783351785525,3.255521193764879e-07,3.0031877633681585e-08
24,12,43,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r43_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r43_XEB_amplitudes.json,20,20,1.002265241693302e-07,-16.404670879434313,0.6815220449180734,0.2468175736926653,0.6751614583649908,0.2399698293427965,0.21289422597578345,1.1375281272991977,0.0,0.6815220449180734,2.0336872341502275e-07,1.3687054771488518e-08
24,12,44,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r44_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r44_XEB_amplitudes.json,20,20,1.644885800452124e-07,-16.20350215969014,1.759660436951818,0.560151103824483,1.7489990166451492,0.537283272947901,0.7459981282591391,2.8163246184642903,0.0,1.759660436951818,5.85476411456841e-07,5.869858888423848e-09
24,12,45,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r45_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r45_XEB_amplitudes.json,20,20,6.803245937828405e-08,-16.878142484810915,0.14139526600069718,0.23940906583734423,0.14685685840304824,0.23956092718466837,-0.2894300250409068,0.6324802883717981,0.0,0.14139526600069718,2.442617386130178e-07,1.3503527951286467e-08
24,12,46,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r46_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r46_XEB_amplitudes.json,20,20,7.980442230475296e-08,-16.785454739710847,0.3388960307620583,0.25522370872347117,0.3386744694444406,0.251172139782471,-0.11949299903938596,0.8370258751079571,0.0,0.3388960307620583,1.9671836287830743e-07,1.0974819641342804e-08
24,12,47,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r47_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r47_XEB_amplitudes.json,20,20,9.54550431269694e-08,-16.48574809194537,0.6014698768304811,0.27486114046711324,0.5999691725541896,0.2692490651714035,0.12086342964222878,1.1519388143852336,0.0,0.6014698768304811,3.08900913061178e-07,1.4381251336438686e-08
24,12,48,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r48_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r48_XEB_amplitudes.json,20,20,1.2006119418137405e-07,-16.25227284416662,1.0142925879988556,0.37451191699367753,1.0114282582865672,0.3681530453639109,0.35844672795308874,1.8163649297008093,0.0,1.0142925879988556,3.7950458422614523e-07,1.9168304067558184e-08
24,12,49,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r49_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r49_XEB_amplitudes.json,20,20,9.754631180576546e-08,-16.522781694343813,0.6365555431686771,0.2830276018802731,0.6495582102591139,0.27784743398370104,0.11688521881636267,1.2144859237863088,0.0,0.6365555431686771,2.7465278619305414e-07,5.687172984775219e-09
24,12,50,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r50_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r50_XEB_amplitudes.json,20,20,1.0339964564524145e-07,-16.40594210706373,0.7347581893136752,0.28727750757946424,0.7354920192554998,0.2801204127900762,0.21591429149637884,1.2883892033599917,0.0,0.7347581893136752,2.685815148823693e-07,1.1571801488038095e-08
32,12,1,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r1_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r1_XEB_amplitudes.json,20,20,2.9272040707021516e-10,-22.310812163136198,0.25722457523838127,0.205339163651365,0.24996310333927527,0.1989747115344128,-0.13284441722277357,0.6483269428621978,0.0,0.25722457523838127,7.329226513363168e-10,1.692486735559813e-11
32,12,2,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r2_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r2_XEB_amplitudes.json,20,20,2.9896356288862115e-10,-22.370270365088306,0.28403872530226715,0.22984843981045883,0.27778137652060275,0.22719438027501673,-0.1602484115773779,0.7527555354262387,0.0,0.28403872530226715,7.605097814737945e-10,2.2733777338216922e-11
32,12,3,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r3_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r3_XEB_amplitudes.json,20,20,4.10987140013358e-10,-22.173993475581955,0.7651763254339456,0.3463327722578723,0.7712668206408978,0.32935796033721343,0.14952481254726202,1.4153768663862492,0.0,0.7651763254339456,1.1559233303350928e-09,4.236367587932219e-12
32,12,4,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r4_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r4_XEB_amplitudes.json,20,20,2.487426101910286e-10,-22.796821704205705,0.06834137589214406,0.26658165033894365,0.06263716880523915,0.25786475044964624,-0.39751629501356284,0.6147285105102409,0.0,0.06834137589214406,1.0774034780874836e-09,2.680693210794344e-12
32,12,5,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r5_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r5_XEB_amplitudes.json,20,20,3.7665735106968603e-10,-22.141713050428358,0.6177310046422921,0.31347704269402926,0.6252698944012727,0.3136414344022284,0.053387061647927295,1.263917649077341,0.0,0.6177310046422921,1.2514313846890555e-09,1.1917910054497875e-11
32,12,6,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r6_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r6_XEB_amplitudes.json,20,20,4.921366529405048e-10,-21.64588168314304,1.1137108295423706,0.317156463997223,1.118479881743078,0.3138804412337838,0.547354108586668,1.7653365321455825,0.0,1.1137108295423706,1.4296011299279563e-09,6.781195432325602e-11
32,12,7,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r7_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r7_XEB_amplitudes.json,20,20,2.852246431650371e-10,-22.325636348433058,0.2250305144071043,0.19958683012416642,0.22382240583148638,0.19446363421966537,-0.15255706956902684,0.6143314871076246,0.0,0.2250305144071043,7.759249266354483e-10,2.1443746717093216e-11
32,12,8,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r8_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r8_XEB_amplitudes.json,20,20,3.5213333868936767e-10,-22.027691476267503,0.5124011735021257,0.25672165671447417,0.517972730579924,0.24520923786878546,0.06715130286039435,1.0181969039566265,0.0,0.5124011735021257,1.133502861203394e-09,3.174999400245024e-11
32,12,9,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r9_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r9_XEB_amplitudes.json,20,20,4.25037609461042e-10,-22.0294901085262,0.8255226322051956,0.31963692305370595,0.819993666886145,0.30785414278613976,0.26103136246489733,1.4864831192428452,0.0,0.8255226322051956,1.3860920221893668e-09,7.087421416910448e-12
32,12,10,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r10_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r10_XEB_amplitudes.json,20,20,3.033314343611106e-10,-22.48528682332434,0.3027985904297408,0.27357325183500697,0.3016181697825724,0.2622798839441765,-0.18668847248276876,0.8247195784836557,0.0,0.3027985904297408,1.0109187233832375e-09,1.5527458456288604e-11
32,12,11,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r11_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r11_XEB_amplitudes.json,20,20,4.177005224709633e-10,-22.055125709370067,0.7940100835349004,0.3522799559959762,0.7956295979726243,0.3364662546860303,0.19050265807388522,1.5073534571291178,0.0,0.7940100835349004,1.5041535816879638e-09,6.9064958422125285e-12
32,12,12,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r12_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r12_XEB_amplitudes.json,20,20,3.7249432723867603e-10,-22.179206678696378,0.5998509534356355,0.4877008545380325,0.5839809921877329,0.46878408384077985,-0.1381831662053043,1.6132907867673671,0.0,0.5998509534356355,2.3514800478518445e-09,3.823350539217468e-11
32,12,13,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r13_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r13_XEB_amplitudes.json,20,20,3.9577947658021647e-10,-22.026340914045086,0.6998599083400276,0.29679399018049407,0.7071557249671278,0.29097958704247057,0.16782900616961552,1.2966733025812194,0.0,0.6998599083400276,9.995177678276323e-10,4.582472280796899e-11
32,12,14,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r14_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r14_XEB_amplitudes.json,20,20,5.16166329072248e-10,-21.766739105280053,1.216917502661679,0.3948302010546873,1.2189374899633694,0.3875503500599417,0.5339531727468555,2.055333383584695,0.0,1.216917502661679,1.7979018009541672e-09,2.492969862638715e-11
32,12,15,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r15_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r15_XEB_amplitudes.json,20,20,3.7864032029437525e-10,-22.330019183114757,0.6262477926113068,0.3348275212781436,0.6161185460101362,0.3221136984471781,0.01630404340445757,1.2432371268050937,0.0,0.6262477926113068,1.093478188099743e-09,5.488270300548793e-12
32,12,16,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r16_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r16_XEB_amplitudes.json,20,20,3.904425569795953e-10,-22.193993513725264,0.6769380131939784,0.29345808701812093,0.6848171434584105,0.29353196730985837,0.14820191236607827,1.2986880319329017,0.0,0.6769380131939784,1.111065881862491e-09,3.9059012083851234e-12
32,12,17,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r17_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r17_XEB_amplitudes.json,20,20,3.654283912148931e-10,-21.898846603554816,0.5695029892978596,0.19057241094813748,0.5700182897613038,0.18885266777052617,0.21126725183544823,0.9354686733711987,0.0,0.5695029892978596,8.44723309992774e-10,7.076779070169466e-11
32,12,18,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r18_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r18_XEB_amplitudes.json,20,20,3.6086619758064203e-10,-22.27365884853538,0.5499085168407318,0.2810473306379328,0.5430858394101584,0.2768726063848011,0.028625862580214156,1.1075462298653003,0.0,0.5499085168407318,1.0639906162697488e-09,5.755237630878464e-12
32,12,19,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r19_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r19_XEB_amplitudes.json,20,20,3.151288075336215e-10,-22.478893844711877,0.35346792238438285,0.29308020464933554,0.34739628855788246,0.28872855024758814,-0.17794082512654869,0.9298025080970157,0.0,0.35346792238438285,1.000912654442699e-09,8.828002117750574e-12
32,12,20,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r20_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r20_XEB_amplitudes.json,20,20,2.935017203155055e-10,-22.440530666226838,0.26058029007483485,0.25998130311831075,0.2601391256041808,0.2521525036158886,-0.1992889091727503,0.7879222428315209,0.0,0.26058029007483485,9.996139518963153e-10,2.6176322277855732e-11
32,12,21,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r21_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r21_XEB_amplitudes.json,20,20,3.043188544180637e-10,-22.244716483297754,0.30703952728176875,0.20582509312159813,0.31112845446295717,0.19953500384921705,-0.0804520521018086,0.703566813582989,0.0,0.30703952728176875,6.449488372557548e-10,3.309513487656314e-11
32,12,22,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r22_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r22_XEB_amplitudes.json,20,20,4.638159317060388e-10,-21.918816741966754,0.9920742580412061,0.5582441335865145,0.9615132279403845,0.5363342465895773,0.1807412296142259,2.191796467434385,0.0,0.9920742580412061,2.7682974854330906e-09,3.7006571958657806e-11
32,12,23,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r23_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r23_XEB_amplitudes.json,20,20,3.23840578477608e-10,-22.108766926664607,0.39088469367904777,0.22581095046306732,0.38969762768622185,0.2213870549843143,-0.004541156272522903,0.8486699103795254,0.0,0.39088469367904777,8.289048032240075e-10,6.227489667000584e-11
32,12,24,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r24_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r24_XEB_amplitudes.json,20,20,3.0427774182715954e-10,-22.23367121620911,0.3068629500483815,0.18456402431705735,0.3064174232354195,0.17651265668530072,-0.025522895129545038,0.6569465354554545,0.0,0.3068629500483815,6.981400997328081e-10,1.489195583019265e-11
32,12,25,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r25_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r25_XEB_amplitudes.json,20,20,4.647913284842195e-10,-21.88524781231021,0.9962635553041159,0.32577176033937766,0.9947235992885425,0.32012062673815456,0.36969746038734086,1.6215366713300297,0.0,0.9962635553041159,1.2441923317383675e-09,1.5887159671169442e-11
32,12,26,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r26_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r26_XEB_amplitudes.json,20,20,4.919944939691457e-10,-21.899184069430436,1.1131002614095502,0.3637702320059746,1.114930424251615,0.3473699288074658,0.4709425171920821,1.7806001830707727,0.0,1.1131002614095502,1.4133599850751516e-09,1.7469751293638862e-11
32,12,27,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r27_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r27_XEB_amplitudes.json,20,20,4.3611325262183054e-10,-21.82831762244684,0.8730921573629484,0.276616975647766,0.8620133423215854,0.2664950486766551,0.3736851437767134,1.4003522087171485,0.0,0.8730921573629484,1.0779286357662441e-09,4.460253125032853e-11
32,12,28,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r28_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r28_XEB_amplitudes.json,20,20,3.360602769658898e-10,-22.174226413679172,0.44336789905319884,0.3097326883686593,0.4453120493012056,0.3061279287936423,-0.062494485261791397,1.0870530911740781,0.0,0.44336789905319884,1.4641481902607014e-09,3.8384527219742213e-11
32,12,29,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r29_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r29_XEB_amplitudes.json,20,20,3.277980041619835e-10,-22.107072584016084,0.4078817075697909,0.22573390842377974,0.41098967886715954,0.21844802073192843,0.004891470934145531,0.8664217848251728,0.0,0.4078817075697909,8.899360777293683e-10,4.5177033544923703e-11
32,12,30,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r30_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r30_XEB_amplitudes.json,20,20,3.0306145239748936e-10,-22.14879512726263,0.3016390267254776,0.20992779412318327,0.2987100139725998,0.19880017797823332,-0.06759794511998495,0.6969766480282096,0.0,0.3016390267254776,7.621473108861477e-10,8.987603335887984e-11
32,12,31,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r31_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r31_XEB_amplitudes.json,20,20,4.171675617374813e-10,-22.08749192956869,0.7917210346145431,0.3384022638923681,0.7895659341337448,0.3306265128159332,0.1728431446491035,1.4325618343661188,0.0,0.7917210346145431,1.2007584020248043e-09,2.291153814238958e-11
32,12,32,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r32_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r32_XEB_amplitudes.json,20,20,3.65618735848119e-10,-22.33967731722384,0.570320513272534,0.3050711908625221,0.5758373910011951,0.29886959426456894,0.02215162132588626,1.1482872433477782,0.0,0.570320513272534,1.0551853554393787e-09,9.478873889551609e-12
32,12,33,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r33_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r33_XEB_amplitudes.json,20,20,3.109454042107815e-10,-22.31262787928741,0.3355003419268072,0.24887069155718952,0.3267316627582343,0.23876155030190402,-0.09161881872154228,0.8504084839616289,0.0,0.3355003419268072,1.1144959102244811e-09,1.274138257762901e-11
32,12,34,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r34_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r34_XEB_amplitudes.json,20,20,4.4091042150423145e-10,-21.78695767428935,0.8936958408262492,0.2909251502403156,0.9076234957092961,0.2817395768649262,0.3865079136084405,1.4736217919093038,0.0,0.8936958408262492,1.0648125376944004e-09,8.718607452335983e-11
32,12,35,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r35_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r35_XEB_amplitudes.json,20,20,4.0629768774142576e-10,-21.875543050284698,0.7450352812898438,0.2738639938540846,0.7523261203604097,0.26317839805322807,0.24096567440912223,1.2713722062796569,0.0,0.7450352812898438,8.895161863646028e-10,1.0751634920332336e-10
32,12,36,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r36_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r36_XEB_amplitudes.json,20,20,2.389901908322845e-10,-22.649153601893254,0.026455053689460994,0.21347502674066673,0.018635164654587817,0.2074412098630895,-0.3457291727645049,0.45950256188371624,0.0,0.026455053689460994,8.843113628128658e-10,4.583482050949591e-12
32,12,37,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r37_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r37_XEB_amplitudes.json,20,20,3.391529827529698e-10,-22.197847649379113,0.45665096926485726,0.2740672346583093,0.45097341167422705,0.26888880542367966,-0.041352415238104206,0.9995337580325534,0.0,0.45665096926485726,1.0350747896957854e-09,9.799379950898165e-12
32,12,38,qubit_scan,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r38_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r38_XEB_amplitudes.json,20,20,4.1743201177421125e-10,-22.1087623095164,0.7928568388737243,0.3632218988870867,0.786617983349727,0.34604473831779176,0.11805225097148879,1.5012852393951321,0.0,0.7928568388737243,1.2754154843257365e-09,3.1037356714488003e-11
