N,d,r,counts_path,ideal_path,ideal_bitstring,subset_shots,success_count,mb_success_rate,mb_success_se
24,12,8,data/results/N_scan_depth12/N24_d12_MB/N24_d12_r8_MB_counts.json,data/results/N_scan_depth12/N24_d12_MB/N24_d12_r8_MB_ideal_bitstring.json,010000111100010101110010,20,14,0.7,0.10246950765959599
24,12,9,data/results/N_scan_depth12/N24_d12_MB/N24_d12_r9_MB_counts.json,data/results/N_scan_depth12/N24_d12_MB/N24_d12_r9_MB_ideal_bitstring.json,110010001110000111010011,20,13,0.65,0.1066536450385077
32,12,10,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r10_MB_counts.json,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r10_MB_ideal_bitstring.json,10100011100101000100001111111100,20,9,0.45,0.11124297730643495
32,12,11,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r11_MB_counts.json,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r11_MB_ideal_bitstring.json,10000010010000000100111010011111,20,13,0.65,0.1066536450385077
32,12,12,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r12_MB_counts.json,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r12_MB_ideal_bitstring.json,11011100101110011110000001001111,20,12,0.6,0.10954451150103323
32,12,13,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r13_MB_counts.json,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r13_MB_ideal_bitstring.json,10110110001001110110100000011100,20,10,0.5,0.11180339887498948
32,12,14,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r14_MB_counts.json,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r14_MB_ideal_bitstring.json,01100110110011111101001011110111,20,14,0.7,0.10246950765959599
32,12,15,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r15_MB_counts.json,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r15_MB_ideal_bitstring.json,10101111111000011001000110100010,20,17,0.85,0.07984359711335656
32,12,16,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r16_MB_counts.json,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r16_MB_ideal_bitstring.json,11100111001000100101110110010010,20,9,0.45,0.11124297730643495
32,12,17,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r17_MB_counts.json,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r17_MB_ideal_bitstring.json,00010100011000001011110001101000,20,13,0.65,0.1066536450385077
32,12,18,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r18_MB_counts.json,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r18_MB_ideal_bitstring.json,00101000001001010110001111100111,20,10,0.5,0.11180339887498948
32,12,19,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r19_MB_counts.json,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r19_MB_ideal_bitstring.json,00110011100101110101101010000100,20,12,0.6,0.10954451150103323
32,12,1,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r1_MB_counts.json,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r1_MB_ideal_bitstring.json,11001010000101010010101110001000,20,9,0.45,0.11124297730643495
32,12,20,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r20_MB_counts.json,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r20_MB_ideal_bitstring.json,01000010110011010111011111011011,20,7,0.35,0.1066536450385077
32,12,21,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r21_MB_counts.json,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r21_MB_ideal_bitstring.json,01100101010011010100000000110101,20,8,0.4,0.10954451150103323
32,12,22,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r22_MB_counts.json,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r22_MB_ideal_bitstring.json,01101000101011100010110000111111,20,8,0.4,0.10954451150103323
32,12,23,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r23_MB_counts.json,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r23_MB_ideal_bitstring.json,01101011010111110000100000101101,20,11,0.55,0.11124297730643495
32,12,24,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r24_MB_counts.json,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r24_MB_ideal_bitstring.json,10001010101010001000001010110111,20,12,0.6,0.10954451150103323
32,12,25,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r25_MB_counts.json,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r25_MB_ideal_bitstring.json,10001010010100111100111100101000,20,12,0.6,0.10954451150103323
32,12,26,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r26_MB_counts.json,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r26_MB_ideal_bitstring.json,11010000010100101110011100110001,20,11,0.55,0.11124297730643495
32,12,27,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r27_MB_counts.json,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r27_MB_ideal_bitstring.json,00011111000010001000100001001111,20,11,0.55,0.11124297730643495
32,12,28,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r28_MB_counts.json,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r28_MB_ideal_bitstring.json,00011000000001001010001111001010,20,10,0.5,0.11180339887498948
32,12,29,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r29_MB_counts.json,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r29_MB_ideal_bitstring.json,11010111010001110101110100100011,20,13,0.65,0.1066536450385077
32,12,2,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r2_MB_counts.json,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r2_MB_ideal_bitstring.json,01011100111100100010100011001111,20,8,0.4,0.10954451150103323
32,12,30,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r30_MB_counts.json,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r30_MB_ideal_bitstring.json,10000111101111000001011111000110,20,12,0.6,0.10954451150103323
32,12,31,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r31_MB_counts.json,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r31_MB_ideal_bitstring.json,01100011011010010000001100100100,20,12,0.6,0.10954451150103323
32,12,32,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r32_MB_counts.json,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r32_MB_ideal_bitstring.json,10010011010011100011001110101000,20,13,0.65,0.1066536450385077
32,12,33,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r33_MB_counts.json,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r33_MB_ideal_bitstring.json,10110110100010101001001101101011,20,11,0.55,0.11124297730643495
32,12,34,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r34_MB_counts.json,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r34_MB_ideal_bitstring.json,01001010011010010001001000000010,20,11,0.55,0.11124297730643495
32,12,35,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r35_MB_counts.json,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r35_MB_ideal_bitstring.json,00000010110000011111010101100111,20,12,0.6,0.10954451150103323
32,12,36,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r36_MB_counts.json,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r36_MB_ideal_bitstring.json,10101100000110101010111011011110,20,12,0.6,0.10954451150103323
32,12,37,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r37_MB_counts.json,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r37_MB_ideal_bitstring.json,00110010101011101111111000110111,20,15,0.75,0.09682458365518543
32,12,38,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r38_MB_counts.json,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r38_MB_ideal_bitstring.json,11011000000010101111111001001000,20,13,0.65,0.1066536450385077
32,12,39,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r39_MB_counts.json,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r39_MB_ideal_bitstring.json,01101110101111100110001001111111,20,6,0.3,0.10246950765959598
32,12,3,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r3_MB_counts.json,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r3_MB_ideal_bitstring.json,11111111101100001000100110110111,20,12,0.6,0.10954451150103323
32,12,40,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r40_MB_counts.json,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r40_MB_ideal_bitstring.json,11001100110011010100010001010110,20,9,0.45,0.11124297730643495
32,12,41,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r41_MB_counts.json,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r41_MB_ideal_bitstring.json,00010011010001011011011010010111,20,11,0.55,0.11124297730643495
32,12,42,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r42_MB_counts.json,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r42_MB_ideal_bitstring.json,01100100101001001101001000110111,20,14,0.7,0.10246950765959599
32,12,43,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r43_MB_counts.json,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r43_MB_ideal_bitstring.json,01100111001000001000101001011101,20,15,0.75,0.09682458365518543
32,12,44,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r44_MB_counts.json,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r44_MB_ideal_bitstring.json,01111010010000001000011000011000,20,16,0.8,0.08944271909999157
32,12,45,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r45_MB_counts.json,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r45_MB_ideal_bitstring.json,01111000011001010011001001010110,20,10,0.5,0.11180339887498948
32,12,46,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r46_MB_counts.json,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r46_MB_ideal_bitstring.json,01011001100110101100110100010011,20,11,0.55,0.11124297730643495
32,12,47,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r47_MB_counts.json,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r47_MB_ideal_bitstring.json,10101000100101110010011101101011,20,16,0.8,0.08944271909999157
32,12,48,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r48_MB_counts.json,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r48_MB_ideal_bitstring.json,10011001110110101010101110100101,20,10,0.5,0.11180339887498948
32,12,49,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r49_MB_counts.json,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r49_MB_ideal_bitstring.json,11110000111110111111101100111001,20,12,0.6,0.10954451150103323
32,12,4,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r4_MB_counts.json,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r4_MB_ideal_bitstring.json,01101111011101000000111100001011,20,14,0.7,0.10246950765959599
32,12,50,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r50_MB_counts.json,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r50_MB_ideal_bitstring.json,11110011011111000100101100110110,20,13,0.65,0.1066536450385077
32,12,5,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r5_MB_counts.json,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r5_MB_ideal_bitstring.json,11101100110011110010101110001100,20,12,0.6,0.10954451150103323
32,12,6,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r6_MB_counts.json,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r6_MB_ideal_bitstring.json,01110111100000101010110111010101,20,5,0.25,0.09682458365518543
32,12,7,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r7_MB_counts.json,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r7_MB_ideal_bitstring.json,00101000111001111110111000010100,20,12,0.6,0.10954451150103323
32,12,8,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r8_MB_counts.json,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r8_MB_ideal_bitstring.json,11111100001001011110111100010100,20,14,0.7,0.10246950765959599
32,12,9,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r9_MB_counts.json,data/results/N_scan_depth12/N32_d12_MB/N32_d12_r9_MB_ideal_bitstring.json,10000111111011110011001010001011,20,14,0.7,0.10246950765959599
40,12,10,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r10_MB_counts.json,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r10_MB_ideal_bitstring.json,1101000011001110110110111111100110000110,20,8,0.4,0.10954451150103323
40,12,11,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r11_MB_counts.json,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r11_MB_ideal_bitstring.json,1001000001011111011000011111100101001111,20,12,0.6,0.10954451150103323
40,12,12,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r12_MB_counts.json,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r12_MB_ideal_bitstring.json,1100110110010101001011111110001000010111,20,11,0.55,0.11124297730643495
40,12,13,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r13_MB_counts.json,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r13_MB_ideal_bitstring.json,0101000110111001100110110000000100000010,20,12,0.6,0.10954451150103323
40,12,14,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r14_MB_counts.json,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r14_MB_ideal_bitstring.json,1001010010111001101001111110100011101101,20,8,0.4,0.10954451150103323
40,12,15,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r15_MB_counts.json,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r15_MB_ideal_bitstring.json,1100101101001101100101011010100111101011,20,8,0.4,0.10954451150103323
40,12,16,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r16_MB_counts.json,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r16_MB_ideal_bitstring.json,0001000100010110111101010011101000001110,20,9,0.45,0.11124297730643495
40,12,17,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r17_MB_counts.json,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r17_MB_ideal_bitstring.json,1011001000100001100010000010100001010101,20,14,0.7,0.10246950765959599
40,12,18,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r18_MB_counts.json,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r18_MB_ideal_bitstring.json,1110011100011111101000111101001101110001,20,9,0.45,0.11124297730643495
40,12,19,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r19_MB_counts.json,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r19_MB_ideal_bitstring.json,1010101010011100000010110101111011111000,20,12,0.6,0.10954451150103323
40,12,1,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r1_MB_counts.json,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r1_MB_ideal_bitstring.json,1010010000000001101101011011101000101000,20,10,0.5,0.11180339887498948
40,12,20,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r20_MB_counts.json,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r20_MB_ideal_bitstring.json,0110010100010000010001101101111001001000,20,10,0.5,0.11180339887498948
40,12,21,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r21_MB_counts.json,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r21_MB_ideal_bitstring.json,1101000110100101110010010101111101110000,20,10,0.5,0.11180339887498948
40,12,22,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r22_MB_counts.json,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r22_MB_ideal_bitstring.json,1001110100010100110000001011100001101101,20,10,0.5,0.11180339887498948
40,12,23,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r23_MB_counts.json,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r23_MB_ideal_bitstring.json,0000110011101111101101011001111100001101,20,10,0.5,0.11180339887498948
40,12,24,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r24_MB_counts.json,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r24_MB_ideal_bitstring.json,1101010100001010011111000100001111110000,20,12,0.6,0.10954451150103323
40,12,25,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r25_MB_counts.json,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r25_MB_ideal_bitstring.json,1000000111000110001110100001101011001101,20,8,0.4,0.10954451150103323
40,12,26,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r26_MB_counts.json,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r26_MB_ideal_bitstring.json,1000101110100001100100000111101011010100,20,8,0.4,0.10954451150103323
40,12,27,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r27_MB_counts.json,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r27_MB_ideal_bitstring.json,1010011011110111100101111111100111011110,20,7,0.35,0.1066536450385077
40,12,28,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r28_MB_counts.json,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r28_MB_ideal_bitstring.json,1001011000001110010011101000110101101110,20,12,0.6,0.10954451150103323
40,12,29,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r29_MB_counts.json,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r29_MB_ideal_bitstring.json,0010001100010110010011110010001000000110,20,13,0.65,0.1066536450385077
40,12,2,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r2_MB_counts.json,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r2_MB_ideal_bitstring.json,0010010100110111100110011000010000100010,20,12,0.6,0.10954451150103323
40,12,30,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r30_MB_counts.json,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r30_MB_ideal_bitstring.json,0000101101010111101011100100101000001001,20,8,0.4,0.10954451150103323
40,12,31,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r31_MB_counts.json,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r31_MB_ideal_bitstring.json,0111011010111100000101100111101001111000,20,8,0.4,0.10954451150103323
40,12,32,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r32_MB_counts.json,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r32_MB_ideal_bitstring.json,0100010111100110101001111100111111111110,20,11,0.55,0.11124297730643495
40,12,33,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r33_MB_counts.json,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r33_MB_ideal_bitstring.json,1011001011011111001001101100111001011101,20,7,0.35,0.1066536450385077
40,12,34,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r34_MB_counts.json,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r34_MB_ideal_bitstring.json,1011011011001011011000100000001001101000,20,10,0.5,0.11180339887498948
40,12,35,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r35_MB_counts.json,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r35_MB_ideal_bitstring.json,1111011111101001011101000101001100011011,20,11,0.55,0.11124297730643495
40,12,36,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r36_MB_counts.json,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r36_MB_ideal_bitstring.json,1100000000001110000010000110111111010101,20,9,0.45,0.11124297730643495
40,12,37,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r37_MB_counts.json,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r37_MB_ideal_bitstring.json,1000000100011111000110000011111111011110,20,11,0.55,0.11124297730643495
40,12,38,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r38_MB_counts.json,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r38_MB_ideal_bitstring.json,1110001101000001001011010001000000110111,20,10,0.5,0.11180339887498948
40,12,39,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r39_MB_counts.json,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r39_MB_ideal_bitstring.json,1000100010101111011100011000011111000001,20,12,0.6,0.10954451150103323
40,12,3,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r3_MB_counts.json,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r3_MB_ideal_bitstring.json,0000100001000000000100001111001110100001,20,12,0.6,0.10954451150103323
40,12,40,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r40_MB_counts.json,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r40_MB_ideal_bitstring.json,1011101010110110100001110101111010001000,20,10,0.5,0.11180339887498948
40,12,41,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r41_MB_counts.json,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r41_MB_ideal_bitstring.json,1110110100111001010001011010110110111111,20,10,0.5,0.11180339887498948
40,12,42,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r42_MB_counts.json,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r42_MB_ideal_bitstring.json,1011001101001110101000111111001100100111,20,10,0.5,0.11180339887498948
40,12,43,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r43_MB_counts.json,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r43_MB_ideal_bitstring.json,0111100010001101111110100001111011111011,20,7,0.35,0.1066536450385077
40,12,44,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r44_MB_counts.json,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r44_MB_ideal_bitstring.json,1010111111000011100011000100110010000000,20,14,0.7,0.10246950765959599
40,12,45,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r45_MB_counts.json,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r45_MB_ideal_bitstring.json,1100001100111100001110010010111011010110,20,9,0.45,0.11124297730643495
40,12,46,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r46_MB_counts.json,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r46_MB_ideal_bitstring.json,1110000101111110100001010011010101010100,20,11,0.55,0.11124297730643495
40,12,47,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r47_MB_counts.json,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r47_MB_ideal_bitstring.json,1000110010110111010110000010000011000111,20,9,0.45,0.11124297730643495
40,12,48,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r48_MB_counts.json,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r48_MB_ideal_bitstring.json,1011111100001010011101011011010100000010,20,9,0.45,0.11124297730643495
40,12,49,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r49_MB_counts.json,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r49_MB_ideal_bitstring.json,1100100110110111110100001111001111101111,20,12,0.6,0.10954451150103323
40,12,4,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r4_MB_counts.json,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r4_MB_ideal_bitstring.json,0101011011101100110101001011001100010110,20,6,0.3,0.10246950765959598
40,12,50,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r50_MB_counts.json,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r50_MB_ideal_bitstring.json,1001011011110011100101001000110111001110,20,8,0.4,0.10954451150103323
40,12,5,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r5_MB_counts.json,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r5_MB_ideal_bitstring.json,1101100001011111011011111101000110000011,20,10,0.5,0.11180339887498948
40,12,6,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r6_MB_counts.json,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r6_MB_ideal_bitstring.json,1010101100111101000101101110111000100101,20,11,0.55,0.11124297730643495
40,12,7,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r7_MB_counts.json,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r7_MB_ideal_bitstring.json,0100100111011111101110111111110110011110,20,9,0.45,0.11124297730643495
40,12,8,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r8_MB_counts.json,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r8_MB_ideal_bitstring.json,0101001110011010011001110110100001111001,20,12,0.6,0.10954451150103323
40,12,9,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r9_MB_counts.json,data/results/N_scan_depth12/N40_d12_MB/N40_d12_r9_MB_ideal_bitstring.json,0110101001011110101111100101010000100010,20,10,0.5,0.11180339887498948
48,12,10,data/results/N_scan_depth12/N48_d12_MB/N48_d12_r10_MB_counts.json,data/results/N_scan_depth12/N48_d12_MB/N48_d12_r10_MB_ideal_bitstring.json,011001011100101010000111001000001010001000011101,20,10,0.5,0.11180339887498948
48,12,11,data/results/N_scan_depth12/N48_d12_MB/N48_d12_r11_MB_counts.json,data/results/N_scan_depth12/N48_d12_MB/N48_d12_r11_MB_ideal_bitstring.json,001100110100101001111010011011000001000101111011,20,10,0.5,0.11180339887498948
48,12,12,data/results/N_scan_depth12/N48_d12_MB/N48_d12_r12_MB_counts.json,data/results/N_scan_depth12/N48_d12_MB/N48_d12_r12_MB_ideal_bitstring.json,110011011000010000111001000111111100011110111010,20,7,0.35,0.1066536450385077
48,12,13,data/results/N_scan_depth12/N48_d12_MB/N48_d12_r13_MB_counts.json,data/results/N_scan_depth12/N48_d12_MB/N48_d12_r13_MB_ideal_bitstring.json,000111100010101110000001111111110101011111011000,20,4,0.2,0.0894427190999916
48,12,14,data/results/N_scan_depth12/N48_d12_MB/N48_d12_r14_MB_counts.json,data/results/N_scan_depth12/N48_d12_MB/N48_d12_r14_MB_ideal_bitstring.json,100101110111001011011101010010011111010000110000,20,11,0.55,0.11124297730643495
48,12,15,data/results/N_scan_depth12/N48_d12_MB/N48_d12_r15_MB_counts.json,data/results/N_scan_depth12/N48_d12_MB/N48_d12_r15_MB_ideal_bitstring.json,110000000011101101110100101111101010100110110100,20,14,0.7,0.10246950765959599
48,12,16,data/results/N_scan_depth12/N48_d12_MB/N48_d12_r16_MB_counts.json,data/results/N_scan_depth12/N48_d12_MB/N48_d12_r16_MB_ideal_bitstring.json,111101100001001001111011100101111110011000000001,20,4,0.2,0.0894427190999916
48,12,17,data/results/N_scan_depth12/N48_d12_MB/N48_d12_r17_MB_counts.json,data/results/N_scan_depth12/N48_d12_MB/N48_d12_r17_MB_ideal_bitstring.json,100111111010110111111111001001001011101100101011,20,6,0.3,0.10246950765959598
48,12,18,data/results/N_scan_depth12/N48_d12_MB/N48_d12_r18_MB_counts.json,data/results/N_scan_depth12/N48_d12_MB/N48_d12_r18_MB_ideal_bitstring.json,011000101111110000011010011010001101110100001100,20,8,0.4,0.10954451150103323
48,12,19,data/results/N_scan_depth12/N48_d12_MB/N48_d12_r19_MB_counts.json,data/results/N_scan_depth12/N48_d12_MB/N48_d12_r19_MB_ideal_bitstring.json,000100001001000111110010110001011010010111110110,20,10,0.5,0.11180339887498948
48,12,1,data/results/N_scan_depth12/N48_d12_MB/N48_d12_r1_MB_counts.json,data/results/N_scan_depth12/N48_d12_MB/N48_d12_r1_MB_ideal_bitstring.json,110111010010101111001000111100010010000111001100,20,5,0.25,0.09682458365518543
48,12,20,data/results/N_scan_depth12/N48_d12_MB/N48_d12_r20_MB_counts.json,data/results/N_scan_depth12/N48_d12_MB/N48_d12_r20_MB_ideal_bitstring.json,101010101001100100110101100010011110111110000000,20,6,0.3,0.10246950765959598
48,12,21,data/results/N_scan_depth12/N48_d12_MB/N48_d12_r21_MB_counts.json,data/results/N_scan_depth12/N48_d12_MB/N48_d12_r21_MB_ideal_bitstring.json,010010011100101111001101111001110100000001110101,20,11,0.55,0.11124297730643495
