dataset,coupling_GeV,mu_ev,exclusion_prob,survival_prob
M33 X-7,1000000000000000.0,8.469459808314611e-13,0.24068232357134156,0.7593176764286584
M33 X-7,1000000000000000.0,8.91045332482154e-13,0.27840176139940276,0.7215982386005972
M33 X-7,1000000000000000.0,9.37440878766302e-13,0.31817866926990596,0.681821330730094
M33 X-7,1000000000000000.0,9.862521794868805e-13,0.3596475454374381,0.6403524545625618
M33 X-7,1000000000000000.0,1.0376050197669138e-12,0.40250921599042194,0.597490784009578
M33 X-7,1000000000000000.0,1.091631734193617e-12,0.44651429951346766,0.5534857004865323
M33 X-7,1000000000000000.0,1.1484715478402913e-12,0.49141694284688,0.50858305715312
M33 X-7,1000000000000000.0,1.2082709350447785e-12,0.5369087094819824,0.46309129051801756
M33 X-7,1000000000000000.0,1.27118399686903e-12,0.5825440759127875,0.41745592408721255
M33 X-7,1000000000000000.0,1.3373728582124977e-12,0.6276680133965314,0.37233198660346856
M33 X-7,1000000000000000.0,1.4070080856026864e-12,0.6713544742939351,0.32864552570606487
M33 X-7,1000000000000000.0,1.4802691267395102e-12,0.7123635882840694,0.2876364117159306
M33 X-7,1000000000000000.0,1.557344772926135e-12,0.749125337331033,0.25087466266896696
M33 X-7,1000000000000000.0,1.6384336455779847e-12,0.7797578191818381,0.22024218081816194
M33 X-7,1000000000000000.0,1.72374470806362e-12,0.8021276493766027,0.19787235062339725
M33 X-7,1000000000000000.0,1.8134978041964953e-12,0.8139569532915515,0.1860430467084485
M33 X-7,1000000000000000.0,1.907924224765265e-12,0.8129743781173177,0.18702562188268235
M33 X-7,1000000000000000.0,2.007267303562568e-12,0.7970972372752831,0.20290276272471686
M33 X-7,1000000000000000.0,2.1117830444482423e-12,0.7646253978640937,0.23537460213590633
M33 X-7,1000000000000000.0,2.2217407810628916e-12,0.7144450936414211,0.28555490635857894
M33 X-7,1000000000000000.0,2.337423870891822e-12,0.6463133322072345,0.3536866677927655
M33 X-7,1000000000000000.0,2.4591304254680514e-12,0.5614121674720173,0.4385878325279827
M33 X-7,1000000000000000.0,2.587174078595929e-12,0.4633215987701843,0.5366784012298157
M33 X-7,1000000000000000.0,2.7218847945751852e-12,0.3589248380552569,0.6410751619447431
M33 X-7,1000000000000000.0,2.8636097185081218e-12,0.2578667300457083,0.7421332699542917
M33 X-7,1000000000000000.0,3.0127140708811704e-12,0.16991344468581027,0.8300865553141897
M33 X-7,1000000000000000.0,3.1695820887261215e-12,0.10163902911046736,0.8983609708895326
M33 X-7,1000000000000000.0,3.3346180157863694e-12,0.05461629828309357,0.9453837017169064
M33 X-7,1000000000000000.0,3.508247144239796e-12,0.025982638008192088,0.9740173619918079
M33 X-7,1000000000000000.0,3.690916910662782e-12,0.010769862993309502,0.9892301370066905
M33 X-7,1000000000000000.0,3.883098049059609e-12,0.00376361909490681,0.9962363809050931
M33 X-7,1000000000000000.0,4.085285803928566e-12,0.0010610959194957519,0.9989389040805042
M33 X-7,1000000000000000.0,4.2980012064907986e-12,0.00022675936903943507,0.9997732406309605
M33 X-7,1000000000000000.0,4.521792417370702e-12,1.8705790634998587e-05,0.999981294209365
M33 X-7,1000000000000000.0,4.75723613918789e-12,1.540428790785983e-07,0.9999998459571209
M33 X-7,1000000000000000.0,5.004939102700953e-12,4.537723200304749e-10,0.9999999995462276
M33 X-7,1000000000000000.0,5.2655396303327554e-12,2.3509185546551508e-11,0.9999999999764908
M33 X-7,1000000000000000.0,5.5397092811064e-12,2.459591078875434e-12,0.9999999999975404
M33 X-7,1000000000000000.0,5.82815458123084e-12,2.2336494141250343e-13,0.9999999999997766
M33 X-7,1000000000000000.0,6.131618844795794e-12,1.7308709324278926e-14,0.9999999999999827
M33 X-7,1000000000000000.0,6.450884089267713e-12,1.1219808092206739e-15,0.9999999999999989
M33 X-7,1000000000000000.0,6.786773050723316e-12,5.956203399167782e-17,0.9999999999999999
M33 X-7,1000000000000000.0,7.140151304013417e-12,2.5342115883321835e-18,1.0
M33 X-7,1000000000000000.0,7.511929493320984e-12,8.454449276012207e-20,1.0
M33 X-7,1000000000000000.0,7.903065678861364e-12,2.1606424158377224e-21,1.0
M33 X-7,1000000000000000.0,8.314567805772081e-12,4.1189637019780193e-23,1.0
M33 X-7,1000000000000000.0,8.747496301554433e-12,5.672366564208979e-25,1.0
M33 X-7,1000000000000000.0,9.202966808760429e-12,5.4266194741721534e-27,1.0
M33 X-7,1000000000000000.0,9.682153059967096e-12,3.4432798047836077e-29,1.0
M33 X-7,1000000000000000.0,1.0186289902446886e-11,1.3748514632281415e-31,1.0
M33 X-7,1000000000000000.0,1.0716676480328644e-11,3.260909512813424e-34,1.0
M33 X-7,1000000000000000.0,1.1274679582449472e-11,4.318136594143343e-37,1.0
M33 X-7,1000000000000000.0,1.1861737164524792e-11,2.9876308317952034e-40,1.0
M33 X-7,1000000000000000.0,1.2479362054713114e-11,1.0057755268139064e-43,1.0
M33 X-7,1000000000000000.0,1.3129145852124653e-11,1.525306010747282e-47,1.0
M33 X-7,1000000000000000.0,1.3812763028320095e-11,9.581298163306846e-52,1.0
M33 X-7,1000000000000000.0,1.4531975242368954e-11,2.2736492812516345e-56,1.0
M33 X-7,1000000000000000.0,1.5288635880587296e-11,1.8418634168782994e-61,1.0
M33 X-7,1000000000000000.0,1.6084694832653617e-11,4.555088778828365e-67,1.0
M33 X-7,1000000000000000.0,1.6922203516410424e-11,3.0398150351027756e-73,1.0
M33 X-7,1000000000000000.0,1.7803320164301192e-11,4.7762194062683824e-80,1.0
M33 X-7,1000000000000000.0,1.873031538506442e-11,1.5196547532512828e-87,1.0
M33 X-7,1000000000000000.0,1.9705578015018045e-11,8.288187422446942e-96,1.0
M33 X-7,1000000000000000.0,2.0731621274012355e-11,6.444914262723527e-105,1.0
M33 X-7,1000000000000000.0,2.1811089241915244e-11,5.828448955089349e-115,1.0
M33 X-7,1000000000000000.0,2.2946763672319407e-11,4.8938467477629835e-126,1.0
M33 X-7,1000000000000000.0,2.4141571161030228e-11,2.9740368868936307e-138,1.0
M33 X-7,1000000000000000.0,2.539859068780729e-11,9.931890746408012e-152,1.0
M33 X-7,1000000000000000.0,2.672106155079438e-11,1.3441097869047125e-166,1.0
M33 X-7,1000000000000000.0,2.811239171408467e-11,5.2634690866032005e-183,1.0
M33 X-7,1000000000000000.0,2.9576166589932566e-11,4.1092286346301384e-201,1.0
M33 X-7,1000000000000000.0,3.111615827824363e-11,4.236091716674192e-221,1.0
M33 X-7,1000000000000000.0,3.273633528715248e-11,3.655756606883524e-243,1.0
M33 X-7,1000000000000000.0,3.4440872759738237e-11,1.5954755049503652e-267,1.0
M33 X-7,1000000000000000.0,3.6234163233231496e-11,2.016352722573884e-294,1.0
M33 X-7,1000000000000000.0,3.812082795843888e-11,5e-324,1.0
M33 X-7,1000000000000000.0,4.010572880855496e-11,0.0,1.0
M33 X-7,1000000000000000.0,4.219398080805024e-11,0.0,1.0
M33 X-7,1000000000000000.0,4.4390965313921843e-11,0.0,1.0
M33 X-7,1000000000000000.0,4.6702343883273494e-11,0.0,1.0
M33 X-7,1000000000000000.0,4.913407286296377e-11,0.0,1.0
M33 X-7,1000000000000000.0,5.169241873891614e-11,0.0,1.0
M33 X-7,1000000000000000.0,5.438397428464812e-11,0.0,1.0
M33 X-7,1000000000000000.0,5.7215675550632635e-11,0.0,1.0
M33 X-7,1000000000000000.0,6.019481973827286e-11,0.0,1.0
M33 X-7,1000000000000000.0,6.332908400455128e-11,0.0,1.0
M33 X-7,1000000000000000.0,6.662654524581163e-11,0.0,1.0
M33 X-7,1000000000000000.0,7.009570091165632e-11,0.0,1.0
M33 X-7,1000000000000000.0,7.374549090259561e-11,0.0,1.0
M33 X-7,1000000000000000.0,7.758532060787844e-11,0.0,1.0
M33 X-7,1000000000000000.0,8.162508514287236e-11,0.0,1.0
M33 X-7,1000000000000000.0,8.587519484845179e-11,0.0,1.0
M33 X-7,1000000000000000.0,9.034660211810535e-11,0.0,1.0
M33 X-7,1000000000000000.0,9.505082962189512e-11,0.0,1.0
M33 X-7,1000000000000000.0,1e-10,0.0,1.0
IRAS 09149-6206,1000000000000000.0,1e-21,1.5858172791481047e-05,0.9999841418272085
IRAS 09149-6206,1000000000000000.0,1.0520686710236272e-21,1.5940866850486513e-05,0.9999840591331495
IRAS 09149-6206,1000000000000000.0,1.106848488549412e-21,1.6030757779627026e-05,0.9999839692422203
IRAS 09149-6206,1000000000000000.0,1.1644806183726902e-21,1.613044623511573e-05,0.9999838695537648
IRAS 09149-6206,1000000000000000.0,1.2251135766041178e-21,1.62422205708684e-05,0.9999837577794292
IRAS 09149-6206,1000000000000000.0,1.2889036123908968e-21,1.6368731917654295e-05,0.9999836312680823
IRAS 09149-6206,1000000000000000.0,1.356015110565632e-21,1.651223483544675e-05,0.9999834877651645
IRAS 09149-6206,1000000000000000.0,1.4266210152607413e-21,1.6674578369975525e-05,0.99998332542163
IRAS 09149-6206,1000000000000000.0,1.5009032755797336e-21,1.6860995145875597e-05,0.9999831390048541
IRAS 09149-6206,1000000000000000.0,1.579053314474179e-21,1.7076227670208553e-05,0.9999829237723298
IRAS 09149-6206,1000000000000000.0,1.6612725220342896e-21,1.7327940719831404e-05,0.9999826720592802
IRAS 09149-6206,1000000000000000.0,1.7477727744646842e-21,1.7624353377597647e-05,0.9999823756466224
IRAS 09149-6206,1000000000000000.0,1.838776980082323e-21,1.7975795808348127e-05,0.9999820242041917
IRAS 09149-6206,1000000000000000.0,1.934519653744048e-21,1.839535780342288e-05,0.9999816046421965
IRAS 09149-6206,1000000000000000.0,2.0352475211835716e-21,1.8901721011692548e-05,0.9999810982789883
IRAS 09149-6206,1000000000000000.0,2.1412201548157315e-21,1.950805845695726e-05,0.999980491941543
IRAS 09149-6206,1000000000000000.0,2.2527106426459734e-21,2.023635941565243e-05,0.9999797636405844
IRAS 09149-6206,1000000000000000.0,2.3700062920093305e-21,2.110327877146512e-05,0.9999788967212285
IRAS 09149-6206,1000000000000000.0,2.4934093699518704e-21,2.2127300878281088e-05,0.9999778726991218
IRAS 09149-6206,1000000000000000.0,2.6232378821631235e-21,2.3331969633609316e-05,0.9999766680303664
IRAS 09149-6206,1000000000000000.0,2.759826392466169e-21,2.4753408493945472e-05,0.999975246591506
IRAS 09149-6206,1000000000000000.0,2.903526884977814e-21,2.6415468515125083e-05,0.9999735845314849
IRAS 09149-6206,1000000000000000.0,3.0547096711599806e-21,2.835420166309906e-05,0.9999716457983369
IRAS 09149-6206,1000000000000000.0,3.2137643441002756e-21,3.061442262679863e-05,0.9999693855773732
IRAS 09149-6206,1000000000000000.0,3.3811007824806957e-21,3.322020464136295e-05,0.9999667797953586
IRAS 09149-6206,1000000000000000.0,3.557150206821382e-21,3.62178774870142e-05,0.999963782122513
IRAS 09149-6206,1000000000000000.0,3.742366290721992e-21,3.963775553626937e-05,0.9999603622444637
IRAS 09149-6206,1000000000000000.0,3.937226329963475e-21,4.35223132427801e-05,0.9999564776867572
IRAS 09149-6206,1000000000000000.0,4.142232472483907e-21,4.7912441825521364e-05,0.9999520875581744
IRAS 09149-6206,1000000000000000.0,4.357913012397021e-21,5.2855172220309365e-05,0.9999471448277797
IRAS 09149-6206,1000000000000000.0,4.5848237513891054e-21,5.839581615876235e-05,0.9999416041838413
IRAS 09149-6206,1000000000000000.0,4.823549431001458e-21,6.457440278194836e-05,0.999935425597218
IRAS 09149-6206,1000000000000000.0,5.074705239490476e-21,7.142052566876034e-05,0.9999285794743312
IRAS 09149-6206,1000000000000000.0,5.338938397147339e-21,7.897021171942159e-05,0.9999210297882806
IRAS 09149-6206,1000000000000000.0,5.616929824163815e-21,8.725423883078784e-05,0.9999127457611692
IRAS 09149-6206,1000000000000000.0,5.909395895340953e-21,9.631729261861777e-05,0.9999036827073814
IRAS 09149-6206,1000000000000000.0,6.217090286163833e-21,0.0001062023840553835,0.9998937976159447
IRAS 09149-6206,1000000000000000.0,6.540805914998232e-21,0.00011695186795637906,0.9998830481320437
IRAS 09149-6206,1000000000000000.0,6.88137698641567e-21,0.00012863274613982852,0.9998713672538602
IRAS 09149-6206,1000000000000000.0,7.239681140910847e-21,0.0001413145176070176,0.999858685482393
IRAS 09149-6206,1000000000000000.0,7.616641716552892e-21,0.0001551005864223697,0.9998448994135777
IRAS 09149-6206,1000000000000000.0,8.013230128396918e-21,0.0001701175548641377,0.9998298824451358
IRAS 09149-6206,1000000000000000.0,8.430468371788967e-21,0.00018654596419302095,0.999813454035807
IRAS 09149-6206,1000000000000000.0,8.86943165601474e-21,0.00020459236807563732,0.9997954076319243
IRAS 09149-6206,1000000000000000.0,9.33125117507824e-21,0.00022450444497872392,0.9997754955550213
IRAS 09149-6206,1000000000000000.0,9.817117022752223e-21,0.00024662834892710334,0.9997533716510729
IRAS 09149-6206,1000000000000000.0,1.0328281259410275e-20,0.00027138388663527473,0.9997286161133647
IRAS 09149-6206,1000000000000000.0,1.0866061138546001e-20,0.00029928577262660364,0.9997007142273734
IRAS 09149-6206,1000000000000000.0,1.1431842501291479e-20,0.00033095833821622115,0.9996690416617838
IRAS 09149-6206,1000000000000000.0,1.2027083347685145e-20,0.00036717760990496095,0.999632822390095
IRAS 09149-6206,1000000000000000.0,1.2653317593889404e-20,0.0004088904964450262,0.999591109503555
IRAS 09149-6206,1000000000000000.0,1.3312159025043105e-20,0.0004572480381583807,0.9995427519618416
IRAS 09149-6206,1000000000000000.0,1.400530545393217e-20,0.0005136692369746486,0.9994863307630254
IRAS 09149-6206,1000000000000000.0,1.4734543096198373e-20,0.0005799137570578741,0.9994200862429421
IRAS 09149-6206,1000000000000000.0,1.5501751173357655e-20,0.0006581535769602723,0.9993418464230397
IRAS 09149-6206,1000000000000000.0,1.6308906755493344e-20,0.000751068116174398,0.9992489318838256
IRAS 09149-6206,1000000000000000.0,1.7158089856099995e-20,0.0008619623854916885,0.9991380376145083
IRAS 09149-6206,1000000000000000.0,1.80514887922111e-20,0.0009948899941537607,0.9990051100058462
IRAS 09149-6206,1000000000000000.0,1.8991405823619278e-20,0.0011547953294565392,0.9988452046705435
IRAS 09149-6206,1000000000000000.0,1.9980263085725508e-20,0.0013476708740121392,0.9986523291259879
IRAS 09149-6206,1000000000000000.0,2.102060883130167e-20,0.0015807162160442548,0.9984192837839557
IRAS 09149-6206,1000000000000000.0,2.2115123997254888e-20,0.0018625179661988255,0.9981374820338011
IRAS 09149-6206,1000000000000000.0,2.3266629113314675e-20,0.002203239836903362,0.9977967601630966
IRAS 09149-6206,1000000000000000.0,2.4478091570444402e-20,0.002614856580157814,0.9973851434198422
IRAS 09149-6206,1000000000000000.0,2.575263326771209e-20,0.0031114192078756523,0.9968885807921244
IRAS 09149-6206,1000000000000000.0,2.7093538657320487e-20,0.003709370834784823,0.9962906291652152
IRAS 09149-6206,1000000000000000.0,2.8504263208534436e-20,0.004427908835455734,0.9955720911645443
IRAS 09149-6206,1000000000000000.0,2.998844231231025e-20,0.005289329917175641,0.9947106700828243
IRAS 09149-6206,1000000000000000.0,3.154990064958095e-20,0.006319352145986433,0.9936806478540136
IRAS 09149-6206,1000000000000000.0,3.319266204733183e-20,0.007547342743590769,0.9924526572564092
IRAS 09149-6206,1000000000000000.0,3.4920959847872786e-20,0.00900642823135795,0.990993571768642
IRAS 09149-6206,1000000000000000.0,3.6739247818020665e-20,0.010733491171057718,0.9892665088289423
IRAS 09149-6206,1000000000000000.0,3.8652211626312696e-20,0.012769043137479622,0.9872309568625204
IRAS 09149-6206,1000000000000000.0,4.066478091781846e-20,0.015156999469858648,0.9848430005301414
IRAS 09149-6206,1000000000000000.0,4.2782142017676215e-20,0.017944381753992746,0.9820556182460073
IRAS 09149-6206,1000000000000000.0,4.500975129608033e-20,0.02118096685051274,0.9788190331494873
IRAS 09149-6206,1000000000000000.0,4.735334922917121e-20,0.02491890775978602,0.975081092240214
IRAS 09149-6206,1000000000000000.0,4.9818975192051443e-20,0.029212385986579294,0.9707876140134207
IRAS 09149-6206,1000000000000000.0,5.2412983022060616e-20,0.03411734329318554,0.9658826567068145
IRAS 09149-6206,1000000000000000.0,5.514205739240325e-20,0.039690702615305565,0.9603092973846944
IRAS 09149-6206,1000000000000000.0,5.801323103833379e-20,0.04598758326959855,0.9540124167304015
IRAS 09149-6206,1000000000000000.0,6.103390288028647e-20,0.05305797889244681,0.9469420211075532
IRAS 09149-6206,1000000000000000.0,6.421185709064758e-20,0.06094622252404297,0.9390537774759571
IRAS 09149-6206,1000000000000000.0,6.755528315331668e-20,0.06969084837941938,0.9303091516205806
IRAS 09149-6206,1000000000000000.0,7.107279696773412e-20,0.0793212007255459,0.9206787992744541
IRAS 09149-6206,1000000000000000.0,7.477346305177611e-20,0.08985336460639258,0.9101466353936074
IRAS 09149-6206,1000000000000000.0,7.866681790071574e-20,0.10128743210821392,0.8987125678917861
IRAS 09149-6206,1000000000000000.0,8.276289456246369e-20,0.11360856858367153,0.8863914314163285
IRAS 09149-6206,1000000000000000.0,8.707224849239904e-20,0.12678834625525565,0.8732116537447443
IRAS 09149-6206,1000000000000000.0,9.160598475443728e-20,0.14078057064681612,0.8592194293531839
IRAS 09149-6206,1000000000000000.0,9.637578663841069e-20,0.15551780883803026,0.8444821911619698
IRAS 09149-6206,1000000000000000.0,1.0139394576752938e-19,0.17091157554698358,0.8290884244530164
IRAS 09149-6206,1000000000000000.0,1.066733937734855e-19,0.1868481708628516,0.8131518291371485
IRAS 09149-6206,1000000000000000.0,1.1222773562085094e-19,0.20318339834964608,0.796816601650354
IRAS 09149-6206,1000000000000000.0,1.1807128466661867e-19,0.21974745058608045,0.7802525494139195
IRAS 09149-6206,1000000000000000.0,1.2421909954526187e-19,0.2363513009554999,0.7636486990445002
IRAS 09149-6206,1000000000000000.0,1.3068702297433424e-19,0.2528003806644745,0.7471996193355255
IRAS 09149-6206,1000000000000000.0,1.3749172258064205e-19,0.2688926285053286,0.7311073714946714
IRAS 09149-6206,1000000000000000.0,1.446507338521653e-19,0.28441699652534835,0.7155830034746516
IRAS 09149-6206,1000000000000000.0,1.521825053264387e-19,0.2991591398192314,0.7008408601807685
IRAS 09149-6206,1000000000000000.0,1.6010644613183113e-19,0.3129126709890519,0.687087329010948
IRAS 09149-6206,1000000000000000.0,1.684429760042315e-19,0.32547536532074867,0.6745246346792513
IRAS 09149-6206,1000000000000000.0,1.7721357790803658e-19,0.3366504362696826,0.6633495637303174
IRAS 09149-6206,1000000000000000.0,1.8644085339704852e-19,0.34624847478273,0.65375152521727
IRAS 09149-6206,1000000000000000.0,1.9614858085794373e-19,0.35407630374142707,0.6459236962585729
IRAS 09149-6206,1000000000000000.0,2.0636177678638564e-19,0.35992396132389165,0.6400760386761084
IRAS 09149-6206,1000000000000000.0,2.1710676025372716e-19,0.363616242647477,0.6363837573525231
IRAS 09149-6206,1000000000000000.0,2.284112207303821e-19,0.3650511451290776,0.6349488548709223
IRAS 09149-6206,1000000000000000.0,2.4030428944069744e-19,0.3642168150771441,0.6357831849228559
IRAS 09149-6206,1000000000000000.0,2.528166144331495e-19,0.36120721438640474,0.6387927856135953
IRAS 09149-6206,1000000000000000.0,2.6598043955937637e-19,0.35616667681702574,0.6438333231829743
IRAS 09149-6206,1000000000000000.0,2.7982968756551103e-19,0.34923621181486325,0.6507637881851367
IRAS 09149-6206,1000000000000000.0,2.94400047510004e-19,0.3405594985109855,0.6594405014890146
IRAS 09149-6206,1000000000000000.0,3.0972906673314004e-19,0.3302983772290972,0.6697016227709027
IRAS 09149-6206,1000000000000000.0,3.25856247615323e-19,0.31866506719797255,0.6813349328020275
IRAS 09149-6206,1000000000000000.0,3.42823149373396e-19,0.30593384075563645,0.6940661592443635
IRAS 09149-6206,1000000000000000.0,3.6067349515740315e-19,0.2924328980062533,0.7075671019937467
IRAS 09149-6206,1000000000000000.0,3.7945328472369576e-19,0.2784579037436581,0.7215420962563419
IRAS 09149-6206,1000000000000000.0,3.9921091297480534e-19,0.2642534330071677,0.7357465669928323
IRAS 09149-6206,1000000000000000.0,4.199972946715289e-19,0.2499919814696499,0.7500080185303502
IRAS 09149-6206,1000000000000000.0,4.418659956385941e-19,0.23579036326477668,0.7642096367352234
IRAS 09149-6206,1000000000000000.0,4.648733708020276e-19,0.2216952964094882,0.7783047035905117
IRAS 09149-6206,1000000000000000.0,4.89078709413959e-19,0.20774750099750336,0.7922524990024966
IRAS 09149-6206,1000000000000000.0,5.145443878390945e-19,0.1939717932828669,0.8060282067171332
IRAS 09149-6206,1000000000000000.0,5.413360302965375e-19,0.18036869134485242,0.8196313086551476
IRAS 09149-6206,1000000000000000.0,5.695226779712843e-19,0.16691857887489078,0.8330814211251092
IRAS 09149-6206,1000000000000000.0,5.991769669310613e-19,0.15364284433205275,0.8463571556679472
IRAS 09149-6206,1000000000000000.0,6.303753153071294e-19,0.1405877981537587,0.8594122018462413
IRAS 09149-6206,1000000000000000.0,6.631981202212662e-19,0.1278346806803921,0.872165319319608
IRAS 09149-6206,1000000000000000.0,6.977299649665552e-19,0.1154752240363066,0.8845247759636934
IRAS 09149-6206,1000000000000000.0,7.340598369757197e-19,0.10358927260229156,0.8964107273977084
IRAS 09149-6206,1000000000000000.0,7.722813571388658e-19,0.09224167881662507,0.907758321183375
IRAS 09149-6206,1000000000000000.0,8.12493021061403e-19,0.08154515254448054,0.9184548474555194
IRAS 09149-6206,1000000000000000.0,8.547984528840423e-19,0.07162910991858612,0.9283708900814138
IRAS 09149-6206,1000000000000000.0,8.993066723187596e-19,0.06257260375140823,0.9374273962485917
IRAS 09149-6206,1000000000000000.0,9.46132375589078e-19,0.05438074887374478,0.9456192511262552
IRAS 09149-6206,1000000000000000.0,9.953962309984285e-19,0.047023504608543126,0.9529764953914569
IRAS 09149-6206,1000000000000000.0,1.0472251898884355e-18,0.040444033347649046,0.959555966652351
IRAS 09149-6206,1000000000000000.0,1.1017528137883828e-18,0.03453026565453923,0.9654697343454608
IRAS 09149-6206,1000000000000000.0,1.1591196185988857e-18,0.02918337235039751,0.9708166276496025
IRAS 09149-6206,1000000000000000.0,1.2194734366967433e-18,0.024366543418086344,0.9756334565819137
IRAS 09149-6206,1000000000000000.0,1.2829697978941475e-18,0.020089599460220063,0.97991040053978
IRAS 09149-6206,1000000000000000.0,1.3497723302339474e-18,0.01635132801758815,0.9836486719824118
IRAS 09149-6206,1000000000000000.0,1.4200531816536816e-18,0.013138546881584142,0.9868614531184159
IRAS 09149-6206,1000000000000000.0,1.4939934636052623e-18,0.010430685211472902,0.989569314788527
IRAS 09149-6206,1000000000000000.0,1.5717837177731612e-18,0.008195833380097935,0.9918041666199021
IRAS 09149-6206,1000000000000000.0,1.6536244070941854e-18,0.00638453871000944,0.9936154612899906
IRAS 09149-6206,1000000000000000.0,1.739726432343799e-18,0.004927072079753269,0.9950729279202467
IRAS 09149-6206,1000000000000000.0,1.8303116756206166e-18,0.0037504936905784006,0.9962495063094216
IRAS 09149-6206,1000000000000000.0,1.925613572129195e-18,0.0028062742044286694,0.9971937257955713
IRAS 09149-6206,1000000000000000.0,2.0258777117350213e-18,0.0020650681168772715,0.9979349318831228
IRAS 09149-6206,1000000000000000.0,2.131362471841433e-18,0.001507360753914199,0.9984926392460858
IRAS 09149-6206,1000000000000000.0,2.2423396832198497e-18,0.0010976033058437082,0.9989023966941563
IRAS 09149-6206,1000000000000000.0,2.359095330508629e-18,0.0007912943215502848,0.9992087056784497
IRAS 09149-6206,1000000000000000.0,2.4819302891862577e-18,0.0005545678269787676,0.9994454321730213
IRAS 09149-6206,1000000000000000.0,2.6111611009174516e-18,0.0003691599663831387,0.9996308400336169
IRAS 09149-6206,1000000000000000.0,2.7471207892708144e-18,0.0002274663704804599,0.9997725336295196
IRAS 09149-6206,1000000000000000.0,2.8901597179095e-18,0.00012749749676898528,0.999872502503231
IRAS 09149-6206,1000000000000000.0,3.0406464934670687e-18,6.241146242412198e-05,0.9999375885375759
IRAS 09149-6206,1000000000000000.0,3.1989689154345506e-18,2.5111211009892187e-05,0.9999748887889901
IRAS 09149-6206,1000000000000000.0,3.3655349755070943e-18,8.252322523703606e-06,0.9999917476774763
IRAS 09149-6206,1000000000000000.0,3.5407739089652844e-18,2.0010090300618037e-06,0.99999799899097
IRAS 09149-6206,1000000000000000.0,3.72513730080021e-18,3.253914797437717e-07,0.9999996746085202
IRAS 09149-6206,1000000000000000.0,3.919100249433418e-18,1.0166130931524401e-08,0.9999999898338691
IRAS 09149-6206,1000000000000000.0,4.123162591029748e-18,1.5272669781954751e-09,0.999999998472733
IRAS 09149-6206,1000000000000000.0,4.337850187559002e-18,1.933268375513218e-10,0.9999999998066732
IRAS 09149-6206,1000000000000000.0,4.563716281924754e-18,2.0357260893499588e-11,0.9999999999796427
IRAS 09149-6206,1000000000000000.0,4.801342923653465e-18,1.754054369334428e-12,0.999999999998246
IRAS 09149-6206,1000000000000000.0,5.051342468816756e-18,1.2131864360285213e-13,0.9999999999998787
IRAS 09149-6206,1000000000000000.0,5.314359158053252e-18,6.590982289943525e-15,0.9999999999999934
IRAS 09149-6206,1000000000000000.0,5.591070776755282e-18,2.745142056817939e-16,0.9999999999999998
IRAS 09149-6206,1000000000000000.0,5.882190401699968e-18,8.531302702282049e-18,1.0
IRAS 09149-6206,1000000000000000.0,6.18846823862437e-18,1.9196773532331962e-19,1.0
IRAS 09149-6206,1000000000000000.0,6.510693555481468e-18,3.0247671251885567e-21,1.0
IRAS 09149-6206,1000000000000000.0,6.849696716357426e-18,3.216025512770364e-23,1.0
IRAS 09149-6206,1000000000000000.0,7.20635132129306e-18,2.214576157539588e-25,1.0
IRAS 09149-6206,1000000000000000.0,7.581576457522086e-18,9.43783612244586e-28,1.0
IRAS 09149-6206,1000000000000000.0,7.976339067929282e-18,2.3671222558338596e-30,1.0
IRAS 09149-6206,1000000000000000.0,8.391656442830195e-18,3.3049554806128415e-33,1.0
IRAS 09149-6206,1000000000000000.0,8.82859884149515e-18,2.415372064232e-36,1.0
IRAS 09149-6206,1000000000000000.0,9.288292250172537e-18,8.632884184507377e-40,1.0
IRAS 09149-6206,1000000000000000.0,9.771921283717997e-18,1.3999060280753705e-43,1.0
IRAS 09149-6206,1000000000000000.0,1.028073223830869e-17,9.481389289709967e-48,1.0
IRAS 09149-6206,1000000000000000.0,1.0816036303107094e-17,2.448157087485649e-52,1.0
IRAS 09149-6206,1000000000000000.0,1.1379212939153186e-17,2.1791451580359986e-57,1.0
IRAS 09149-6206,1000000000000000.0,1.1971713434189656e-17,5.983884944368919e-63,1.0
IRAS 09149-6206,1000000000000000.0,1.2595064642583615e-17,4.484307022000523e-69,1.0
IRAS 09149-6206,1000000000000000.0,1.325087291997951e-17,8.010023191323607e-76,1.0
IRAS 09149-6206,1000000000000000.0,1.3940828262825815e-17,2.9366336511693517e-83,1.0
IRAS 09149-6206,1000000000000000.0,1.4666708663439656e-17,1.8731209426134096e-91,1.0
IRAS 09149-6206,1000000000000000.0,1.543038469183568e-17,1.73156804964494e-100,1.0
IRAS 09149-6206,1000000000000000.0,1.623382431612275e-17,1.895628110288997e-110,1.0
IRAS 09149-6206,1000000000000000.0,1.7079097973894304e-17,1.9657088908341676e-121,1.0
IRAS 09149-6206,1000000000000000.0,1.7968383907677302e-17,1.5083207552361289e-133,1.0
IRAS 09149-6206,1000000000000000.0,1.8903973778192233e-17,6.517553857271261e-147,1.0
IRAS 09149-6206,1000000000000000.0,1.9888278569888036e-17,1.1725864716979538e-161,1.0
IRAS 09149-6206,1000000000000000.0,2.092383480396979e-17,6.289799152423307e-178,1.0
IRAS 09149-6206,1000000000000000.0,2.2013311074930414e-17,6.952711320709545e-196,1.0
IRAS 09149-6206,1000000000000000.0,2.3159514927431543e-17,1.052657685328381e-215,1.0
