dataset,mu_ev,exclusion_prob,survival_prob,alpha_peak,tau_years
IRAS 09149-6206,1.4871154628089536e-15,0.0,1.0,1181.9457021705439,45000000.0
IRAS 09149-6206,1.5645475886161023e-15,0.0,1.0,1243.488044104652,45000000.0
IRAS 09149-6206,1.6460115023085498e-15,0.0,1.0,1308.23481399494,45000000.0
IRAS 09149-6206,1.73171713372336e-15,0.0,1.0,1376.3528621464984,45000000.0
IRAS 09149-6206,1.821885343465165e-15,0.0,1.0,1448.0177265380203,45000000.0
IRAS 09149-6206,1.916748492056821e-15,0.0,1.0,1523.4140851775092,45000000.0
IRAS 09149-6206,2.0165510387247442e-15,0.0,1.0,1602.7362320113634,45000000.0
IRAS 09149-6206,2.1215501713624566e-15,0.0,1.0,1686.188577613611,45000000.0
IRAS 09149-6206,2.23201646929523e-15,0.0,1.0,1773.9861759451574,45000000.0
IRAS 09149-6206,2.348234600554281e-15,0.0,1.0,1866.355278540908,45000000.0
IRAS 09149-6206,2.4705040554568205e-15,0.0,1.0,1963.5339175524489,45000000.0
IRAS 09149-6206,2.5991399183829384e-15,0.0,1.0,2065.772519149221,45000000.0
IRAS 09149-6206,2.7344736797375856e-15,0.0,1.0,2173.3345488584428,45000000.0
IRAS 09149-6206,2.8768540901905973e-15,0.0,1.0,2286.4971905072266,45000000.0
IRAS 09149-6206,3.0266480593956954e-15,0.0,1.0,2405.5520605161855,45000000.0
IRAS 09149-6206,3.1842416015046563e-15,0.0,1.0,2530.8059593854005,45000000.0
IRAS 09149-6206,3.3500408299131363e-15,0.0,1.0,2662.5816623092633,45000000.0
IRAS 09149-6206,3.524473003801588e-15,0.0,1.0,2801.218750957575,45000000.0
IRAS 09149-6206,3.707987629168172e-15,0.0,1.0,2947.0744885663885,45000000.0
IRAS 09149-6206,3.901057617190993e-15,0.0,1.0,3100.5247405936634,45000000.0
IRAS 09149-6206,4.104180502904709e-15,0.0,1.0,3261.9649433122386,45000000.0
IRAS 09149-6206,4.317879727332022e-15,0.0,1.0,3431.8111228361545,45000000.0
IRAS 09149-6206,4.5427059863740615e-15,0.0,1.0,3610.5009672063347,45000000.0
IRAS 09149-6206,4.779238649935595e-15,0.0,1.0,3798.4949542982577,45000000.0
IRAS 09149-6206,5.028087254942496e-15,0.0,1.0,3996.2775384585216,45000000.0
IRAS 09149-6206,5.2898930760981456e-15,0.0,1.0,4204.358398927594,45000000.0
IRAS 09149-6206,5.565330778427663e-15,0.0,1.0,4423.273753266778,45000000.0
IRAS 09149-6206,5.855110155867232e-15,0.0,1.0,4653.587739173034,45000000.0
IRAS 09149-6206,6.159977960380181e-15,0.0,1.0,4895.893868243618,45000000.0
IRAS 09149-6206,6.480719826311958e-15,0.0,1.0,5150.8165554357465,45000000.0
IRAS 09149-6206,6.818162294944493e-15,0.0,1.0,5419.012728163783,45000000.0
IRAS 09149-6206,7.173174944465627e-15,0.0,1.0,5701.173519179369,45000000.0
IRAS 09149-6206,7.546672630843902e-15,0.0,1.0,5998.026047598109,45000000.0
IRAS 09149-6206,7.939617845382292e-15,0.0,1.0,6310.335292661616,45000000.0
IRAS 09149-6206,8.353023195026788e-15,0.0,1.0,6638.906065063971,45000000.0
IRAS 09149-6206,8.787954011821329e-15,0.0,1.0,6984.585080922521,45000000.0
IRAS 09149-6206,9.24553109823358e-15,0.0,1.0,7348.2631437375785,45000000.0
IRAS 09149-6206,9.726933615426178e-15,0.0,1.0,7730.877439963864,45000000.0
IRAS 09149-6206,1.0233402121916423e-14,0.0,1.0,8133.413954109291,45000000.0
IRAS 09149-6206,1.0766241770454934e-14,0.0,1.0,8556.910009584752,45000000.0
IRAS 09149-6206,1.1326825671361537e-14,0.0,1.0,9002.456941852564,45000000.0
IRAS 09149-6206,1.1916598430985636e-14,0.0,1.0,9471.202910762253,45000000.0
IRAS 09149-6206,1.2537079874409196e-14,0.0,1.0,9964.355859320673,45000000.0
IRAS 09149-6206,1.3189868961986746e-14,0.0,1.0,10483.186626521994,45000000.0
IRAS 09149-6206,1.387664790981307e-14,0.0,1.0,11029.032222257563,45000000.0
IRAS 09149-6206,1.459918652473983e-14,0.0,1.0,11603.299272747276,45000000.0
IRAS 09149-6206,1.5359346765108955e-14,0.0,1.0,12207.467645368546,45000000.0
IRAS 09149-6206,1.6159087538959225e-14,0.0,1.0,12843.094262226814,45000000.0
IRAS 09149-6206,1.7000469752067146e-14,0.0,1.0,13511.817112292025,45000000.0
IRAS 09149-6206,1.7885661618834655e-14,0.0,1.0,14215.359472443375,45000000.0
IRAS 09149-6206,1.8816944249705592e-14,0.0,1.0,14955.534348296567,45000000.0
IRAS 09149-6206,1.9796717529513365e-14,0.0,1.0,15734.249146260514,45000000.0
IRAS 09149-6206,2.0827506301905186e-14,0.0,1.0,16553.510588860874,45000000.0
IRAS 09149-6206,2.191196687578152e-14,0.0,1.0,17415.42988599833,45000000.0
IRAS 09149-6206,2.3052893870517106e-14,0.0,1.0,18322.22817546734,45000000.0
IRAS 09149-6206,2.4253227417603554e-14,0.0,1.0,19276.242246755508,45000000.0
IRAS 09149-6206,2.5516060737271864e-14,0.0,1.0,20279.93056287348,45000000.0
IRAS 09149-6206,2.6844648109619652e-14,0.0,1.0,21335.87959573365,45000000.0
IRAS 09149-6206,2.8242413260784357e-14,0.0,1.0,22446.810491403536,45000000.0
IRAS 09149-6206,2.971295818577334e-14,0.0,1.0,23615.58608241003,45000000.0
IRAS 09149-6206,3.1260072430687166e-14,0.0,1.0,24845.21826516519,45000000.0
IRAS 09149-6206,3.28877428582551e-14,0.0,1.0,26138.875761524072,45000000.0
IRAS 09149-6206,3.460016392185123e-14,0.0,1.0,27499.89228447833,45000000.0
IRAS 09149-6206,3.640174847446138e-14,0.0,1.0,28931.77512902378,45000000.0
IRAS 09149-6206,3.829713914046293e-14,0.0,1.0,30438.214210346476,45000000.0
IRAS 09149-6206,4.0291220279513436e-14,0.0,1.0,32023.09157261144,45000000.0
IRAS 09149-6206,4.238913057338792e-14,0.0,1.0,33690.491392865224,45000000.0
IRAS 09149-6206,4.459627626819086e-14,0.0,1.0,35444.710505824376,45000000.0
IRAS 09149-6206,4.6918345106078087e-14,0.0,1.0,37290.26947667985,45000000.0
IRAS 09149-6206,4.936132098237907e-14,0.0,1.0,39231.92425044318,45000000.0
IRAS 09149-6206,5.1931499365902227e-14,0.0,1.0,41274.678407863365,45000000.0
IRAS 09149-6206,5.463550352214887e-14,0.0,1.0,43423.79605948823,45000000.0
IRAS 09149-6206,5.748030158125363e-14,0.0,1.0,45684.81541110662,45000000.0
IRAS 09149-6206,6.047322449462655e-14,0.0,1.0,48063.56303552246,45000000.0
IRAS 09149-6206,6.362198492657495e-14,0.0,1.0,50566.16888744224,45000000.0
IRAS 09149-6206,6.693469712958668e-14,0.0,1.0,53199.082100167434,45000000.0
IRAS 09149-6206,7.041989785449296e-14,0.0,1.0,55969.08760479975,45000000.0
IRAS 09149-6206,7.408656834939567e-14,0.0,1.0,58883.32361478639,45000000.0
IRAS 09149-6206,7.794415750404951e-14,0.0,1.0,61949.30002086224,45000000.0
IRAS 09149-6206,8.20026061993413e-14,0.0,1.0,65174.91774379221,45000000.0
IRAS 09149-6206,8.627237292461451e-14,0.0,1.0,68568.48909478541,45000000.0
IRAS 09149-6206,9.076446072885394e-14,0.0,1.0,72138.75919604895,45000000.0
IRAS 09149-6206,9.549044557518078e-14,0.0,1.0,75894.92851668008,45000000.0
IRAS 09149-6206,1.0046250617173403e-13,0.0,1.0,79846.67658197647,45000000.0
IRAS 09149-6206,1.0569345535579873e-13,0.0,1.0,84004.186917253,45000000.0
IRAS 09149-6206,1.1119677311207024e-13,0.0,1.0,88378.17329045474,45000000.0
IRAS 09149-6206,1.1698664131013104e-13,0.0,1.0,92979.90732118415,45000000.0
IRAS 09149-6206,1.2307798025066683e-13,0.0,1.0,97821.24752729782,45000000.0
IRAS 09149-6206,1.2948648711459076e-13,0.0,1.0,102914.66988391709,45000000.0
IRAS 09149-6206,1.3622867641416495e-13,0.0,1.0,108273.2999736075,45000000.0
IRAS 09149-6206,1.433219225503577e-13,0.0,1.0,113910.94681057532,45000000.0
IRAS 09149-6206,1.5078450458610541e-13,0.0,1.0,119842.13842604456,45000000.0
IRAS 09149-6206,1.586356533508593e-13,0.0,1.0,126082.15930651774,45000000.0
IRAS 09149-6206,1.6689560099780265e-13,0.0,1.0,132647.08978139685,45000000.0
IRAS 09149-6206,1.7558563314144706e-13,0.0,1.0,139553.84746146534,45000000.0
IRAS 09149-6206,1.847281437099636e-13,0.0,1.0,146820.23083501722,45000000.0
IRAS 09149-6206,1.9434669265360222e-13,0.0,1.0,154464.9651339781,45000000.0
IRAS 09149-6206,2.0446606665791176e-13,0.0,1.0,162507.75058821458,45000000.0
IRAS 09149-6206,2.1511234301821672e-13,0.0,1.0,170969.3131923813,45000000.0
IRAS 09149-6206,2.2631295683995296e-13,0.0,1.0,179871.45811613012,45000000.0
IRAS 09149-6206,2.3809677173803584e-13,0.0,1.0,189237.12589531828,45000000.0
IRAS 09149-6206,2.5049415421745023e-13,0.0,1.0,199090.45154901745,45000000.0
IRAS 09149-6206,2.635370519267393e-13,0.0,1.0,209456.82677466777,45000000.0
IRAS 09149-6206,2.772590759860481e-13,0.0,1.0,220362.96538164996,45000000.0
IRAS 09149-6206,2.916955876018805e-13,0.0,1.0,231836.972131898,45000000.0
IRAS 09149-6206,3.0688378919176516e-13,0.0,1.0,243908.41516494664,45000000.0
IRAS 09149-6206,3.22862820253674e-13,0.0,1.0,256608.40219406347,45000000.0
IRAS 09149-6206,3.3967385822722163e-13,0.0,1.0,269969.6606698037,45000000.0
IRAS 09149-6206,3.5736022460657957e-13,0.0,1.0,284026.62211757875,45000000.0
IRAS 09149-6206,3.759674965785475e-13,0.0,1.0,298815.5108665698,45000000.0
IRAS 09149-6206,3.95543624473471e-13,0.0,1.0,314374.43739863706,45000000.0
IRAS 09149-6206,4.1613905533167154e-13,0.0,1.0,330743.49655778316,45000000.0
IRAS 09149-6206,4.3780686290381755e-13,0.0,1.0,347964.87087325315,45000000.0
IRAS 09149-6206,4.606028844202408e-13,0.0,1.0,366082.93926252995,45000000.0
IRAS 09149-6206,4.845858644816501e-13,0.0,1.0,385144.3913943515,45000000.0
IRAS 09149-6206,5.09817606442043e-13,0.0,1.0,405198.34800645744,45000000.0
IRAS 09149-6206,5.363631316739245e-13,0.0,1.0,426296.48748812114,45000000.0
IRAS 09149-6206,5.642908471262542e-13,0.0,1.0,448493.179053666,45000000.0
IRAS 09149-6206,5.936727216069126e-13,0.0,1.0,471845.62285015016,45000000.0
IRAS 09149-6206,6.245844712439618e-13,0.0,1.0,496413.99736027105,45000000.0
IRAS 09149-6206,6.57105754603627e-13,0.0,1.0,522261.6144803446,45000000.0
IRAS 09149-6206,6.913203779678128e-13,0.0,1.0,549455.0826729878,45000000.0
IRAS 09149-6206,7.273165113001454e-13,0.0,1.0,578064.4786149452,45000000.0
IRAS 09149-6206,7.651869154570818e-13,0.0,1.0,608163.5277823887,45000000.0
IRAS 09149-6206,8.050291812296006e-13,0.0,1.0,639829.7944390585,45000000.0
IRAS 09149-6206,8.469459808314611e-13,0.0,1.0,673144.8815168181,45000000.0
IRAS 09149-6206,8.91045332482154e-13,0.0,1.0,708194.6409037529,45000000.0
IRAS 09149-6206,9.37440878766302e-13,0.0,1.0,745069.394681663,45000000.0
IRAS 09149-6206,9.862521794868805e-13,0.0,1.0,783864.1678831124,45000000.0
IRAS 09149-6206,1.0376050197669138e-12,0.0,1.0,824678.933367824,45000000.0
IRAS 09149-6206,1.091631734193617e-12,0.0,1.0,867618.8694494655,45000000.0
IRAS 09149-6206,1.1484715478402913e-12,0.0,1.0,912794.6309367174,45000000.0
IRAS 09149-6206,1.2082709350447785e-12,0.0,1.0,960322.6342870905,45000000.0
IRAS 09149-6206,1.27118399686903e-12,0.0,1.0,1010325.3576083238,45000000.0
IRAS 09149-6206,1.3373728582124977e-12,0.0,1.0,1062931.6562804559,45000000.0
IRAS 09149-6206,1.4070080856026864e-12,0.0,1.0,1118277.0950119174,45000000.0
IRAS 09149-6206,1.4802691267395102e-12,0.0,1.0,1176504.2971853456,45000000.0
IRAS 09149-6206,1.557344772926135e-12,0.0,1.0,1237763.3123933678,45000000.0
IRAS 09149-6206,1.6384336455779847e-12,0.0,1.0,1302212.0031114882,45000000.0
IRAS 09149-6206,1.72374470806362e-12,0.0,1.0,1370016.4515045132,45000000.0
IRAS 09149-6206,1.8134978041964953e-12,0.0,1.0,1441351.3874148526,45000000.0
IRAS 09149-6206,1.907924224765265e-12,0.0,1.0,1516400.638635599,45000000.0
IRAS 09149-6206,2.007267303562568e-12,0.0,1.0,1595357.6046287273,45000000.0
IRAS 09149-6206,2.1117830444482423e-12,0.0,1.0,1678425.754909176,45000000.0
IRAS 09149-6206,2.2217407810628916e-12,0.0,1.0,1765819.1533791246,45000000.0
IRAS 09149-6206,2.337423870891822e-12,0.0,1.0,1857763.0099636347,45000000.0
IRAS 09149-6206,2.4591304254680514e-12,0.0,1.0,1954494.2609692863,45000000.0
IRAS 09149-6206,2.587174078595929e-12,0.0,1.0,2056262.179661255,45000000.0
IRAS 09149-6206,2.7218847945751852e-12,0.0,1.0,2163329.0186323547,45000000.0
IRAS 09149-6206,2.8636097185081218e-12,0.0,1.0,2275970.6856193794,45000000.0
IRAS 09149-6206,3.0127140708811704e-12,0.0,1.0,2394477.4545083046,45000000.0
IRAS 09149-6206,3.1695820887261215e-12,0.0,1.0,2519154.7133605788,45000000.0
IRAS 09149-6206,3.3346180157863694e-12,0.0,1.0,2650323.75138816,45000000.0
IRAS 09149-6206,3.508247144239796e-12,0.0,1.0,2788322.586905284,45000000.0
IRAS 09149-6206,3.690916910662782e-12,0.0,1.0,2933506.8383905925,45000000.0
IRAS 09149-6206,3.883098049059609e-12,0.0,1.0,3086250.6409043,45000000.0
IRAS 09149-6206,4.085285803928566e-12,0.0,1.0,3246947.6102219913,45000000.0
IRAS 09149-6206,4.2980012064907986e-12,0.0,1.0,3416011.857169579,45000000.0
IRAS 09149-6206,4.521792417370702e-12,0.0,1.0,3593879.0547733363,45000000.0
IRAS 09149-6206,4.75723613918789e-12,0.0,1.0,3781007.560975018,45000000.0
IRAS 09149-6206,5.004939102700953e-12,0.0,1.0,3977879.5998052564,45000000.0
IRAS 09149-6206,5.2655396303327554e-12,0.0,1.0,4185002.504059097,45000000.0
IRAS 09149-6206,5.5397092811064e-12,0.0,1.0,4402910.022675988,45000000.0
IRAS 09149-6206,5.82815458123084e-12,0.0,1.0,4632163.696193316,45000000.0
IRAS 09149-6206,6.131618844795794e-12,0.0,1.0,4873354.303817995,45000000.0
IRAS 09149-6206,6.450884089267713e-12,0.0,1.0,5127103.38584505,45000000.0
IRAS 09149-6206,6.786773050723316e-12,0.0,1.0,5394064.845346719,45000000.0
IRAS 09149-6206,7.140151304013417e-12,0.0,1.0,5674926.633259166,45000000.0
IRAS 09149-6206,7.511929493320984e-12,0.0,1.0,5970412.521209534,45000000.0
IRAS 09149-6206,7.903065678861364e-12,0.0,1.0,6281283.966651712,45000000.0
IRAS 09149-6206,8.314567805772081e-12,0.0,1.0,6608342.0751172565,45000000.0
IRAS 09149-6206,8.747496301554433e-12,0.0,1.0,6952429.664638102,45000000.0
IRAS 09149-6206,9.202966808760429e-12,0.0,1.0,7314433.43766102,45000000.0
IRAS 09149-6206,9.682153059967096e-12,0.0,1.0,7695286.266050778,45000000.0
IRAS 09149-6206,1.0186289902446886e-11,0.0,1.0,8095969.595070379,45000000.0
IRAS 09149-6206,1.0716676480328644e-11,0.0,1.0,8517515.972533353,45000000.0
IRAS 09149-6206,1.1274679582449472e-11,0.0,1.0,8961011.709645644,45000000.0
IRAS 09149-6206,1.1861737164524792e-11,0.0,1.0,9427599.680394016,45000000.0
IRAS 09149-6206,1.2479362054713114e-11,0.0,1.0,9918482.266694862,45000000.0
IRAS 09149-6206,1.3129145852124653e-11,0.0,1.0,10434924.456893034,45000000.0
IRAS 09149-6206,1.3812763028320095e-11,0.0,1.0,10978257.105595356,45000000.0
IRAS 09149-6206,1.4531975242368954e-11,0.0,1.0,11549880.36323935,45000000.0
IRAS 09149-6206,1.5288635880587296e-11,0.0,1.0,12151267.284235062,45000000.0
IRAS 09149-6206,1.6084694832653617e-11,0.0,1.0,12783967.622978061,45000000.0
IRAS 09149-6206,1.6922203516410424e-11,0.0,1.0,13449611.82751555,45000000.0
IRAS 09149-6206,1.7803320164301192e-11,0.0,1.0,14149915.241157884,45000000.0
IRAS 09149-6206,1.873031538506442e-11,0.0,1.0,14886682.522861881,45000000.0
IRAS 09149-6206,1.9705578015018045e-11,0.0,1.0,15661812.297777891,45000000.0
IRAS 09149-6206,2.0731621274012355e-11,0.0,1.0,16477302.04994462,45000000.0
IRAS 09149-6206,2.1811089241915244e-11,0.0,1.0,17335253.269740053,45000000.0
IRAS 09149-6206,2.2946763672319407e-11,0.0,1.0,18237876.86935333,45000000.0
IRAS 09149-6206,2.4141571161030228e-11,0.0,1.0,19187498.880233027,45000000.0
IRAS 09149-6206,2.539859068780729e-11,0.0,1.0,20186566.447194014,45000000.0
IRAS 09149-6206,2.672106155079438e-11,0.0,1.0,21237654.134629466,45000000.0
IRAS 09149-6206,2.811239171408467e-11,0.0,1.0,22343470.56107897,45000000.0
IRAS 09149-6206,2.9576166589932566e-11,0.0,1.0,23506865.37924979,45000000.0
IRAS 09149-6206,3.111615827824363e-11,0.0,1.0,24730836.61947854,45000000.0
IRAS 09149-6206,3.273633528715248e-11,0.0,1.0,26018538.41555713,45000000.0
IRAS 09149-6206,3.4440872759738237e-11,0.0,1.0,27373289.132832274,45000000.0
IRAS 09149-6206,3.6234163233231496e-11,0.0,1.0,28798579.919524223,45000000.0
IRAS 09149-6206,3.812082795843888e-11,0.0,1.0,30298083.703301437,45000000.0
IRAS 09149-6206,4.010572880855496e-11,0.0,1.0,31875664.656294838,45000000.0
IRAS 09149-6206,4.219398080805024e-11,0.0,1.0,33535388.15294277,45000000.0
IRAS 09149-6206,4.4390965313921843e-11,0.0,1.0,35281531.24632799,45000000.0
IRAS 09149-6206,4.6702343883273494e-11,0.0,1.0,37118593.69000271,45000000.0
IRAS 09149-6206,4.913407286296377e-11,0.0,1.0,39051309.53370699,45000000.0
IRAS 09149-6206,5.169241873891614e-11,0.0,1.0,41084659.32285924,45000000.0
IRAS 09149-6206,5.438397428464812e-11,0.0,1.0,43223882.933258824,45000000.0
IRAS 09149-6206,5.7215675550632635e-11,0.0,1.0,45474493.07407426,45000000.0
IRAS 09149-6206,6.019481973827286e-11,0.0,1.0,47842289.49391425,45000000.0
IRAS 09149-6206,6.332908400455128e-11,0.0,1.0,50333373.9265898,45000000.0
IRAS 09149-6206,6.662654524581163e-11,0.0,1.0,52954165.8150824,45000000.0
IRAS 09149-6206,7.009570091165632e-11,0.0,1.0,55711418.8542383,45000000.0
IRAS 09149-6206,7.374549090259561e-11,0.0,1.0,58612238.394818895,45000000.0
IRAS 09149-6206,7.758532060787844e-11,0.0,1.0,61664099.75375687,45000000.0
IRAS 09149-6206,8.162508514287236e-11,0.0,1.0,64874867.477803096,45000000.0
IRAS 09149-6206,8.587519484845179e-11,0.0,1.0,68252815.61020596,45000000.0
IRAS 09149-6206,9.034660211810535e-11,0.0,1.0,71806649.01264977,45000000.0
IRAS 09149-6206,9.505082962189512e-11,0.0,1.0,75545525.79739818,45000000.0
IRAS 09149-6206,1e-10,0.0,1.0,79479080.92744952,45000000.0
