year,region,region_code,method_group,gt,gt_error,mwe,mwe_error,annual_variability_native,combined_gt,combined_mwe,gt_diff_vs_combined,abs_gt_diff_vs_combined
2002,Western Canada & US,2_western_canada_us,demdiff_and_glaciological,-13.25523661618067,4.031880790264807,-0.9266486169760058,0.2746490131650847,1.0,-11.86229670046314,-0.8292708119766832,-1.3929399157175286,1.3929399157175286
2003,Western Canada & US,2_western_canada_us,demdiff_and_glaciological,-17.351325944454565,4.102905067777914,-1.2196657055726876,0.2769346325394453,1.0,-15.96600041912513,-1.122287900573365,-1.385325525329435,1.385325525329435
2004,Western Canada & US,2_western_canada_us,demdiff_and_glaciological,-23.84580978219583,4.26290777233192,-1.685442293475009,0.2826420120035368,1.0,-22.46809864725448,-1.5880644884756865,-1.3777111349413502,1.3777111349413502
2005,Western Canada & US,2_western_canada_us,demdiff_and_glaciological,-13.225239994095327,4.085804418287186,-0.9399663537148092,0.2784405805087392,1.0,-11.855143249542069,-0.8425885487154865,-1.3700967445532584,1.3700967445532584
2006,Western Canada & US,2_western_canada_us,demdiff_and_glaciological,1.4619629279303925,3.930282924263339,0.1044877685769913,0.271373408319315,1.0,2.824445282095562,0.2018655735763139,-1.3624823541651694,1.3624823541651694
2007,Western Canada & US,2_western_canada_us,demdiff_and_glaciological,3.147094566926587,4.04347948814392,0.2261896872948922,0.2790260443559053,1.0,4.501962530703668,0.3235674922942149,-1.3548679637770813,1.3548679637770813
2008,Western Canada & US,2_western_canada_us,demdiff_and_glaciological,-13.227292408967555,4.206137273423958,-0.9560521688796954,0.2868572689198816,1.0,-11.880038835578564,-0.8586743638803728,-1.3472535733889917,1.3472535733889917
2009,Western Canada & US,2_western_canada_us,demdiff_and_glaciological,1.9546023462665985,3.946478337985037,0.1420792169572122,0.2724552108502104,1.0,3.2942415292674974,0.2394570219565348,-1.339639183000899,1.339639183000899
2010,Western Canada & US,2_western_canada_us,demdiff_and_glaciological,10.418151115591666,4.129922997201222,0.7616199739027326,0.2829294986323189,1.0,11.750175908204476,0.8589977789020553,-1.3320247926128097,1.3320247926128097
2011,Western Canada & US,2_western_canada_us,demdiff_and_glaciological,4.966168364660279,4.001334761504714,0.3651395170223374,0.2757945253237388,1.0,6.290578766884999,0.46251732202166,-1.3244104022247196,1.3244104022247196
2012,Western Canada & US,2_western_canada_us,altimetry,-16.119132748685338,3.3758209516326723,-1.1920189243058072,0.2263883966640699,1.0,-18.414514736931903,-1.3617637121402368,2.2953819882465645,2.2953819882465645
2012,Western Canada & US,2_western_canada_us,demdiff_and_glaciological,-20.70989672517847,4.1353611973164766,-1.5315084999746664,0.2764848316411902,1.0,-18.414514736931903,-1.3617637121402368,-2.295381988246568,2.295381988246568
2013,Western Canada & US,2_western_canada_us,altimetry,-12.829704250929828,3.340374870276327,-0.954281986760332,0.2263883966640699,1.0,-15.125086239176396,-1.1250140349257498,2.295381988246568,2.295381988246568
2013,Western Canada & US,2_western_canada_us,demdiff_and_glaciological,-17.420468227422962,4.03440499601794,-1.2957460830911676,0.2720400608819497,1.0,-15.125086239176396,-1.1250140349257498,-2.2953819882465663,2.2953819882465663
2014,Western Canada & US,2_western_canada_us,altimetry,-28.85161368349231,3.581569492053934,-2.158556810698024,0.2263883966640699,1.0,-29.4582578731366,-2.203943386353454,0.6066441896442889,0.6066441896442889
2014,Western Canada & US,2_western_canada_us,demdiff_and_glaciological,-30.064902062780888,4.4672710311001085,-2.2493299620088845,0.2905129783267774,1.0,-29.4582578731366,-2.203943386353454,-0.6066441896442889,0.6066441896442889
2015,Western Canada & US,2_western_canada_us,altimetry,-10.118336355746488,3.3170096205133057,-0.7614662247315436,0.2263883966640699,1.0,-10.724980545390784,-0.8071198820723,0.606644189644296,0.606644189644296
2015,Western Canada & US,2_western_canada_us,demdiff_and_glaciological,-11.331624735035076,4.0329067778603385,-0.8527735394130563,0.2757452378106289,1.0,-10.724980545390784,-0.8071198820723,-0.6066441896442925,0.6066441896442925
2016,Western Canada & US,2_western_canada_us,altimetry,-2.7257301476898617,3.281032613088879,-0.2063419769065143,0.2263883966640699,1.0,-3.332374337334157,-0.2522658778752675,0.6066441896442956,0.6066441896442956
2016,Western Canada & US,2_western_canada_us,demdiff_and_glaciological,-3.9390185269784506,4.067976246300816,-0.2981897788440206,0.2805998388358428,1.0,-3.332374337334157,-0.2522658778752675,-0.6066441896442933,0.6066441896442933
2017,Western Canada & US,2_western_canada_us,altimetry,-6.791470114319749,3.2957413675593563,-0.5171862117810235,0.2263883966640699,1.0,-7.398114303964045,-0.5633835748054985,0.606644189644296,0.606644189644296
2017,Western Canada & US,2_western_canada_us,demdiff_and_glaciological,-8.004758493608337,4.065784152796664,-0.6095809378299732,0.2794141429433393,1.0,-7.398114303964045,-0.5633835748054985,-0.6066441896442925,0.6066441896442925
2018,Western Canada & US,2_western_canada_us,altimetry,-17.371487189643567,2.6964227036492834,-1.3308035747662736,0.1762861810046498,1.0,-18.31083323468459,-1.4027654661711977,0.9393460450410238,0.9393460450410238
2018,Western Canada & US,2_western_canada_us,demdiff_and_glaciological,-19.250179279725614,4.151447068311792,-1.4747273575761213,0.2788817797334432,1.0,-18.31083323468459,-1.4027654661711977,-0.9393460450410238,0.9393460450410238
2019,Western Canada & US,2_western_canada_us,altimetry,-6.146040870513625,2.5711298148402566,-0.4736764587071336,0.1762861810046498,1.0,-7.464984520461071,-0.5753276794692169,1.318943649947446,1.318943649947446
2019,Western Canada & US,2_western_canada_us,demdiff_and_glaciological,-8.783928170408513,4.843066533129965,-0.6769789002313001,0.3330779328454564,1.0,-7.464984520461071,-0.5753276794692169,-1.3189436499474425,1.3189436499474425
2020,Western Canada & US,2_western_canada_us,altimetry,-20.18515937216175,4.041917436856286,-1.5651058399394164,0.2702879285293525,1.0,-21.83680487750593,-1.6931702251772631,1.651645505344181,1.651645505344181
2020,Western Canada & US,2_western_canada_us,demdiff_and_glaciological,-23.4884503828501,4.974682756091616,-1.82123461041511,0.3338345136621187,1.0,-21.83680487750593,-1.6931702251772631,-1.6516455053441703,1.6516455053441703
2021,Western Canada & US,2_western_canada_us,altimetry,-8.059078989267983,3.934573268418332,-0.6286922090213134,0.2702879285293525,1.0,-9.96218632462664,-0.7771544286204262,1.9031073353586567,1.9031073353586567
2021,Western Canada & US,2_western_canada_us,demdiff_and_glaciological,-11.865293659985294,7.590831441597957,-0.9256166482195388,0.5226097255326974,1.0,-9.96218632462664,-0.7771544286204262,-1.903107335358655,1.903107335358655
2022,Western Canada & US,2_western_canada_us,demdiff_and_glaciological,-36.94414470546004,7.827983642619002,-2.899716766630776,0.5253238949229547,1.0,-35.703492597504315,-2.8023389616314534,-1.2406521079557251,1.2406521079557251
1999,Arctic Canada North,3_arctic_canada_north,demdiff_and_glaciological,-54.14871130823574,18.966701483884425,-0.5171600551437372,0.179134010193578,1.0,-52.30349163572053,-0.499536848893118,-1.8452196725152064,1.8452196725152064
2000,Arctic Canada North,3_arctic_canada_north,demdiff_and_glaciological,-25.682820213512684,13.243281700287302,-0.2454618134669206,0.1257769178315665,1.0,-23.83889332595508,-0.2278386072163014,-1.843926887557604,1.843926887557604
2001,Arctic Canada North,3_arctic_canada_north,demdiff_and_glaciological,3.4807964935928206,10.231762368978297,0.0332908168998185,0.0976212315538944,1.0,5.323430596192838,0.0509140231504377,-1.8426341026000177,1.8426341026000177
2002,Arctic Canada North,3_arctic_canada_north,altimetry,-8.974001546598318,9.911336294076976,-0.0858888456115068,0.0944807617305478,,-15.69487246719718,-0.1502133102192706,6.720870920598863,6.720870920598863
2002,Arctic Canada North,3_arctic_canada_north,demdiff_and_glaciological,-16.30538040244269,12.038308820267536,-0.156056391649848,0.1146103770558996,1.0,-15.69487246719718,-0.1502133102192706,-0.6105079352455096,0.6105079352455096
2002,Arctic Canada North,3_arctic_canada_north,gravimetry,-21.805235452550505,4.929971797025612,-0.2086946933964568,0.045878853679572,1.0,-15.69487246719718,-0.1502133102192706,-6.110362985353325,6.110362985353325
2003,Arctic Canada North,3_arctic_canada_north,altimetry,18.500983322288395,6.488943302945801,0.1771945897819443,0.0612875376663931,,14.432526555221171,0.1382286323878006,4.068456767067223,4.068456767067223
2003,Arctic Canada North,3_arctic_canada_north,demdiff_and_glaciological,13.300725209305844,10.230752024691451,0.1273887180053843,0.0974192401454804,1.0,14.432526555221171,0.1382286323878006,-1.1318013459153278,1.1318013459153278
2003,Arctic Canada North,3_arctic_canada_north,gravimetry,11.495871134069285,4.626869734204806,0.1101025893760734,0.0438093281207857,1.0,14.432526555221171,0.1382286323878006,-2.9366554211518867,2.9366554211518867
2004,Arctic Canada North,3_arctic_canada_north,altimetry,-33.51372061342106,6.637664717542028,-0.3212059085748495,0.0612875376663931,,-34.72281189399102,-0.3327942149824012,1.2090912805699645,1.2090912805699645
2004,Arctic Canada North,3_arctic_canada_north,demdiff_and_glaciological,-31.407588397774816,11.106060091887583,-0.3010200832017485,0.1049134497291147,1.0,-34.72281189399102,-0.3327942149824012,3.3152234962162055,3.3152234962162055
2004,Arctic Canada North,3_arctic_canada_north,gravimetry,-39.24712667077719,4.986840981722098,-0.3761566531706054,0.0437471421806852,1.0,-34.72281189399102,-0.3327942149824012,-4.52431477678617,4.52431477678617
2005,Arctic Canada North,3_arctic_canada_north,altimetry,-8.867809253973865,6.437954980545324,-0.0850516362182182,0.0612875376663931,,-10.07690053454384,-0.0966480958177043,1.2090912805699752,1.2090912805699752
2005,Arctic Canada North,3_arctic_canada_north,demdiff_and_glaciological,-6.592504955491273,10.517797479625852,-0.0632290701325111,0.1003155123069482,1.0,-10.07690053454384,-0.0966480958177043,3.484395579052568,3.484395579052568
2005,Arctic Canada North,3_arctic_canada_north,gravimetry,-14.770387394166349,4.673940799259993,-0.1416635811023833,0.0440402376209022,1.0,-10.07690053454384,-0.0966480958177043,-4.693486859622508,4.693486859622508
2006,Arctic Canada North,3_arctic_canada_north,altimetry,-61.89228256944303,7.129327165536424,-0.5940301581101944,0.0612875376663931,,-63.101373850013005,-0.6056347823823851,1.2090912805699716,1.2090912805699716
2006,Arctic Canada North,3_arctic_canada_north,demdiff_and_glaciological,-57.10966241721645,11.502917066447786,-0.5481274948497058,0.1063293911828705,1.0,-63.101373850013005,-0.6056347823823851,5.991711432796556,5.991711432796556
2006,Arctic Canada North,3_arctic_canada_north,gravimetry,-70.3021765633795,5.7701566372603965,-0.6747466941872547,0.0436648239057186,1.0,-63.101373850013005,-0.6056347823823851,-7.2008027133665,7.2008027133665
2007,Arctic Canada North,3_arctic_canada_north,altimetry,-54.8006176438673,6.982724286730038,-0.5263363051723087,0.0612875376663931,,-56.00970892443728,-0.5379491056222407,1.2090912805699787,1.2090912805699787
2007,Arctic Canada North,3_arctic_canada_north,demdiff_and_glaciological,-64.78097859733198,10.908783728386686,-0.6221933690957561,0.0994012405724934,1.0,-56.00970892443728,-0.5379491056222407,-8.771269672894704,8.771269672894704
2007,Arctic Canada North,3_arctic_canada_north,gravimetry,-48.44753053211252,5.188103269160703,-0.4653176425986572,0.0437791501794805,1.0,-56.00970892443728,-0.5379491056222407,7.562178392324753,7.562178392324753
2008,Arctic Canada North,3_arctic_canada_north,altimetry,-50.81319146903294,6.906925531471123,-0.4883828919888933,0.0612875376663931,,-52.02228274960291,-0.5000038801459388,1.2090912805699716,1.2090912805699716
2008,Arctic Canada North,3_arctic_canada_north,demdiff_and_glaciological,-45.85702937871883,11.172135504119185,-0.4407475298938269,0.1043394677333887,1.0,-52.02228274960291,-0.5000038801459388,6.165253370884081,6.165253370884081
2008,Arctic Canada North,3_arctic_canada_north,gravimetry,-59.39662740105695,5.470261485895348,-0.570881218555096,0.0438366791429755,1.0,-52.02228274960291,-0.5000038801459388,-7.374344651454045,7.374344651454045
2009,Arctic Canada North,3_arctic_canada_north,altimetry,-29.464580971204064,12.760537394920783,-0.2833939337843252,0.1209516468865436,,-30.206800906319195,-0.2905326956540762,0.7422199351151306,0.7422199351151306
2009,Arctic Canada North,3_arctic_canada_north,demdiff_and_glaciological,-30.38158853331753,11.410230826584533,-0.2922138243706289,0.107911511837419,1.0,-30.206800906319195,-0.2905326956540762,-0.1747876269983344,0.1747876269983344
2009,Arctic Canada North,3_arctic_canada_north,gravimetry,-30.77423321443598,5.073377827100231,-0.2959903288072744,0.0461317825862506,1.0,-30.206800906319195,-0.2905326956540762,-0.5674323081167856,0.5674323081167856
2010,Arctic Canada North,3_arctic_canada_north,altimetry,-87.57092283733029,16.48599345486407,-0.842862504406634,0.1516656988728028,1.0,-87.1810009482334,-0.8391095401883892,-0.3899218890968825,0.3899218890968825
2010,Arctic Canada North,3_arctic_canada_north,demdiff_and_glaciological,-91.3711038139129,11.031955265819468,-0.8794389152898531,0.0958200951432046,1.0,-87.1810009482334,-0.8391095401883892,-4.190102865679492,4.190102865679492
2010,Arctic Canada North,3_arctic_canada_north,gravimetry,-82.60097619345696,6.506452737137745,-0.7950272008686804,0.0479751353136814,1.0,-87.1810009482334,-0.8391095401883892,4.580024754776446,4.580024754776446
2011,Arctic Canada North,3_arctic_canada_north,altimetry,-48.66024029223768,10.655700105297186,-0.4686814888769657,0.0989947219027957,1.0,-66.72987355333204,-0.6427230178420706,18.06963326109436,18.06963326109436
2011,Arctic Canada North,3_arctic_canada_north,demdiff_and_glaciological,-81.10088905366797,10.41918500516948,-0.7811405205284649,0.0915849856361819,1.0,-66.72987355333204,-0.6427230178420706,-14.371015500335929,14.371015500335929
2011,Arctic Canada North,3_arctic_canada_north,gravimetry,-70.42849131409044,6.170241068952178,-0.678347044120781,0.0483483683089962,1.0,-66.72987355333204,-0.6427230178420706,-3.6986177607583954,3.6986177607583954
2012,Arctic Canada North,3_arctic_canada_north,altimetry,6.221833101969615,6.305839603625658,0.0599692848078259,0.0600994432970998,1.0,14.85395164110174,0.1431701625369721,-8.632118539132124,8.632118539132124
2012,Arctic Canada North,3_arctic_canada_north,demdiff_and_glaciological,16.521506022903203,9.382565864516806,0.1592429246981964,0.0891843150011297,1.0,14.85395164110174,0.1431701625369721,1.6675543818014642,1.6675543818014642
2012,Arctic Canada North,3_arctic_canada_north,gravimetry,21.818515798432408,5.127195923342403,0.2102982781048941,0.04780533823784,1.0,14.85395164110174,0.1431701625369721,6.964564157330669,6.964564157330669
2013,Arctic Canada North,3_arctic_canada_north,altimetry,-30.098206213460447,8.312223612168925,-0.2903075318325251,0.0780075972456874,1.0,-26.199338711281023,-0.2527016162682428,-3.8988675021794243,3.8988675021794243
2013,Arctic Canada North,3_arctic_canada_north,demdiff_and_glaciological,-11.494034906359715,9.749955893863682,-0.1108639126463922,0.0928760111448828,1.0,-26.199338711281023,-0.2527016162682428,14.705303804921307,14.705303804921307
2013,Arctic Canada North,3_arctic_canada_north,gravimetry,-37.00577501402287,5.370156988727286,-0.3569334043258108,0.0481062918147186,1.0,-26.199338711281023,-0.2527016162682428,-10.80643630274185,10.80643630274185
2014,Arctic Canada North,3_arctic_canada_north,altimetry,-66.51161852277413,13.239039491670477,-0.6419816306214995,0.12228129118945,1.0,-61.94859521843732,-0.5979385415110006,-4.563023304336809,4.563023304336809
2014,Arctic Canada North,3_arctic_canada_north,demdiff_and_glaciological,-61.18183397081384,9.78037997846637,-0.590537629505256,0.0886454628738079,1.0,-61.94859521843732,-0.5979385415110006,0.766761247623478,0.766761247623478
2014,Arctic Canada North,3_arctic_canada_north,gravimetry,-58.152333161723966,5.825901379631312,-0.561296364406246,0.0481742669969764,1.0,-61.94859521843732,-0.5979385415110006,3.7962620567133527,3.7962620567133527
2015,Arctic Canada North,3_arctic_canada_north,altimetry,-4.705464420296842,6.348394969499392,-0.0454501365220045,0.0605371768583423,1.0,-16.118658421799875,-0.1556903124508476,11.413194001503033,11.413194001503033
2015,Arctic Canada North,3_arctic_canada_north,demdiff_and_glaciological,-40.76185482222755,10.219692001575757,-0.39371923812007,0.095561238766445,1.0,-16.118658421799875,-0.1556903124508476,-24.643196400427673,24.643196400427673
2015,Arctic Canada North,3_arctic_canada_north,gravimetry,-2.888656022875208,5.4124245600406775,-0.0279015627104681,0.05162901527353,1.0,-16.118658421799875,-0.1556903124508476,13.230002398924666,13.230002398924666
2016,Arctic Canada North,3_arctic_canada_north,altimetry,18.499444574513124,6.868013890670542,0.1788130531030196,0.0649401088947887,1.0,13.437618529181597,0.1298861479845217,5.061826045331527,5.061826045331527
2016,Arctic Canada North,3_arctic_canada_north,demdiff_and_glaciological,12.638697205127398,9.555049639429884,0.1221638858069829,0.0909782829786013,1.0,13.437618529181597,0.1298861479845217,-0.7989213240541986,0.7989213240541986
2016,Arctic Canada North,3_arctic_canada_north,gravimetry,9.174713807904244,4.219290564272304,0.0886815050435624,0.0400233988087701,,13.437618529181597,0.1298861479845217,-4.262904721277353,4.262904721277353
2017,Arctic Canada North,3_arctic_canada_north,altimetry,8.194603245732566,8.17193653262884,0.0792640958001923,0.0778816399251523,1.0,11.094728273222223,0.1073161907117044,-2.9001250274896577,2.9001250274896577
2017,Arctic Canada North,3_arctic_canada_north,demdiff_and_glaciological,18.63726799600001,8.951067814794476,0.1802730591817372,0.0849503558025082,1.0,11.094728273222223,0.1073161907117044,7.542539722777786,7.542539722777786
2017,Arctic Canada North,3_arctic_canada_north,gravimetry,6.452313577934089,4.206667957943068,0.0624114171531838,0.0400233988087701,,11.094728273222223,0.1073161907117044,-4.642414695288134,4.642414695288134
2018,Arctic Canada North,3_arctic_canada_north,altimetry,-45.05734077983579,13.19543211460204,-0.4361364689079701,0.1240670849527938,1.0,-54.0606130711443,-0.5232844301011332,9.003272291308512,9.003272291308512
2018,Arctic Canada North,3_arctic_canada_north,demdiff_and_glaciological,-59.15171784018479,10.749085911112076,-0.5725642237680408,0.0986127837811751,1.0,-54.0606130711443,-0.5232844301011332,-5.091104769040484,5.091104769040484
2018,Arctic Canada North,3_arctic_canada_north,gravimetry,-57.97278059341225,6.271785963492174,-0.5611525976273884,0.0530724375924974,1.0,-54.0606130711443,-0.5232844301011332,-3.91216752226795,3.91216752226795
2019,Arctic Canada North,3_arctic_canada_north,altimetry,-44.70479111951131,8.51063416502434,-0.4330314141780049,0.0783606555042406,,-55.63806184363597,-0.5389361631925313,10.933270724124654,10.933270724124654
2019,Arctic Canada North,3_arctic_canada_north,demdiff_and_glaciological,-54.803659404157,11.24987785388334,-0.5308537527995331,0.1041174371658224,1.0,-55.63806184363597,-0.5389361631925313,0.8344024394789642,0.8344024394789642
2019,Arctic Canada North,3_arctic_canada_north,gravimetry,-67.40573500723953,6.5112662164577415,-0.6529233226000557,0.05316206276739,1.0,-55.63806184363597,-0.5389361631925313,-11.767673163603561,11.767673163603561
2020,Arctic Canada North,3_arctic_canada_north,altimetry,5.219173762107983,8.216002522831854,0.0505912949140951,0.0783606555042406,,-5.714096962016649,-0.055388760319097,10.933270724124633,10.933270724124633
2020,Arctic Canada North,3_arctic_canada_north,demdiff_and_glaciological,-3.639125623000714,11.22720760924036,-0.0352753301603642,0.1071202023513242,1.0,-5.714096962016649,-0.055388760319097,2.074971339015935,2.074971339015935
2020,Arctic Canada North,3_arctic_canada_north,gravimetry,-18.7223390251572,5.687258699068554,-0.1814822457110219,0.0535297680016197,1.0,-5.714096962016649,-0.055388760319097,-13.008242063140552,13.008242063140552
2021,Arctic Canada North,3_arctic_canada_north,altimetry,-22.991558156683592,8.291931462841582,-0.223023881530816,0.0783606555042406,,-35.27519354589248,-0.3421782261446577,12.283635389208886,12.283635389208886
2021,Arctic Canada North,3_arctic_canada_north,demdiff_and_glaciological,-58.41879707347913,19.45957491858397,-0.5666769859136734,0.1835868379431968,1.0,-35.27519354589248,-0.3421782261446577,-23.143603527586656,23.143603527586656
2021,Arctic Canada North,3_arctic_canada_north,gravimetry,-24.415225407514665,10.1887842530708,-0.2368338109894835,0.0965248649908914,1.0,-35.27519354589248,-0.3421782261446577,10.859968138377813,10.859968138377813
2022,Arctic Canada North,3_arctic_canada_north,altimetry,-32.4781884277638,8.370882858286516,-0.3152709156599513,0.0783606555042406,,-45.190919574765104,-0.4386754090530528,12.712731147001307,12.712731147001307
2022,Arctic Canada North,3_arctic_canada_north,demdiff_and_glaciological,-55.99408560676948,24.765466692770527,-0.5435434516322062,0.2348065243085286,1.0,-45.190919574765104,-0.4386754090530528,-10.803166032004377,10.803166032004377
1999,Arctic Canada South,4_arctic_canada_south,demdiff_and_glaciological,-36.294656026308864,13.471819854990654,-0.8905094369782892,0.3274603878877557,1.0,-33.35758091742735,-0.8184466765631708,-2.9370751088815155,2.9370751088815155
2000,Arctic Canada South,4_arctic_canada_south,demdiff_and_glaciological,-25.031530509044757,10.174529173880394,-0.6146542517432185,0.2476922319192925,1.0,-22.09680553027636,-0.5425914913281001,-2.934724978768397,2.934724978768397
2001,Arctic Canada South,4_arctic_canada_south,demdiff_and_glaciological,-7.851333352009705,7.191562066686671,-0.1929455760216211,0.1761506278529495,1.0,-4.918958503354446,-0.1208828156065028,-2.932374848655259,2.932374848655259
2002,Arctic Canada South,4_arctic_canada_south,altimetry,-5.324559783147596,7.550317338712115,-0.1309553716529242,0.1850989824406648,,-11.06141946044587,-0.2720510906904064,5.736859677298274,5.736859677298274
2002,Arctic Canada South,4_arctic_canada_south,demdiff_and_glaciological,-15.894421706840095,8.385775464579789,-0.3909168056325405,0.2047826274476355,1.0,-11.06141946044587,-0.2720510906904064,-4.833002246394225,4.833002246394225
2002,Arctic Canada South,4_arctic_canada_south,gravimetry,-11.965276891349932,7.061492318843084,-0.2942810947857548,0.1726001625324121,1.0,-11.06141946044587,-0.2720510906904064,-0.9038574309040612,0.9038574309040612
2003,Arctic Canada South,4_arctic_canada_south,altimetry,7.800974720031305,5.005959085108722,0.192015797956448,0.122426079359547,,3.4481858504196734,0.0848747985133593,4.352788869611631,4.352788869611631
2003,Arctic Canada South,4_arctic_canada_south,demdiff_and_glaciological,-3.354553288104904,7.111330098379662,-0.0825700953432015,0.1743969879909429,1.0,3.4481858504196734,0.0848747985133593,-6.8027391385245775,6.8027391385245775
2003,Arctic Canada South,4_arctic_canada_south,gravimetry,5.898136119332603,6.632886096685431,0.1451786929268311,0.1625480747177271,1.0,3.4481858504196734,0.0848747985133593,2.44995026891293,2.44995026891293
2004,Arctic Canada South,4_arctic_canada_south,altimetry,-24.507268175685983,5.138969140685086,-0.6037147058860757,0.122426079359547,,-27.3897192393184,-0.6747213184402363,2.8824510636324163,2.8824510636324163
2004,Arctic Canada South,4_arctic_canada_south,demdiff_and_glaciological,-23.811584041994173,7.869275410197547,-0.5865771473809607,0.190816283360076,1.0,-27.3897192393184,-0.6747213184402363,3.578135197324226,3.578135197324226
2004,Arctic Canada South,4_arctic_canada_south,gravimetry,-33.85030550027505,6.834800642084844,-0.833872102053673,0.1624400958508029,1.0,-27.3897192393184,-0.6747213184402363,-6.460586260956649,6.460586260956649
2005,Arctic Canada South,4_arctic_canada_south,altimetry,-13.291642533289728,5.0347947076726,-0.3276910242276391,0.122426079359547,,-16.17409359692214,-0.3987547275255619,2.8824510636324128,2.8824510636324128
2005,Arctic Canada South,4_arctic_canada_south,demdiff_and_glaciological,-13.395280340889425,7.421668031618879,-0.3302461019192031,0.1813154446045811,1.0,-16.17409359692214,-0.3987547275255619,2.7788132560327163,2.7788132560327163
2005,Arctic Canada South,4_arctic_canada_south,gravimetry,-21.83535791658728,6.727079533441722,-0.5383270564298439,0.1628318331130615,1.0,-16.17409359692214,-0.3987547275255619,-5.66126431966514,5.66126431966514
2006,Arctic Canada South,4_arctic_canada_south,altimetry,-30.747399849140997,5.222163808138684,-0.7586537529086449,0.122426079359547,,-33.629850912773406,-0.8297746388284128,2.882451063632409,2.882451063632409
2006,Arctic Canada South,4_arctic_canada_south,demdiff_and_glaciological,-35.55247751035958,8.368403173439214,-0.8772130528360117,0.2005974306584227,1.0,-33.629850912773406,-0.8297746388284128,-1.9226265975861736,1.9226265975861736
2006,Arctic Canada South,4_arctic_canada_south,gravimetry,-34.58967537881965,6.856053158328158,-0.8534571107405821,0.1627444264161961,1.0,-33.629850912773406,-0.8297746388284128,-0.9598244660462427,0.9598244660462427
2007,Arctic Canada South,4_arctic_canada_south,altimetry,-31.52213718515931,5.233698613516653,-0.7783957801200339,0.122426079359547,,-34.404588248791725,-0.8495739407617021,2.8824510636324163,2.8824510636324163
2007,Arctic Canada South,4_arctic_canada_south,demdiff_and_glaciological,-39.1542840419791,7.550364739654428,-0.9668611392963103,0.1788809961001883,1.0,-34.404588248791725,-0.8495739407617021,-4.749695793187378,4.749695793187378
2007,Arctic Canada South,4_arctic_canada_south,gravimetry,-32.53734351923675,6.841655434858852,-0.8034649028687623,0.1630163402734313,1.0,-34.404588248791725,-0.8495739407617021,1.867244729554976,1.867244729554976
2008,Arctic Canada South,4_arctic_canada_south,altimetry,-36.26423009118079,5.309917542259145,-0.8962169728660254,0.122426079359547,,-39.146681154813216,-0.9674525005523376,2.8824510636324234,2.8824510636324234
2008,Arctic Canada South,4_arctic_canada_south,demdiff_and_glaciological,-31.521203847039697,8.243994635234676,-0.7790000731259697,0.1985004934384093,1.0,-39.146681154813216,-0.9674525005523376,7.625477307773519,7.625477307773519
2008,Arctic Canada South,4_arctic_canada_south,gravimetry,-49.65460952621916,7.098383527053677,-1.2271404556650176,0.1631298946782785,1.0,-39.146681154813216,-0.9674525005523376,-10.507928371405946,10.507928371405946
2009,Arctic Canada South,4_arctic_canada_south,altimetry,-29.780054577020003,9.348853738773796,-0.7365637803389077,0.2264059458870803,,-32.777401339054464,-0.8106985357444366,2.9973467620344607,2.9973467620344607
2009,Arctic Canada South,4_arctic_canada_south,demdiff_and_glaciological,-29.204440567879345,9.506873693980795,-0.722326854429583,0.2304424009717838,1.0,-32.777401339054464,-0.8106985357444366,3.5729607711751186,3.5729607711751186
2009,Arctic Canada South,4_arctic_canada_south,gravimetry,-39.34770887226404,7.315248162150251,-0.9732049724648194,0.1728361975993148,1.0,-32.777401339054464,-0.8106985357444366,-6.570307533209579,6.570307533209579
2010,Arctic Canada South,4_arctic_canada_south,altimetry,-36.16104162662084,8.125282424181478,-0.8951096747108569,0.194321055330214,1.0,-43.35998234076301,-1.0733081222952523,7.198940714142168,7.198940714142168
2010,Arctic Canada South,4_arctic_canada_south,demdiff_and_glaciological,-55.81532931023801,7.69463430092002,-1.3816206341242836,0.1759020372812278,1.0,-43.35998234076301,-1.0733081222952523,-12.455346969475002,12.455346969475002
2010,Arctic Canada South,4_arctic_canada_south,gravimetry,-38.1035760854302,7.736293482156797,-0.9431940580506176,0.1839316401971813,1.0,-43.35998234076301,-1.0733081222952523,5.256406255332813,5.256406255332813
2011,Arctic Canada South,4_arctic_canada_south,altimetry,-32.98717576831382,7.688491919944041,-0.8172053220349886,0.1842127723816301,1.0,-35.00534990142727,-0.8672024073858928,2.0181741331134546,2.0181741331134546
2011,Arctic Canada South,4_arctic_canada_south,demdiff_and_glaciological,-48.96571773193158,6.89093935302686,-1.21304853161253,0.1580103801935913,1.0,-35.00534990142727,-0.8672024073858928,-13.96036783050431,13.96036783050431
2011,Arctic Canada South,4_arctic_canada_south,gravimetry,-23.063156204036428,7.597810539208758,-0.5713533685101603,0.1842200052879665,1.0,-35.00534990142727,-0.8672024073858928,11.942193697390845,11.942193697390845
2012,Arctic Canada South,4_arctic_canada_south,altimetry,-11.489880892817247,5.23106305314692,-0.2848738561738185,0.1275451490944733,1.0,-7.895973098354182,-0.1957684614623852,-3.593907794463065,3.593907794463065
2012,Arctic Canada South,4_arctic_canada_south,demdiff_and_glaciological,-2.4717345161893784,6.48688514727725,-0.06128284093049,0.1590985970705743,1.0,-7.895973098354182,-0.1957684614623852,5.424238582164804,5.424238582164804
