channel,family,wavenumber,power
R500,R,110,39766.168859239086
R500,R,111,37060.803853366975
R500,R,112,37471.38452682029
R500,R,113,33050.10393919862
R500,R,114,40668.00444809774
R500,R,115,35092.189675410846
R500,R,116,39886.0942059341
R500,R,117,36690.41720867156
R500,R,118,36287.85557408069
R500,R,119,38329.23362944746
R500,R,120,37923.60846178223
R500,R,121,31385.530577043042
R500,R,122,36170.47565359182
R500,R,123,34323.35632638235
R500,R,124,35802.12807945161
R500,R,125,33721.68549928346
R500,R,126,38425.081506443676
R500,R,127,34872.44616911069
R500,R,128,38723.61627800679
R500,R,129,37537.39908674343
R500,R,130,35736.90748566771
R500,R,131,36462.01191889315
R500,R,132,34332.19179036477
R500,R,133,34180.1891090787
R500,R,134,38068.68222098612
R500,R,135,36812.535878651084
R500,R,136,37336.76817969494
R500,R,137,34810.76034762434
R500,R,138,36132.74358701802
R500,R,139,36150.48886294584
R500,R,140,34253.34215177435
R500,R,141,34576.0400416037
R500,R,142,37764.17026620384
R500,R,143,36475.321341711526
R500,R,144,36149.87746368743
R500,R,145,34542.5884456914
R500,R,146,35220.19523936534
R500,R,147,32956.7646132724
R500,R,148,32207.430773452466
R500,R,149,32700.84252642892
R500,R,150,35968.969077345784
R500,R,151,37134.16033773902
R500,R,152,40678.684306696945
R500,R,153,38815.897338210605
R500,R,154,34858.8768768402
R500,R,155,37640.8918155629
R500,R,156,36731.2674039075
R500,R,157,33551.91276710269
R500,R,158,34912.39978348221
R500,R,159,38076.90617809407
R500,R,160,36674.80376349511
R500,R,161,34505.32971912872
R500,R,162,34904.73295692359
R500,R,163,34448.79611967749
R500,R,164,35943.03049246195
R500,R,165,34312.643583509685
R500,R,166,34969.581214135455
R500,R,167,36127.62249701222
R500,R,168,37527.34873628126
R500,R,169,36515.15180778403
R500,R,170,33984.10987644636
R500,R,171,37602.585643987964
R500,R,172,37468.54986935308
R500,R,173,32344.61726623984
R500,R,174,36207.97963136223
R500,R,175,34966.31870229422
R500,R,176,39231.193162056996
R500,R,177,33854.90673515324
R500,R,178,36465.22653754438
R500,R,179,33167.23790171234
R500,R,180,33158.88099954237
R600,R,0,9.511814577607315e-27
R600,R,1,36424.038639321516
R600,R,2,35378.71223707236
R600,R,3,36013.13019851963
R600,R,4,36719.42305830376
R600,R,5,35464.37449813404
R600,R,6,38211.178417161216
R600,R,7,33664.48869838241
R600,R,8,37736.11078714073
R600,R,9,38370.20630933976
R600,R,10,29435.071795271793
R600,R,11,36834.864328202675
R600,R,12,36620.6452950433
R600,R,13,39390.370665869435
R600,R,14,35943.06724211442
R600,R,15,36965.46192156938
R600,R,16,34673.345570392165
R600,R,17,36429.82928564011
R600,R,18,33304.47998090677
R600,R,19,32237.693191030903
R600,R,20,33432.47290320808
R600,R,21,39797.28252230699
R600,R,22,37089.13828428228
R600,R,23,40706.317277198585
R600,R,24,37680.67433272324
R600,R,25,34000.968452623296
R600,R,26,30394.06308363288
R600,R,27,39136.07345273893
R600,R,28,35732.67501290697
R600,R,29,35465.795291645525
R600,R,30,33279.20616472332
R600,R,31,35358.59637130515
R600,R,32,38554.68068073096
R600,R,33,32282.76820355984
R600,R,34,34351.85378056096
R600,R,35,33927.71652221943
R600,R,36,34527.85403448166
R600,R,37,36367.8566648739
R600,R,38,33536.65258795361
R600,R,39,34018.40082017632
R600,R,40,36421.733648398724
R600,R,41,36360.8418646321
R600,R,42,36150.24511099631
R600,R,43,37049.804315843234
R600,R,44,32780.153320822814
R600,R,45,39600.611010863504
R600,R,46,36074.55979606825
R600,R,47,39520.2510079448
R600,R,48,36190.320049214235
R600,R,49,37819.1737353766
R600,R,50,33516.111080061215
R600,R,51,35322.01148722968
R600,R,52,37275.127661092156
R600,R,53,34881.77185253086
R600,R,54,30819.97998023676
R600,R,55,37258.8158289064
R600,R,56,40027.63744370085
R600,R,57,38564.05916009635
R600,R,58,42879.39437813463
R600,R,59,36070.98702439676
R600,R,60,38520.042639207684
R600,R,61,36642.39717365588
R600,R,62,38240.98578449465
R600,R,63,33986.79572172311
R600,R,64,34392.199106426306
R600,R,65,38083.67204696586
R600,R,66,34647.0330027091
R600,R,67,40282.51434160059
R600,R,68,32873.458635834846
R600,R,69,32800.53693479859
R600,R,70,40426.915289909004
R600,R,71,36781.46128796888
R600,R,72,33868.21581963932
R600,R,73,34795.07201102203
R600,R,74,39180.716057715086
R600,R,75,32409.364245948454
R600,R,76,35107.49062982888
R600,R,77,38034.995415451864
R600,R,78,37962.75412340484
R600,R,79,36849.26625111227
R600,R,80,34730.19827281482
R600,R,81,31540.49925693493
R600,R,82,38256.70545286122
R600,R,83,37814.63509961486
R600,R,84,29517.822888304992
R600,R,85,33380.80761103925
R600,R,86,34858.02246328271
R600,R,87,37619.18755566988
R600,R,88,34456.48647435226
R600,R,89,31877.170963137283
R600,R,90,32623.815135588025
R600,R,91,35035.663329373565
R600,R,92,40637.20568769099
R600,R,93,38676.53136590416
R600,R,94,34241.43497425304
R600,R,95,37368.248731236345
R600,R,96,41014.07810024662
R600,R,97,32900.1449073477
R600,R,98,37977.95154718231
R600,R,99,34035.68067340213
R600,R,100,34492.09809230441
R600,R,101,37709.49345009427
R600,R,102,35042.662772041826
R600,R,103,37642.21247949041
R600,R,104,34086.25130289675
R600,R,105,35679.94035340541
R600,R,106,37092.03611251049
R600,R,107,36569.55487658582
R600,R,108,32592.254247403373
R600,R,109,32251.146684788975
R600,R,110,36710.729001281106
R600,R,111,36488.590450339034
R600,R,112,35939.35097104391
R600,R,113,35405.2081584477
R600,R,114,35981.12118214606
R600,R,115,33481.588061383285
R600,R,116,35291.96282772297
R600,R,117,37563.24982060516
R600,R,118,32210.639378064898
R600,R,119,34568.30079598152
R600,R,120,33300.71891053816
R600,R,121,41797.72955739898
R600,R,122,31383.10874469388
R600,R,123,36972.52103946915
R600,R,124,39561.198518093915
R600,R,125,33124.873980879755
R600,R,126,32111.8433856871
R600,R,127,32420.753348412614
R600,R,128,38658.93103814036
R600,R,129,30599.69673436812
R600,R,130,36537.32177575751
R600,R,131,35722.59355197448
R600,R,132,38618.11732252996
R600,R,133,36727.7094377944
R600,R,134,39766.63642098096
R600,R,135,35905.10732780321
R600,R,136,29280.79125159183
R600,R,137,39917.344250511844
R600,R,138,37935.025021876434
R600,R,139,34022.238544377884
R600,R,140,39339.04023019141
R600,R,141,37557.01590655405
R600,R,142,35072.81132951977
R600,R,143,38140.04894848565
R600,R,144,38682.99574786749
R600,R,145,37852.62833394312
R600,R,146,34240.927114473
R600,R,147,40267.38758114844
R600,R,148,41792.22086910749
R600,R,149,36644.41470125011
R600,R,150,33439.505317863244
R600,R,151,41520.543901533616
R600,R,152,34229.70626908955
R600,R,153,32443.892679086257
R600,R,154,34920.19656938261
R600,R,155,38647.10192270862
R600,R,156,34755.32208610541
R600,R,157,41160.43065823555
R600,R,158,42497.85092598563
R600,R,159,33552.66266758101
R600,R,160,34087.86852177054
R600,R,161,36082.97506952993
R600,R,162,38092.34251876719
R600,R,163,37224.8646947513
R600,R,164,37026.722896124564
R600,R,165,37101.05677349586
R600,R,166,36671.698089949714
R600,R,167,39166.541557741235
R600,R,168,35436.72421434317
R600,R,169,37644.09582904084
R600,R,170,34387.24928019569
R600,R,171,33299.54662537244
R600,R,172,34455.08817582957
R600,R,173,37876.40732543988
R600,R,174,36089.093728221844
R600,R,175,38684.75198660771
R600,R,176,38250.87013687469
R600,R,177,38687.7973999553
R600,R,178,35592.865556059405
R600,R,179,41417.91371799633
R600,R,180,39093.5906105732
R700,R,0,1.0123639405645579e-26
R700,R,1,36171.4767198744
R700,R,2,33286.75870254531
R700,R,3,35002.717096064465
R700,R,4,35306.7497653086
R700,R,5,39054.028776962834
R700,R,6,30692.2993286938
R700,R,7,32697.972979868715
R700,R,8,35062.622721369014
R700,R,9,33348.67467485744
R700,R,10,36705.46440969888
R700,R,11,34272.35335998261
R700,R,12,33928.17258676692
R700,R,13,37469.22044113668
R700,R,14,36463.61374204338
R700,R,15,38316.43827856928
R700,R,16,34024.51911083579
R700,R,17,38130.390303976965
R700,R,18,36851.96366738579
R700,R,19,33138.15594491993
R700,R,20,35411.54360978075
R700,R,21,38368.33282220376
R700,R,22,34005.647900789176
R700,R,23,38198.00855915211
R700,R,24,38752.904601773764
R700,R,25,35448.650117533536
R700,R,26,35889.2126773322
R700,R,27,37985.779144272215
R700,R,28,38599.46443377322
R700,R,29,36492.59827974914
R700,R,30,35941.547148367135
R700,R,31,38345.83449127702
R700,R,32,38200.85756063536
R700,R,33,30903.895883444446
R700,R,34,35051.41722596932
R700,R,35,33783.545331201014
R700,R,36,34403.82546922373
R700,R,37,35931.04367682881
R700,R,38,40374.28233283264
R700,R,39,37049.3003073324
R700,R,40,39219.844368170234
R700,R,41,33254.0419642607
R700,R,42,43180.12958121429
R700,R,43,36222.60220915119
R700,R,44,37642.65967952424
R700,R,45,36436.617991261555
R700,R,46,35933.86451875033
R700,R,47,36381.88924408364
R700,R,48,31335.42686345621
R700,R,49,33723.56590158586
R700,R,50,34247.57920249978
R700,R,51,35116.9811658146
R700,R,52,35610.44613725923
R700,R,53,32297.365586829517
R700,R,54,34350.89981810231
R700,R,55,36322.185339155636
R700,R,56,38068.64587422316
R700,R,57,35864.37273380143
R700,R,58,41173.5508261077
R700,R,59,39847.54287885347
R700,R,60,34412.239131492024
R700,R,61,34533.41231800108
R700,R,62,38329.40093243597
R700,R,63,34353.923993825025
R700,R,64,37699.138123271805
R700,R,65,37630.70330862771
R700,R,66,36643.13820588474
R700,R,67,35067.978629945384
R700,R,68,37350.79011817163
R700,R,69,36207.19874012235
R700,R,70,38912.6041555703
R700,R,71,35337.99653406067
R700,R,72,40567.132042487305
R700,R,73,39788.757691870545
R700,R,74,34142.31524888297
R700,R,75,33704.044171639194
R700,R,76,41931.93576237785
R700,R,77,38003.742027280074
R700,R,78,36019.193106631814
R700,R,79,33021.30370463215
R700,R,80,37982.54371929438
R700,R,81,41728.56462015745
R700,R,82,36781.15806675087
R700,R,83,38740.38687370768
R700,R,84,32074.9323014645
R700,R,85,37844.313343022055
R700,R,86,35260.12206895295
R700,R,87,33179.12665108884
R700,R,88,36302.131611523844
R700,R,89,40308.96538450377
R700,R,90,39256.041276188545
R700,R,91,37570.92627835179
R700,R,92,34793.30615048845
R700,R,93,34895.76952186992
R700,R,94,35877.072687103195
R700,R,95,32268.977952983667
R700,R,96,31992.33763178007
R700,R,97,36682.292311595455
R700,R,98,39776.91007403273
R700,R,99,35116.460785446725
R700,R,100,33799.2591240898
R700,R,101,36075.48360334967
R700,R,102,31886.487989255198
R700,R,103,36210.13370871951
R700,R,104,32361.568901444403
R700,R,105,35585.484615968526
R700,R,106,33329.37037408962
R700,R,107,38318.74688241553
R700,R,108,35356.69781370401
R700,R,109,40494.15949291348
R700,R,110,33980.94648522157
R700,R,111,36632.99471924485
R700,R,112,34817.64852330739
R700,R,113,37194.913341776926
R700,R,114,39867.61454946446
R700,R,115,32298.310871037393
R700,R,116,38133.77275448217
R700,R,117,40298.61441736941
R700,R,118,39914.189748122306
R700,R,119,37613.50710621997
R700,R,120,32137.670608536562
R700,R,121,35895.72720594758
R700,R,122,35746.57348731347
R700,R,123,40731.03563082145
R700,R,124,34913.829145807285
R700,R,125,32383.53168975469
R700,R,126,34867.388475933396
R700,R,127,32800.58821998142
R700,R,128,38949.21358641948
R700,R,129,34548.8169067826
R700,R,130,40048.96915465343
R700,R,131,37262.49972455245
R700,R,132,36404.626652954765
R700,R,133,33183.42746635771
R700,R,134,34676.90563632138
R700,R,135,37216.907654632756
R700,R,136,36895.41946538173
R700,R,137,35073.79018683598
R700,R,138,35151.79399114613
R700,R,139,33145.78436509916
R700,R,140,35880.30609959678
R700,R,141,35464.668923253186
R700,R,142,37019.49869575959
R700,R,143,35350.267514088395
R700,R,144,32666.444988758525
R700,R,145,37058.78296283219
R700,R,146,34672.67722470132
R700,R,147,37229.63319898315
R700,R,148,38876.99056023417
R700,R,149,34468.39621704096
R700,R,150,39031.79437414199
R700,R,151,35238.063876
R700,R,152,42029.33669772212
R700,R,153,32500.20834155829
R700,R,154,41516.03774612071
R700,R,155,34947.84760745004
R700,R,156,33524.203566321725
R700,R,157,37725.11075140546
R700,R,158,36438.6800154973
R700,R,159,37113.48670034039
R700,R,160,37873.44744394316
R700,R,161,36728.09808594873
R700,R,162,35270.69197672789
R700,R,163,35655.45701224941
R700,R,164,36055.57707043599
R700,R,165,35667.88195980524
R700,R,166,34681.05603437222
R700,R,167,32321.143747637307
R700,R,168,35788.88431098045
R700,R,169,38373.662304058715
R700,R,170,37334.48178364014
R700,R,171,32522.99994473312
R700,R,172,31968.67805703865
R700,R,173,34591.31230563392
R700,R,174,33249.64142429007
R700,R,175,40816.662450019314
R700,R,176,31350.973700713406
R700,R,177,37382.95658512553
R700,R,178,36605.61628764886
R700,R,179,38223.47354331781
R700,R,180,46919.41351311031
R850,R,0,8.257429854659968e-27
R850,R,1,34919.48789581358
R850,R,2,38515.46677848476
R850,R,3,33903.560333128145
R850,R,4,39030.34698709669
R850,R,5,37014.32937112713
R850,R,6,34069.715903604796
R850,R,7,42860.4160752219
R850,R,8,29931.491633026613
R850,R,9,34763.85523404609
R850,R,10,34034.462999817246
R850,R,11,33887.705354699996
R850,R,12,34778.70877098056
R850,R,13,32166.187579057678
R850,R,14,33457.97304231673
R850,R,15,35390.90114468409
R850,R,16,42608.76512643205
R850,R,17,37595.363320055665
R850,R,18,37262.602308894784
R850,R,19,37386.921936925086
R850,R,20,40709.43822714364
R850,R,21,31561.589076583234
R850,R,22,36171.79125153793
R850,R,23,31541.234610453856
R850,R,24,38222.346750911405
R850,R,25,45355.55641066045
R850,R,26,35525.90237427218
R850,R,27,33083.551615555545
R850,R,28,36903.06312287412
R850,R,29,35842.36894206948
R850,R,30,38529.151434494954
R850,R,31,35575.35124894241
R850,R,32,34043.76157593322
R850,R,33,33779.5673220921
R850,R,34,35369.0194200124
R850,R,35,33147.36445175167
R850,R,36,33858.391090519064
R850,R,37,38601.43256123926
R850,R,38,35867.615245057874
R850,R,39,39420.59488264628
R850,R,40,31939.601268548322
R850,R,41,40329.003662940326
R850,R,42,37261.20127741637
R850,R,43,34636.58358720786
R850,R,44,38933.28767300821
R850,R,45,38955.938852481784
R850,R,46,34927.35980164703
R850,R,47,40080.89446026564
R850,R,48,43286.49016152868
R850,R,49,39123.88371214655
R850,R,50,36946.25223129449
R850,R,51,35104.158288791594
R850,R,52,38130.73365462706
R850,R,53,36854.271138657015
R850,R,54,38094.50882954048
R850,R,55,37157.08743991396
R850,R,56,36594.92553628235
R850,R,57,37128.971468063944
R850,R,58,35943.520122353555
R850,R,59,36188.26095353738
R850,R,60,33264.30859965969
R850,R,61,36158.79776257378
R850,R,62,34465.04213124568
R850,R,63,38477.3587524189
R850,R,64,31920.91437752072
R850,R,65,39379.6044781171
R850,R,66,34695.11425154673
R850,R,67,30288.93560981194
R850,R,68,34924.36968620104
R850,R,69,34878.19711330523
R850,R,70,36886.81811265506
R850,R,71,37936.584673989506
R850,R,72,35005.36403017193
R850,R,73,33180.370777521246
R850,R,74,32656.09433507476
R850,R,75,35478.763221177054
R850,R,76,39700.82625941761
R850,R,77,40627.77815385194
R850,R,78,32603.94466992038
R850,R,79,36827.24292889619
R850,R,80,40844.04973249684
R850,R,81,38033.64661368908
R850,R,82,32930.75654819444
R850,R,83,37152.0252182734
R850,R,84,37733.229343008476
R850,R,85,32336.38282603984
R850,R,86,35441.144733635825
R850,R,87,37011.8615768411
R850,R,88,33849.95072910631
R850,R,89,39635.723340105535
R850,R,90,35904.21980375202
R850,R,91,35105.39255459509
R850,R,92,38032.462328873495
R850,R,93,31400.960701185835
R850,R,94,38147.45976887987
R850,R,95,36798.104106025115
R850,R,96,35632.326345383604
R850,R,97,33448.52908283275
R850,R,98,33602.301879340834
R850,R,99,33901.69111400674
R850,R,100,37509.73895492274
R850,R,101,29711.09651774374
R850,R,102,37061.29474925109
R850,R,103,35170.283003821605
R850,R,104,37085.33694583458
R850,R,105,36035.69448584311
R850,R,106,34944.369524132235
R850,R,107,36704.989597982225
R850,R,108,32062.208545969737
R850,R,109,33087.15336383213
R850,R,110,34822.19646032299
R850,R,111,36158.05908090397
R850,R,112,31194.568614675376
R850,R,113,41550.61119599842
R850,R,114,38030.81075910411
R850,R,115,35034.16781755725
R850,R,116,38704.07979909829
R850,R,117,41833.487192068416
R850,R,118,39220.46575064621
R850,R,119,40017.674610954244
R850,R,120,33059.52561051677
R850,R,121,34800.50517617557
R850,R,122,33221.62012866165
R850,R,123,32644.167764266866
R850,R,124,31087.524431706195
R850,R,125,36792.33471450225
R850,R,126,35851.363603697006
R850,R,127,35775.78389563133
R850,R,128,36928.376539715246
R850,R,129,32934.799234580874
R850,R,130,40114.42894727926
R850,R,131,37415.36847491655
R850,R,132,40700.39619249538
R850,R,133,34935.73456581526
R850,R,134,34416.44946892621
R850,R,135,32758.496709397932
R850,R,136,32227.968968233923
R850,R,137,38720.31709389813
R850,R,138,33145.85225722539
R850,R,139,33376.2610692956
R850,R,140,36037.730718778665
R850,R,141,34716.97194599386
R850,R,142,41773.661505897195
R850,R,143,39656.1658117348
R850,R,144,41187.65600012765
R850,R,145,31601.465903317036
R850,R,146,35288.931340597686
R850,R,147,31429.12450549713
R850,R,148,41637.90042222294
R850,R,149,32275.926124215846
R850,R,150,40104.88053327965
R850,R,151,35145.50732398499
R850,R,152,36759.89591103372
R850,R,153,34006.72686448165
R850,R,154,36434.361825931956
R850,R,155,39943.883177206866
R850,R,156,34810.81665805887
R850,R,157,34227.58271896877
R850,R,158,38411.44467675464
R850,R,159,35135.681887066145
R850,R,160,33469.3950244029
R850,R,161,39182.953467473206
R850,R,162,35708.346432229824
R850,R,163,40526.06860590125
R850,R,164,33691.89722433886
R850,R,165,39218.96830926373
R850,R,166,36186.59502089962
R850,R,167,35726.60971907007
R850,R,168,33634.55044684378
R850,R,169,36308.553132034474
R850,R,170,37745.83720308067
R850,R,171,39262.91301649266
R850,R,172,32440.94511967351
R850,R,173,33105.195786906
R850,R,174,32969.54908866504
R850,R,175,38165.080759967364
R850,R,176,33368.00542859762
R850,R,177,32554.751733195037
R850,R,178,36553.664851061374
R850,R,179,32237.017834216404
R850,R,180,34781.66734979232
R925,R,0,9.54181744209097e-27
R925,R,1,33913.58956334593
R925,R,2,37823.96596389495
R925,R,3,31798.86138426019
R925,R,4,32698.910026193014
R925,R,5,38846.00505150651
R925,R,6,38865.66385582131
R925,R,7,37384.900732849186
R925,R,8,38307.05312556156
R925,R,9,41351.61492325534
R925,R,10,33458.05342707504
R925,R,11,35943.23816660304
R925,R,12,36616.27439911068
R925,R,13,33660.64142365936
R925,R,14,39392.310117775065
R925,R,15,36846.16404404891
R925,R,16,34882.55442578711
R925,R,17,38094.513750435624
R925,R,18,35638.590194889635
R925,R,19,35822.62779673779
R925,R,20,37457.254008407115
R925,R,21,33399.296441273524
R925,R,22,35605.55366510918
R925,R,23,39628.948156644794
R925,R,24,38347.954304795654
R925,R,25,36954.4909307862
R925,R,26,36529.30333272541
R925,R,27,33763.91086069286
R925,R,28,38998.99303545607
R925,R,29,36657.10068309802
R925,R,30,39216.88819828806
R925,R,31,33277.65403930465
R925,R,32,35265.90302760163
R925,R,33,35527.13376879832
R925,R,34,35060.71625326492
R925,R,35,34004.655920603196
R925,R,36,35918.58262887875
R925,R,37,35139.1682056962
R925,R,38,32825.89999803034
R925,R,39,33582.11100741646
R925,R,40,33117.7741759399
R925,R,41,38728.58583613512
R925,R,42,38117.532993858054
R925,R,43,38540.686444771105
R925,R,44,39229.724051878315
R925,R,45,38543.3630236944
R925,R,46,41847.28147238552
R925,R,47,33956.746149076156
R925,R,48,36091.819719899664
R925,R,49,37066.19021321808
R925,R,50,34033.06888614322
R925,R,51,37200.10824036007
R925,R,52,32540.0600492405
R925,R,53,37265.3828172746
R925,R,54,32342.800814232458
R925,R,55,31017.78597566325
R925,R,56,31267.94574211051
R925,R,57,33988.02812002823
R925,R,58,35819.474197953736
R925,R,59,34521.59414142785
R925,R,60,36788.96013782941
R925,R,61,32029.14524624779
R925,R,62,34428.18101680383
R925,R,63,34466.71409283712
R925,R,64,34709.5353718777
R925,R,65,36090.81731239423
R925,R,66,33735.95614876965
R925,R,67,33777.25746541023
R925,R,68,34067.42699765241
R925,R,69,35567.76175936612
R925,R,70,40380.7809245704
R925,R,71,41224.752191367676
R925,R,72,34437.73264504664
R925,R,73,36094.94291366247
R925,R,74,33290.26388670322
R925,R,75,40019.915314637605
R925,R,76,36055.221300320845
R925,R,77,36480.69468424194
R925,R,78,35834.597756443734
R925,R,79,37958.55276006696
R925,R,80,35690.14659047787
R925,R,81,33831.9058113894
R925,R,82,37323.32981946602
R925,R,83,36921.70691558175
R925,R,84,37026.35123503158
R925,R,85,36502.881377618425
R925,R,86,35043.602526260554
R925,R,87,32454.992299594087
R925,R,88,31238.152221617813
R925,R,89,33791.42667256341
R925,R,90,40948.11942327775
R925,R,91,39492.629660632505
R925,R,92,37430.78188751174
R925,R,93,36566.67713903967
R925,R,94,32528.64377968181
R925,R,95,37915.5355849724
R925,R,96,34770.67962340748
R925,R,97,34590.98775522199
R925,R,98,36477.03817807409
R925,R,99,34675.94530042965
R925,R,100,35030.368598429865
R925,R,101,37985.358475523826
R925,R,102,41470.229589473536
R925,R,103,34487.656232679765
R925,R,104,32958.37863491632
R925,R,105,37835.8436236959
R925,R,106,34196.62453021259
R925,R,107,36816.72202736361
R925,R,108,35200.84137442444
R925,R,109,33548.04539307694
R925,R,110,35376.18499829839
R925,R,111,41624.69020989805
R925,R,112,46088.12860658363
R925,R,113,35018.720828829835
R925,R,114,35223.25165077977
R925,R,115,34551.044628505915
R925,R,116,36223.288049421404
R925,R,117,35389.18893013469
R925,R,118,40798.909145099526
R925,R,119,36268.383595419575
R925,R,120,36908.74094779822
R925,R,121,37080.82007386331
R925,R,122,34215.7113205776
R925,R,123,37670.29966155895
R925,R,124,40110.42809338846
R925,R,125,35032.899241926905
R925,R,126,35779.56544409871
R925,R,127,39659.189696186106
R925,R,128,39392.68444088876
R925,R,129,33634.038166784165
R925,R,130,36890.20002382621
R925,R,131,32985.71543563051
R925,R,132,35780.12373209892
R925,R,133,38348.87524663228
R925,R,134,37548.59229929142
R925,R,135,38181.27288099323
R925,R,136,32552.716719451808
R925,R,137,35871.4779169296
R925,R,138,35303.54637657513
R925,R,139,34504.156000953546
R925,R,140,37976.182883169575
R925,R,141,32640.916808325783
R925,R,142,36922.22301120571
R925,R,143,30302.554863905807
R925,R,144,36621.49024743014
R925,R,145,31630.258701734452
R925,R,146,33545.654973680124
R925,R,147,37458.28183001998
R925,R,148,34223.75278611286
R925,R,149,32854.21898660078
R925,R,150,40063.04354782082
R925,R,151,34909.93566034175
R925,R,152,33470.96912113481
R925,R,153,38135.997659622524
R925,R,154,39670.09282135912
R925,R,155,35065.169935837905
R925,R,156,36407.39155318322
R925,R,157,34611.04682063172
R925,R,158,39947.02100062039
R925,R,159,37971.67347154023
R925,R,160,36598.93665573084
R925,R,161,36455.61416631508
R925,R,162,35788.24245162692
R925,R,163,34561.85550600221
R925,R,164,35833.9548917116
R925,R,165,36665.45328589922
R925,R,166,33697.66055152691
R925,R,167,36061.81940952676
R925,R,168,37312.83271783244
R925,R,169,34791.09056322268
R925,R,170,35078.79775882579
R925,R,171,38894.15990582935
R925,R,172,38336.956109945924
R925,R,173,36929.98734071762
R925,R,174,35147.37742827029
R925,R,175,35878.77441859543
R925,R,176,33588.00164680962
R925,R,177,38574.5357114842
R925,R,178,35649.88029580561
R925,R,179,38989.256038933905
R925,R,180,36421.346932332286
R1000,R,0,9.518142898239255e-27
R1000,R,1,37260.59924697934
R1000,R,2,35427.08036252452
R1000,R,3,32845.699758174575
R1000,R,4,35964.38434203825
R1000,R,5,34182.14612460472
R1000,R,6,38425.53235911626
R1000,R,7,36922.06219809801
R1000,R,8,35988.774628723964
R1000,R,9,34956.553635174445
R1000,R,10,32043.133473801096
R1000,R,11,38036.417051222656
R1000,R,12,38554.84947496652
R1000,R,13,34066.303053492506
R1000,R,14,45782.203727763386
R1000,R,15,28766.70945404003
R1000,R,16,36550.47472577933
R1000,R,17,40216.28247418949
R1000,R,18,36460.369664914106
R1000,R,19,30768.476269173
R1000,R,20,33383.782993166096
R1000,R,21,39122.47547825945
R1000,R,22,33932.194180294246
R1000,R,23,34116.795864005006
R1000,R,24,33540.935382390504
R1000,R,25,39475.98784982894
R1000,R,26,37534.72135549309
R1000,R,27,37219.801336286284
R1000,R,28,35682.464251104175
R1000,R,29,34703.957546171165
R1000,R,30,32426.135362863562
R1000,R,31,37480.10294889884
R1000,R,32,37142.575025378246
R1000,R,33,35382.543533060714
R1000,R,34,33987.491127958245
R1000,R,35,31883.279505427814
R1000,R,36,36723.27380406326
R1000,R,37,35317.84755002624
R1000,R,38,35732.89805113605
R1000,R,39,37001.66094814791
R1000,R,40,32367.744871532206
R1000,R,41,32838.06288890513
R1000,R,42,35739.2439485116
R1000,R,43,33855.282190144324
R1000,R,44,35107.79301734443
R1000,R,45,34363.46278954597
R1000,R,46,40818.83663811591
R1000,R,47,36329.85888851954
R1000,R,48,36477.21406852332
R1000,R,49,38649.07375442469
R1000,R,50,35068.70848013762
R1000,R,51,38965.565500137425
R1000,R,52,36798.45713464747
R1000,R,53,37132.47173413147
R1000,R,54,38488.25986040928
R1000,R,55,39944.98236629498
R1000,R,56,35593.02588600079
R1000,R,57,38385.6385895847
R1000,R,58,38091.968541957125
R1000,R,59,38116.28685000632
R1000,R,60,29437.130404244403
R1000,R,61,38257.817715422854
R1000,R,62,36657.7013455718
R1000,R,63,34300.648234216016
R1000,R,64,31922.243084990827
R1000,R,65,42518.89729343739
R1000,R,66,38475.85431376007
R1000,R,67,40919.05651204599
R1000,R,68,33842.51556261994
R1000,R,69,36332.55045534573
R1000,R,70,36631.26933435894
R1000,R,71,37089.4540579584
R1000,R,72,36431.21522144495
R1000,R,73,35857.64292857609
R1000,R,74,36101.55490189419
R1000,R,75,42652.02959372494
R1000,R,76,41172.71780491809
R1000,R,77,39035.70219755666
R1000,R,78,35878.43510366807
R1000,R,79,37116.4824257654
R1000,R,80,40938.514850596715
R1000,R,81,33922.59866204176
R1000,R,82,33294.564862101586
R1000,R,83,35130.74278181671
R1000,R,84,34402.55363534468
R1000,R,85,31852.35503801332
R1000,R,86,38722.92891453882
R1000,R,87,35453.83416961633
R1000,R,88,35462.28346768095
R1000,R,89,34984.10874794614
R1000,R,90,35059.6521930231
R1000,R,91,33791.78298560683
R1000,R,92,39066.71922418975
R1000,R,93,34246.230470459814
R1000,R,94,41632.60442581001
R1000,R,95,35792.67135863172
R1000,R,96,36518.13988935588
R1000,R,97,30790.15894758888
R1000,R,98,35242.49373176183
R1000,R,99,35439.09485838013
R1000,R,100,30716.91337913471
R1000,R,101,36769.61721687605
R1000,R,102,36128.212146009326
R1000,R,103,31274.73109294746
R1000,R,104,40911.78129925237
R1000,R,105,39988.07137124148
R1000,R,106,35616.94451551931
R1000,R,107,34084.224721289895
R1000,R,108,43702.751570887565
R1000,R,109,38264.24482924554
R1000,R,110,33370.20143831773
R1000,R,111,38281.85724241444
R1000,R,112,35046.5562982765
R1000,R,113,36716.778829796756
R1000,R,114,32156.46194780795
R1000,R,115,36420.23819726761
R1000,R,116,35149.54777129175
R1000,R,117,34137.315532499386
R1000,R,118,36551.70183907285
R1000,R,119,35929.748152226224
R1000,R,120,34550.17071443415
R1000,R,121,34144.42488540387
R1000,R,122,33706.58956939418
R1000,R,123,34950.443311659204
R1000,R,124,32648.720974755735
R1000,R,125,31547.70195153403
R1000,R,126,36895.47361808262
R1000,R,127,35879.34345381967
