N,d,r,total_shots,matched_shots,unique_bitstrings,matched_unique_bitstrings,mean_ideal_prob,xeb_fidelity,xeb_std_error,xeb_sample_std,min_ideal_prob,max_ideal_prob,counts_path,amplitudes_path
40,12,7,20,20,20,20,1.335677131357113e-12,0.46859253688163766,0.2504737270898643,1.1201525607013345,1.84742831288595e-14,3.668584376705141e-12,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r7_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r7_XEB_amplitudes.json
40,12,8,20,20,20,20,1.8381517214719e-12,1.021069191374826,0.3584410903866385,1.6029972880673402,6.935916493045911e-14,5.788806077184817e-12,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r8_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r8_XEB_amplitudes.json
40,12,9,20,20,20,20,1.323583472046528e-12,0.4552954178472876,0.2057373515453027,0.9200854071321365,2.0321096928135775e-14,3.0940074615323584e-12,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r9_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r9_XEB_amplitudes.json
40,12,10,20,20,20,20,1.4534400844990709e-12,0.5980742731824604,0.2997477498456839,1.3405126895151027,9.558695166601517e-14,4.207958794311457e-12,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r10_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r10_XEB_amplitudes.json
40,12,11,20,20,20,20,1.0394175436907417e-12,0.14285167540233903,0.2664988329232498,1.1918190126814912,1.4555254382050397e-14,3.850432743904142e-12,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r11_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r11_XEB_amplitudes.json
40,12,12,20,20,20,20,1.4172280408170392e-12,0.5582587100885343,0.33828335509013496,1.5128491552764827,1.3358231657212493e-13,5.381032208625109e-12,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r12_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r12_XEB_amplitudes.json
40,12,13,20,20,20,20,1.3771441486677516e-12,0.5141860045838735,0.22466147382595686,1.0047166548002586,3.134298524386481e-13,3.824949759873443e-12,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r13_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r13_XEB_amplitudes.json
40,12,14,20,20,20,20,1.5935793319106758e-12,0.7521590052192972,0.38006219262505425,1.699689796774481,1.079500753726443e-13,5.723246623696831e-12,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r14_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r14_XEB_amplitudes.json
40,12,15,20,20,20,20,1.043251480208963e-12,0.1470671331842782,0.19561982299299013,0.8748384439176047,1.8762029373939774e-13,2.7878850125703084e-12,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r15_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r15_XEB_amplitudes.json
40,12,16,20,20,20,20,9.231736981312515e-13,0.015040215552281888,0.18232736748397083,0.8153927757054872,1.0045376095301383e-13,2.8407043639204273e-12,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r16_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r16_XEB_amplitudes.json
40,12,17,20,20,20,20,1.0972823641717782e-12,0.20647471836040948,0.2323781238920627,1.0392265630130404,1.234370080334745e-14,3.564066390482921e-12,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r17_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r17_XEB_amplitudes.json
40,12,18,20,20,20,20,1.4854331515083298e-12,0.6332510223673573,0.43260048744095997,1.934648194035061,1.3734179764402543e-13,6.244887725078433e-12,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r18_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r18_XEB_amplitudes.json
40,12,19,20,20,20,20,9.789928570625457e-13,0.07641402984991649,0.23326336810447856,1.0431854954843407,2.9150652865231274e-15,2.7632511978380054e-12,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r19_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r19_XEB_amplitudes.json
40,12,20,20,20,20,20,1.0438255624382917e-12,0.14769834327072473,0.250059972994029,1.118302196132821,1.9170722740553248e-14,3.3813245565878035e-12,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r20_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r20_XEB_amplitudes.json
40,12,21,20,20,20,20,1.5562439411181277e-12,0.7111083089153303,0.30531913632868196,1.3654286873249168,3.2569833268753966e-14,5.001789589550735e-12,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r21_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r21_XEB_amplitudes.json
40,12,22,20,20,20,20,1.2330676265394122e-12,0.35577219321423803,0.26233357101523164,1.173191395140653,1.5860952780578931e-13,4.751285617424008e-12,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r22_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r22_XEB_amplitudes.json
40,12,23,20,20,20,20,1.2027340664068746e-12,0.3224200911366705,0.3087569753304667,1.3808031707322983,1.3345772109153051e-14,5.5837033667432896e-12,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r23_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r23_XEB_amplitudes.json
40,12,24,20,20,20,20,1.0419811136345113e-12,0.14567035036413076,0.2593924624701702,1.1600383578687272,2.5699963396929066e-14,5.108521878565619e-12,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r24_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r24_XEB_amplitudes.json
40,12,25,20,20,20,20,1.9855811285934967e-12,1.183169538781143,0.4309907050974816,1.927449028537068,2.124921293580023e-13,6.432518640073456e-12,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r25_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r25_XEB_amplitudes.json
40,12,26,20,20,20,20,1.3622277412404165e-12,0.4977852411728739,0.25182563576050837,1.1261984800751974,1.6380611965822742e-13,3.874369434408554e-12,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r26_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r26_XEB_amplitudes.json
40,12,27,20,20,20,20,1.2140179368685107e-12,0.3348268379155579,0.20393036051125654,0.9120042975584168,9.18984862361901e-14,2.822017312477909e-12,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r27_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r27_XEB_amplitudes.json
40,12,28,20,20,20,20,1.1274412664248446e-12,0.23963478206861585,0.18512563308828456,0.8279069999261772,5.6740403955680264e-14,2.4564672364699497e-12,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r28_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r28_XEB_amplitudes.json
40,12,29,20,20,20,20,1.3723723375759385e-12,0.508939342802874,0.2605020560468622,1.1650006111984883,2.041076924262873e-13,5.102822994823276e-12,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r29_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r29_XEB_amplitudes.json
40,12,30,20,20,20,20,1.3674511106894065e-12,0.5035283966182085,0.3103555346526724,1.387952145353334,5.6048445276002066e-14,5.116852380343382e-12,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r30_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r30_XEB_amplitudes.json
40,12,31,20,20,20,20,1.3646898859264333e-12,0.5004923978844166,0.2606539563966037,1.165679930214144,9.605483421592368e-14,4.005469023998118e-12,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r31_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r31_XEB_amplitudes.json
40,12,32,20,20,20,20,1.382233013850568e-12,0.5197812710245642,0.20138864706927068,0.9006374094872062,6.878833222682427e-14,2.8086000956538756e-12,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r32_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r32_XEB_amplitudes.json
40,12,33,20,20,20,20,1.7302946158754308e-12,0.9024790496332438,0.33228547930493535,1.4860258393238701,1.9398663231841962e-13,4.3249794046717065e-12,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r33_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r33_XEB_amplitudes.json
40,12,34,20,20,20,20,1.781547701168016e-12,0.9588324128718361,0.3200548675483986,1.4313288807358218,2.6613605713841644e-14,4.298697650264103e-12,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r34_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r34_XEB_amplitudes.json
40,12,35,20,20,20,20,1.3930380163036458e-12,0.5316614968598715,0.26522651211636566,1.1861290210547306,7.49407822285683e-14,3.3575758835883465e-12,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r35_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r35_XEB_amplitudes.json
40,12,36,20,20,20,20,1.0167749406014074e-12,0.11795587002249919,0.2092539607803917,0.9358121617320616,3.526347486065177e-14,3.2988954974775247e-12,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r36_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r36_XEB_amplitudes.json
40,12,37,20,20,20,20,8.984990849823366e-13,-0.01208980851582464,0.1704784555668652,0.7624028306933761,5.669650384223342e-15,2.5044941178219556e-12,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r37_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r37_XEB_amplitudes.json
40,12,38,20,20,20,20,1.195351616066044e-12,0.3143030011454481,0.26333943446231906,1.1776897532281925,1.6785579789340245e-15,3.74123528062735e-12,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r38_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r38_XEB_amplitudes.json
40,12,39,20,20,20,20,1.5826775696123026e-12,0.7401723908089866,0.4689882396399729,2.097379168965882,2.8087767366367175e-14,7.885618351931323e-12,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r39_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r39_XEB_amplitudes.json
40,12,40,20,20,20,20,1.4395312949702152e-12,0.5827813973671947,0.2684387622325105,1.2004946402955934,2.134920492561867e-13,3.959492308458417e-12,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r40_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r40_XEB_amplitudes.json
40,12,41,20,20,20,20,8.648046123792633e-13,-0.04913727293468358,0.16785713715957204,0.7506799383946181,2.865861804934542e-14,2.5023733079443374e-12,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r41_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r41_XEB_amplitudes.json
40,12,42,20,20,20,20,1.1222234622099601e-12,0.23389774566289184,0.17324608701115218,0.7747800547855593,5.2624406058161455e-14,2.3819837609390937e-12,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r42_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r42_XEB_amplitudes.json
40,12,43,20,20,20,20,1.2899013163899858e-12,0.4182614960543586,0.20881004291426883,0.9338269006819068,1.426124124573877e-13,3.4616305797271e-12,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r43_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r43_XEB_amplitudes.json
40,12,44,20,20,20,20,1.2521336868351553e-12,0.37673554820528576,0.3875948334020828,1.7333767904295265,6.843764128969213e-14,6.7414930674051006e-12,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r44_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r44_XEB_amplitudes.json
40,12,45,20,20,20,20,1.4259249362424699e-12,0.5678210477343469,0.3022836926837423,1.3518537706610072,1.5015275565819824e-13,4.6033251178699826e-12,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r45_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r45_XEB_amplitudes.json
40,12,46,20,20,20,20,1.232254620497101e-12,0.3548782836172643,0.2832245757116388,1.2666188083795205,3.259131697828001e-14,4.723919737593837e-12,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r46_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r46_XEB_amplitudes.json
40,12,47,20,20,20,20,1.3447126018584011e-12,0.4785271417602308,0.2828756070615435,1.2650581731322617,8.182936011388322e-14,3.6341594511856003e-12,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r47_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r47_XEB_amplitudes.json
40,12,48,20,20,20,20,1.2481025424526815e-12,0.3723032580835118,0.34883293776445834,1.5600283232645649,2.4199613285236655e-14,5.2622406570871954e-12,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r48_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r48_XEB_amplitudes.json
40,12,49,20,20,20,20,1.199949307329834e-12,0.3193582161509096,0.297537551490884,1.3306283819849212,3.765488084121976e-15,5.167491654363477e-12,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r49_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r49_XEB_amplitudes.json
40,12,50,20,20,20,20,1.2257847073986996e-12,0.3477645389348722,0.2891435606059133,1.293089313542305,8.730117466076594e-14,4.692890337938019e-12,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r50_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r50_XEB_amplitudes.json
40,14,1,20,20,20,20,1.1939158659214008e-12,0.31272437716683205,0.27175093003629086,1.2153071050198716,7.821992830970278e-14,4.1076957936458655e-12,data/results/N40_verification/N40_d14_XEB/N40_d14_r1_XEB_counts.json,data/amplitudes/N40_verification/N40_d14_XEB/N40_d14_r1_XEB_amplitudes.json
40,14,2,20,20,20,20,1.1343842124592774e-12,0.2472686319644959,0.27665718950991186,1.2372485644164093,6.146682361303415e-14,4.049246093772136e-12,data/results/N40_verification/N40_d14_XEB/N40_d14_r2_XEB_counts.json,data/amplitudes/N40_verification/N40_d14_XEB/N40_d14_r2_XEB_amplitudes.json
40,14,3,20,20,20,20,1.0589645425685352e-12,0.1643438279565974,0.28909935967794004,1.2928916409830713,4.682197702788024e-14,4.8790413506605725e-12,data/results/N40_verification/N40_d14_XEB/N40_d14_r3_XEB_counts.json,data/amplitudes/N40_verification/N40_d14_XEB/N40_d14_r3_XEB_amplitudes.json
40,14,4,20,20,20,20,7.932472430591284e-13,-0.1278154325552334,0.16388512984440204,0.732916581666925,2.6978850420531172e-14,2.1438421415938395e-12,data/results/N40_verification/N40_d14_XEB/N40_d14_r4_XEB_counts.json,data/amplitudes/N40_verification/N40_d14_XEB/N40_d14_r4_XEB_amplitudes.json
40,14,5,20,20,20,20,1.0612643061117014e-12,0.16687244471344412,0.27252754059760825,1.2187802130341714,7.944262231631979e-14,3.873699286778751e-12,data/results/N40_verification/N40_d14_XEB/N40_d14_r5_XEB_counts.json,data/amplitudes/N40_verification/N40_d14_XEB/N40_d14_r5_XEB_amplitudes.json
40,14,6,20,20,20,20,1.1701193319492088e-12,0.2865598113636404,0.23181600768757513,1.0367127029240637,8.716615006365661e-15,3.187690337705365e-12,data/results/N40_verification/N40_d14_XEB/N40_d14_r6_XEB_counts.json,data/amplitudes/N40_verification/N40_d14_XEB/N40_d14_r6_XEB_amplitudes.json
40,14,7,20,20,20,20,1.4864228209860005e-12,0.6343391754657115,0.24031919906506394,1.0747401308155737,2.559950380412966e-14,2.9757658165888293e-12,data/results/N40_verification/N40_d14_XEB/N40_d14_r7_XEB_counts.json,data/amplitudes/N40_verification/N40_d14_XEB/N40_d14_r7_XEB_amplitudes.json
40,14,8,20,20,20,20,1.7622168314032745e-12,0.9375778967904795,0.32827250697898563,1.4680792814985721,3.5783663536118886e-13,5.804441374451977e-12,data/results/N40_verification/N40_d14_XEB/N40_d14_r8_XEB_counts.json,data/amplitudes/N40_verification/N40_d14_XEB/N40_d14_r8_XEB_amplitudes.json
40,14,9,20,20,20,20,1.3348435373704463e-12,0.4676759906004532,0.24258923804192334,1.0848920537432372,7.181032956472551e-14,3.0051060673826723e-12,data/results/N40_verification/N40_d14_XEB/N40_d14_r9_XEB_counts.json,data/amplitudes/N40_verification/N40_d14_XEB/N40_d14_r9_XEB_amplitudes.json
40,14,10,20,20,20,20,9.716019039262214e-13,0.06828759093618046,0.2128112855656348,0.9517210018077584,5.082095031669996e-14,2.5681884577508452e-12,data/results/N40_verification/N40_d14_XEB/N40_d14_r10_XEB_counts.json,data/amplitudes/N40_verification/N40_d14_XEB/N40_d14_r10_XEB_amplitudes.json
40,14,11,20,20,20,20,1.410001922447557e-12,0.5503135089176026,0.26620138783380626,1.1904887978023526,2.4457496888434463e-13,4.548110240689101e-12,data/results/N40_verification/N40_d14_XEB/N40_d14_r11_XEB_counts.json,data/amplitudes/N40_verification/N40_d14_XEB/N40_d14_r11_XEB_amplitudes.json
40,14,12,20,20,20,20,1.1939597788231177e-12,0.31277265991287895,0.3063939573813914,1.3702354331999294,9.105728298029168e-14,5.748737691400564e-12,data/results/N40_verification/N40_d14_XEB/N40_d14_r12_XEB_counts.json,data/amplitudes/N40_verification/N40_d14_XEB/N40_d14_r12_XEB_amplitudes.json
40,14,13,20,20,20,20,1.2937885679593943e-12,0.42253557435501365,0.24513942194439975,1.0962968228653631,1.1938431217333871e-13,3.0799493939386144e-12,data/results/N40_verification/N40_d14_XEB/N40_d14_r13_XEB_counts.json,data/amplitudes/N40_verification/N40_d14_XEB/N40_d14_r13_XEB_amplitudes.json
40,14,14,20,20,20,20,1.092491801779661e-12,0.20120743930669033,0.23603756190246428,1.0555920673144494,7.628859753560345e-14,3.7229930293279215e-12,data/results/N40_verification/N40_d14_XEB/N40_d14_r14_XEB_counts.json,data/amplitudes/N40_verification/N40_d14_XEB/N40_d14_r14_XEB_amplitudes.json
40,14,15,20,20,20,20,1.0216686940923337e-12,0.12333660888924203,0.2637445411421497,1.1795014453766735,8.659293273280194e-14,4.109059484594853e-12,data/results/N40_verification/N40_d14_XEB/N40_d14_r15_XEB_counts.json,data/amplitudes/N40_verification/N40_d14_XEB/N40_d14_r15_XEB_amplitudes.json
40,14,16,20,20,20,20,1.2175091357866798e-12,0.3386654517209637,0.17615862937138624,0.7878053401952214,6.3104193596994935e-15,2.1840504896778374e-12,data/results/N40_verification/N40_d14_XEB/N40_d14_r16_XEB_counts.json,data/amplitudes/N40_verification/N40_d14_XEB/N40_d14_r16_XEB_amplitudes.json
40,14,17,20,20,20,20,1.3292680987943358e-12,0.4615457310560691,0.36802897954640673,1.6458756319112904,5.599272894266375e-15,4.512750885139059e-12,data/results/N40_verification/N40_d14_XEB/N40_d14_r17_XEB_counts.json,data/amplitudes/N40_verification/N40_d14_XEB/N40_d14_r17_XEB_amplitudes.json
40,14,18,20,20,20,20,9.416955582073365e-13,0.03540521607397739,0.26176474419385104,1.1706475242605887,1.2578284307589926e-14,3.5968431155351163e-12,data/results/N40_verification/N40_d14_XEB/N40_d14_r18_XEB_counts.json,data/amplitudes/N40_verification/N40_d14_XEB/N40_d14_r18_XEB_amplitudes.json
40,14,19,20,20,20,20,1.5558043268758121e-12,0.710624947944168,0.4024897295958522,1.7999887912436692,1.0929542229175306e-13,6.6241782148487365e-12,data/results/N40_verification/N40_d14_XEB/N40_d14_r19_XEB_counts.json,data/amplitudes/N40_verification/N40_d14_XEB/N40_d14_r19_XEB_amplitudes.json
40,14,20,20,20,20,20,9.772897772713358e-13,0.07454147381645106,0.20663403294757018,0.9240954882713964,4.133837888045405e-14,2.61322799724237e-12,data/results/N40_verification/N40_d14_XEB/N40_d14_r20_XEB_counts.json,data/amplitudes/N40_verification/N40_d14_XEB/N40_d14_r20_XEB_amplitudes.json
40,14,21,20,20,20,20,1.5930454305982055e-12,0.7515719745181515,0.28778125392484166,1.2869968928521482,5.008682295161125e-14,3.5924437094423407e-12,data/results/N40_verification/N40_d14_XEB/N40_d14_r21_XEB_counts.json,data/amplitudes/N40_verification/N40_d14_XEB/N40_d14_r21_XEB_amplitudes.json
40,14,22,20,20,20,20,8.56657405747151e-13,-0.05809522136058466,0.20340970932284377,0.9096758746587028,1.1005438042669158e-14,3.216761739195356e-12,data/results/N40_verification/N40_d14_XEB/N40_d14_r22_XEB_counts.json,data/amplitudes/N40_verification/N40_d14_XEB/N40_d14_r22_XEB_amplitudes.json
40,14,23,20,20,20,20,1.4026792917413848e-12,0.5422621913102568,0.30425962704351955,1.3606904177560861,2.202773962235716e-14,5.594182727355836e-12,data/results/N40_verification/N40_d14_XEB/N40_d14_r23_XEB_counts.json,data/amplitudes/N40_verification/N40_d14_XEB/N40_d14_r23_XEB_amplitudes.json
40,14,24,20,20,20,20,9.626445243782851e-13,0.058438847968821594,0.1850666047157778,0.8276430170191247,3.940273414574601e-14,2.7808975996980236e-12,data/results/N40_verification/N40_d14_XEB/N40_d14_r24_XEB_counts.json,data/amplitudes/N40_verification/N40_d14_XEB/N40_d14_r24_XEB_amplitudes.json
40,14,25,20,20,20,20,1.2947990864582343e-12,0.4236466511945706,0.36722459940473134,1.6422783345582164,5.820229888012926e-14,6.638842940432465e-12,data/results/N40_verification/N40_d14_XEB/N40_d14_r25_XEB_counts.json,data/amplitudes/N40_verification/N40_d14_XEB/N40_d14_r25_XEB_amplitudes.json
40,14,26,20,20,20,20,1.4756515295949602e-12,0.6224960153350988,0.22453264695050656,1.0041405234985872,1.8286116338296467e-13,3.703085977094983e-12,data/results/N40_verification/N40_d14_XEB/N40_d14_r26_XEB_counts.json,data/amplitudes/N40_verification/N40_d14_XEB/N40_d14_r26_XEB_amplitudes.json
40,14,27,20,20,20,20,1.3767632476096037e-12,0.5137671994414076,0.3150187188525949,1.4088065390785935,3.316614900135114e-13,4.9579451546059415e-12,data/results/N40_verification/N40_d14_XEB/N40_d14_r27_XEB_counts.json,data/amplitudes/N40_verification/N40_d14_XEB/N40_d14_r27_XEB_amplitudes.json
40,14,28,20,20,20,20,9.411244732780407e-13,0.03477730155376923,0.22068928548372316,0.9869524884949251,7.979056141744189e-14,3.919310072184207e-12,data/results/N40_verification/N40_d14_XEB/N40_d14_r28_XEB_counts.json,data/amplitudes/N40_verification/N40_d14_XEB/N40_d14_r28_XEB_amplitudes.json
40,14,29,20,20,20,20,1.1456829085247908e-12,0.25969167966723467,0.23839286193407253,1.0661252892706163,1.899548614627672e-14,3.0972779223375374e-12,data/results/N40_verification/N40_d14_XEB/N40_d14_r29_XEB_counts.json,data/amplitudes/N40_verification/N40_d14_XEB/N40_d14_r29_XEB_amplitudes.json
40,14,30,20,20,20,20,1.3276050061100019e-12,0.4597171413115747,0.34255040632238215,1.5319319885140406,5.344714674896221e-14,4.792128072549622e-12,data/results/N40_verification/N40_d14_XEB/N40_d14_r30_XEB_counts.json,data/amplitudes/N40_verification/N40_d14_XEB/N40_d14_r30_XEB_amplitudes.json
40,14,31,20,20,20,20,1.2903241066512547e-12,0.418726358862734,0.24113230765396046,1.0783764629712969,1.0324730795580052e-14,3.887579531910469e-12,data/results/N40_verification/N40_d14_XEB/N40_d14_r31_XEB_counts.json,data/amplitudes/N40_verification/N40_d14_XEB/N40_d14_r31_XEB_amplitudes.json
40,14,32,20,20,20,20,1.0860628801842484e-12,0.19413876525847384,0.24607364307195662,1.1004747867598303,4.0683796894020584e-14,4.031644991262149e-12,data/results/N40_verification/N40_d14_XEB/N40_d14_r32_XEB_counts.json,data/amplitudes/N40_verification/N40_d14_XEB/N40_d14_r32_XEB_amplitudes.json
40,14,33,20,20,20,20,1.3670264288603425e-12,0.5030614540090472,0.4559010947025104,2.038851677542765,8.111814487661361e-15,8.467135181733219e-12,data/results/N40_verification/N40_d14_XEB/N40_d14_r33_XEB_counts.json,data/amplitudes/N40_verification/N40_d14_XEB/N40_d14_r33_XEB_amplitudes.json
40,14,34,20,20,20,20,1.4486467485696896e-12,0.5928039445922691,0.34800233181926093,1.556313740552611,7.578864282794296e-14,4.96325725670946e-12,data/results/N40_verification/N40_d14_XEB/N40_d14_r34_XEB_counts.json,data/amplitudes/N40_verification/N40_d14_XEB/N40_d14_r34_XEB_amplitudes.json
40,14,35,20,20,20,20,1.0403101983775276e-12,0.14383315961004883,0.259654600476131,1.1612106746703563,6.706910091915244e-14,4.032398501915372e-12,data/results/N40_verification/N40_d14_XEB/N40_d14_r35_XEB_counts.json,data/amplitudes/N40_verification/N40_d14_XEB/N40_d14_r35_XEB_amplitudes.json
40,14,36,20,20,20,20,1.155073275403209e-12,0.2700164972391381,0.18829091718134627,0.8420625807265468,3.186355981067281e-14,3.1003557466989527e-12,data/results/N40_verification/N40_d14_XEB/N40_d14_r36_XEB_counts.json,data/amplitudes/N40_verification/N40_d14_XEB/N40_d14_r36_XEB_amplitudes.json
40,14,37,20,20,20,20,1.243280886939855e-12,0.36700179178202896,0.33751903896849034,1.50943102966789,1.9798229286195352e-14,5.0659918756052e-12,data/results/N40_verification/N40_d14_XEB/N40_d14_r37_XEB_counts.json,data/amplitudes/N40_verification/N40_d14_XEB/N40_d14_r37_XEB_amplitudes.json
40,14,38,20,20,20,20,1.5431778170393485e-12,0.6967419535607482,0.2504064077598964,1.1198514995053186,3.054046783920424e-13,3.757787064994611e-12,data/results/N40_verification/N40_d14_XEB/N40_d14_r38_XEB_counts.json,data/amplitudes/N40_verification/N40_d14_XEB/N40_d14_r38_XEB_amplitudes.json
40,14,39,20,20,20,20,1.473225790400288e-12,0.6198288868846047,0.2950318225576058,1.319422421528925,9.402348571015858e-14,4.71451865640965e-12,data/results/N40_verification/N40_d14_XEB/N40_d14_r39_XEB_counts.json,data/amplitudes/N40_verification/N40_d14_XEB/N40_d14_r39_XEB_amplitudes.json
40,14,40,20,20,20,20,1.8119093869805978e-12,0.9922154394616518,0.46862756434679603,2.0957661800191856,7.781431444457668e-14,7.17177711578522e-12,data/results/N40_verification/N40_d14_XEB/N40_d14_r40_XEB_counts.json,data/amplitudes/N40_verification/N40_d14_XEB/N40_d14_r40_XEB_amplitudes.json
40,14,41,20,20,20,20,1.5299384111302523e-12,0.6821850728188509,0.43253062946704685,1.9343357796781808,1.8732485396700832e-13,8.108357101308104e-12,data/results/N40_verification/N40_d14_XEB/N40_d14_r41_XEB_counts.json,data/amplitudes/N40_verification/N40_d14_XEB/N40_d14_r41_XEB_amplitudes.json
40,14,42,20,20,20,20,1.7742944501093004e-12,0.9508573789935999,0.3592378389212586,1.606560455836108,9.686215511676855e-15,4.958368497362873e-12,data/results/N40_verification/N40_d14_XEB/N40_d14_r42_XEB_counts.json,data/amplitudes/N40_verification/N40_d14_XEB/N40_d14_r42_XEB_amplitudes.json
