z1,z2,z3,z4,z5,z6,z7,z8
-0.74901897,2.6012993,-2.5578825,-2.5106587,1.5639392,-0.5264671,2.1098514,0.40454733
-1.3368938,-1.6333855,-1.6276933,2.0306053,-3.2354841,0.14314747,2.0233295,-1.6334426
-2.9584935,-1.2732399,0.95089555,-2.5044909,0.728801,1.8021958,0.27002603,1.3719692
2.6841214,0.3776647,-0.9127939,-0.82999825,-3.8008118,0.084488235,-0.7754287,3.4222195
0.30841392,-2.3586893,0.15120605,0.5359942,-5.032482,-4.503541,-2.211626,2.4959345
1.0608919,-0.2303169,-3.8843539,-1.7769632,0.59375393,-4.833007,-2.2621424,-0.7368955
-2.6150827,3.9968355,-2.350976,-0.7532977,2.317898,0.69911855,0.3806883,-2.9967036
0.21415108,0.5312804,-1.7852088,-0.16458292,0.038705528,1.5506848,2.4116924,0.9656544
0.68243766,-1.2811358,0.93144953,0.34274563,1.1900442,-3.243234,-1.7171683,-0.19574149
-1.5081095,-0.013079558,-0.15932432,1.6703277,-4.973884,-3.9663172,-1.4614086,-0.29134512
-0.935675,-0.3587461,-1.0055121,-1.979713,-0.60830724,-1.3019059,-1.9610572,-0.44267732
1.4648948,1.1129929,-0.3891805,-0.443472,-2.7396865,0.4642825,-1.4429667,0.062299095
-1.0207468,-0.45150208,-0.26813975,-2.252493,-1.2923696,2.0575278,0.0047350153,1.7177308
0.16050094,-1.4893345,0.34007892,-2.3587701,2.7338192,-4.259351,0.30555946,3.3384793
-1.5618542,-4.0869956,-3.8238127,1.8503872,-3.868027,-1.3850597,-1.197683,-0.9456836
3.3883336,2.144062,-0.49879017,2.2273593,-1.765903,5.6802597,2.1298072,2.5332646
2.4170337,-2.7337196,-1.5563344,-2.5915327,2.7091944,-2.987502,-0.78768307,-2.3048954
1.3070012,-0.74271566,1.8532368,-1.7452737,-1.3035889,1.6120116,1.1648457,2.8245595
-3.2679245,-0.24411261,-3.8975086,1.6158422,-1.0259295,1.1947101,-1.9212754,3.489299
4.4097857,4.516425,2.2895265,2.879606,-0.48278633,-0.6731074,0.7645258,-0.49105674
0.49717787,-0.9660067,-0.22661652,-0.72650826,-0.6339283,-0.014985045,-2.0681443,0.36830848
1.0793593,2.6254022,2.9115553,2.7963314,1.6235019,-2.6918693,2.0621037,-0.9312518
-3.8870308,-0.4177408,2.2495747,0.24573809,1.8079227,-0.051769007,4.066859,0.1281895
0.93046266,-0.92214006,2.1506584,-0.78207314,-2.1096148,3.621583,0.8470851,-1.8847716
-1.6220753,0.18159679,-0.05298565,0.3184387,-3.9795988,3.1074386,1.7104607,-2.677393
-3.5543756,-0.35891873,-0.8914897,-2.327685,-3.5841422,-0.8137994,-2.4652045,1.0332111
-4.6216536,1.6750886,2.4704208,0.2114271,1.881542,2.7218578,-3.7073894,1.6670208
0.089163266,-2.0179064,1.4825844,-2.3588228,-0.019670364,-1.1479604,-1.0802653,-0.33320183
1.2363667,-1.0953817,2.4093523,-1.1215162,1.9606698,2.4149346,1.8196542,-4.8760724
-0.7360171,0.85041654,-1.2803677,-0.5546949,0.3117821,-1.0097405,0.6469617,-1.224793
-1.9505451,-1.7732416,-0.116488665,-0.14607443,-3.9179926,-1.1692519,-0.13944837,0.028469726
0.5250017,2.7449675,-1.0680206,-0.2070128,1.4775443,3.106248,0.11167334,2.643515
2.1767104,2.211674,1.3003919,-3.2279112,-1.7164547,0.80400306,2.6064394,1.3190581
1.1075608,3.5231838,-1.7948425,-0.112120725,-0.5126939,-2.9479675,-0.9294399,4.302889
-2.771359,0.24877955,3.023548,0.7619993,-0.44533426,2.825698,0.4398368,2.4670367
-3.314632,1.6059036,-0.22572015,-1.2123852,-3.022751,0.4213732,-5.4914618,-0.11432304
-0.44494545,1.4118266,0.91335785,-3.319146,1.0603675,0.46538413,0.033170257,3.1922376
1.9476938,3.0641093,0.6363847,2.465921,-2.2494867,0.2718763,-4.443549,0.81110036
3.791573,-2.1836722,-1.8792709,-0.84309363,-2.5454724,1.1938325,3.1339853,1.4295031
-1.0057051,2.1543756,-0.6528256,1.7588766,-0.51192117,-2.7643342,-1.1488765,4.103841
-0.41190904,1.2520603,0.07845359,-0.7378623,0.45164773,0.05133882,1.1164023,-3.6403537e-05
-3.2617707,2.433531,0.7517748,-0.30204102,-2.0328107,-3.091897,2.3533685,-0.9485521
2.092937,-0.658265,0.8542757,0.37893507,-0.39316237,0.072810814,-0.34205544,1.9699181
0.020472415,-4.017541,2.265157,-0.3542905,-2.9779325,-1.5170344,0.01978723,-3.1995106
0.8718346,4.2681475,-0.3767587,3.037485,-3.5507503,-5.9989114,-2.8715892,2.8753314
0.6912311,0.7871991,0.054760948,-2.0261827,1.0934072,-5.37015,0.5212131,3.1057932
-0.44298074,1.5658429,2.2694378,-4.475249,0.6410372,-0.6667643,0.81365275,2.503425
-0.94756293,0.6325787,0.31181616,-0.038827904,-1.0726417,-0.88453406,3.2198977,-0.6817968
-1.7514601,1.8033098,-0.09667674,-2.7728887,0.6276447,1.0835351,-1.0012226,0.0652074
-0.16901493,-0.6540187,1.5578693,-0.96795064,-0.08080761,-0.59943074,1.3350307,-0.99162316
-1.1181544,1.1409061,2.8911989,-1.1432459,3.8645175,2.3745053,0.5157598,1.2404971
-0.48436245,0.28820422,-2.6916318,3.2011511,1.6186724,-1.9004114,-3.5379791,4.74972
0.04705672,-0.0063823834,2.138211,-3.3769312,0.24353448,3.3472703,-5.7061844,6.447616
-0.9148721,-0.6276803,-0.6840317,0.7135447,-1.0996897,0.83525586,-0.8600407,0.75890964
-5.062848,-0.92416954,-0.7760417,-2.1088228,-0.315254,2.1910038,1.5217173,0.84809566
-0.7644687,-1.9313756,-1.2016902,1.8960578,-1.6596441,0.67369497,2.760112,2.9556973
-0.4644528,0.9930911,1.0414172,0.60211015,1.8112824,-3.6898224,2.0724428,1.7094266
-2.6567323,-1.445792,-0.60684216,0.78317714,-2.1908283,0.8377189,-4.5531554,-2.5236437
-0.031059947,1.5030617,-2.945791,0.5135488,1.653953,-0.20799896,-1.7781537,3.3099248
-4.073829,-1.0026971,2.6450408,-4.0543437,3.7160015,-0.71409357,-1.790582,-0.95564026
-3.0370798,-3.3386405,-0.44196263,-0.05733949,1.6174517,-3.0937088,4.146653,1.2988029
-1.4832808,0.68326735,3.8382077,-3.890678,0.34435913,-1.3286195,0.69176257,2.297885
3.4447842,1.4091038,-0.9848396,-0.37153006,0.17867082,-0.96320033,0.10111794,1.0313998
-0.99411917,-1.1529446,-1.028127,-2.3299742,-1.8498743,-0.31887197,-0.28855336,1.6769782
0.61734354,1.6246877,-1.6724607,-1.0952693,-0.24373364,-0.9036846,-1.8152211,-0.7747799
-0.25485897,-1.596887,-0.78544986,2.1693943,-1.8593787,1.3471729,0.025019877,2.7303534
-0.85478824,1.5335759,-1.2116796,-0.87976485,0.8194579,-3.5251255,2.3390517,-0.2753014
-1.0094235,1.4362346,0.36573187,0.109239735,-2.9464295,1.1474913,0.50433767,0.06842679
0.6972518,0.8915931,-1.2263303,-0.64458555,2.5492175,0.3555032,5.6907296,1.588087
-4.397537,-0.4862619,2.1276374,0.45249727,-1.0645146,2.340093,1.2760613,-1.7465792
2.8835459,0.47467226,-2.2476945,-1.3889198,1.1688979,-2.1804464,-0.38994366,-0.1603947
-5.0264225,0.84281814,0.30253708,-0.6274969,-1.293774,-1.6711363,1.873198,0.13753559
-3.5317116,3.6630282,-3.8758073,0.18361104,1.9980412,-2.0287364,-1.5711055,-2.721868
1.6881628,-0.29971662,-3.6990814,1.3020871,1.359843,1.2715085,-2.3353143,1.0226032
1.2035271,2.0499594,0.2745633,-1.2801778,-0.7289009,0.33163902,-0.8009813,2.9982011
1.5907183,-0.4516171,-3.9866781,-0.7946688,-0.4618361,-4.8582234,-4.456361,-2.5916438
-2.1820595,-0.64130545,1.4371032,-0.30108413,0.28555346,1.7690121,1.067182,0.3202526
1.035161,0.46104226,-0.43667373,0.9668468,-0.70002276,3.5429387,1.4450969,1.8530736
0.37750646,0.12169686,1.81815,0.082545765,0.14484519,0.5848751,1.4019903,1.715763
4.6143723,-2.4863136,0.26714534,-0.45731202,-0.24706483,-1.3737233,-3.9294524,-1.8920069
-1.565667,-0.33443084,-1.9575758,-1.9725506,2.6877546,-3.7220457,0.36664736,0.0024926066
-0.5395521,0.3684433,0.33333674,-1.168346,-0.60002434,0.75930566,7.0305796,-0.14628305
0.80448425,0.2920925,0.7662039,2.4406211,-4.5280924,1.7415439,-0.82474256,1.1460967
-1.5542225,0.94294524,-2.2279234,-4.304152,-2.1296232,-3.5944157,-0.8510768,-1.4748163
3.8057795,-1.867447,0.930175,0.83912015,-0.9701071,2.4990554,-0.8852259,-2.7134764
-2.5138185,0.5313891,0.8496292,-1.8364898,0.74438965,1.785343,-0.42980975,4.246145
-2.6441195,2.142056,0.042478293,0.098947234,-0.025519758,-4.2979455,-1.5572698,-1.219845
0.926586,0.49553132,-0.53428,-0.17854425,-4.045925,2.9749591,2.0890944,0.008723129
-1.6408163,-4.449108,0.57540727,-0.6168005,0.62947875,-1.2123425,1.0067353,-4.9087167
-3.202336,-1.70546,-0.4120347,-2.6672606,-0.998204,-1.0779353,0.5364806,-0.42444247
-0.9082897,1.3182312,-2.2859757,-1.7093723,0.011507042,1.6315628,2.3311763,-0.40040702
2.8351984,-3.822498,-0.9561452,1.8971086,-2.4727268,2.089875,-2.0658145,-0.99483234
0.84713036,0.1461908,1.3974783,-0.8434409,0.88131076,-3.5891743,-0.7723744,0.17598622
-2.6780207,0.6895489,1.6483696,-2.9524639,-3.8993118,-1.5428184,-1.7576123,-3.8865476
-0.18020603,-2.2501407,2.145256,-3.3932164,0.6487323,2.2855449,5.5037203,1.4229167
-0.51110184,-1.6929666,0.49817282,-2.4196804,-1.9937302,0.9658143,1.3968745,2.577388
1.9597604,1.6137162,-0.34621277,-2.9425476,-0.47234598,0.59316,1.4359906,3.9851744
-1.4757075,-1.0169758,-2.0360258,-1.1262418,-2.1084132,2.6060371,1.0108223,0.8220844
2.1724005,2.1291368,2.7002451,0.20768934,-1.4786552,3.1547744,1.8751508,4.2456217
4.8916426,0.12379959,1.3738972,1.1212462,-1.6783683,-3.4683912,0.43627906,-4.452775
2.8365133,1.1517056,-2.2872756,2.1574771,2.5388756,4.5369368,-1.5420525,-2.49365
1.7760137,0.7804121,-1.3142174,-1.7797582,0.060142487,3.6427546,4.067319,5.576209
-1.3557197,0.6515674,-1.1434724,-1.6371616,-1.4490335,-2.8687184,1.9265928,0.006856147
-1.016795,-1.8402572,1.4740887,0.88836646,1.3659378,-3.0722554,3.7239614,2.438451
-4.154833,0.084925696,-2.1282003,-4.197727,-3.4723926,1.3916314,3.9648008,-0.8512508
3.2536116,-0.18125877,-2.9398208,-3.592675,-0.1799972,-1.4457448,-0.8611107,-0.070867404
-0.94834703,0.48979652,-1.5343095,-0.58292437,-0.17565729,-3.0544183,1.1166515,-2.7168152
1.0509343,-0.82756484,0.12520553,0.5976456,0.6238289,5.716266,-0.61218935,-2.8525558
2.774878,-1.8596311,-0.92432815,0.1502502,-3.5335817,-0.0628256,2.591268,1.465306
1.6241615,-2.4102666,1.2417518,-0.6751748,-3.5475516,0.9525041,1.0332273,-1.886517
-1.1223925,-1.0094368,-2.9882767,-2.3189242,-0.52595633,1.6721721,2.4635122,5.0150013
3.4038389,-3.7514088,0.8031044,-3.7240815,0.11136747,0.44581655,2.49307,5.7721543
0.27271053,-3.114882,3.0104635,-1.0786422,-2.849765,2.171874,-0.42314434,-3.2008748
-2.6021767,1.6007619,1.5384978,2.4940646,-0.7733933,-0.92487866,-1.1611544,-0.1705153
2.56038,0.85073525,-0.82706976,0.3490344,-4.1783214,-1.1955271,-0.74501604,1.0287507
-2.269012,-1.2378018,-1.6927267,1.1005095,-1.9989737,1.1639508,-0.8528262,1.3542024
2.044736,-2.5141244,-0.74794656,-3.0795844,0.22955805,-2.3480227,1.1407272,-0.7548675
-0.39827633,1.5367033,-0.11996649,-0.41406694,-0.7924775,-1.5183573,-1.112741,-0.38241166
-1.4922583,-1.4490807,-0.52436304,1.0926573,-0.10795541,0.124395974,-0.9453871,0.8619604
1.1186905,-0.9174486,-0.5243922,-1.7834326,0.6358329,-0.3496325,-2.2813528,0.1063558
-0.18635076,-2.6536565,-1.6330546,-2.7025437,-2.5183146,3.0553393,0.4717872,-2.2396476
2.5286539,1.2638516,3.5798602,-2.112554,-1.1554984,1.0810184,1.3213321,0.22766782
-3.5605104,-1.3550972,-2.9158726,0.6761758,-0.3952213,-1.5051432,1.9400538,-3.8373644
-3.620639,0.5006698,1.3159355,2.3148537,1.114643,-1.5527864,-1.736817,0.5122881
-1.3320003,0.45729867,-0.16328996,3.1046011,0.7261415,-2.2189376,-2.5508385,4.2821403
-2.3689601,-0.07683374,0.66429615,0.93733907,0.09861574,-0.5451675,0.6509214,1.6406885
2.1668963,0.91891265,-0.8589809,-0.45455104,-5.4142857,-0.43123424,-4.46766,-2.8749788
1.651614,0.027024768,-1.6678787,2.4414964,2.1737456,-0.8935012,-2.0881069,2.6328876
-1.8977953,-1.7164059,-1.0168537,-3.9094698,0.8120842,1.5461651,0.26460207,4.9924836
0.5884386,-0.8293974,2.9542844,-1.8562663,-1.0712479,0.113181956,1.1780617,3.8061843
-0.69093174,-3.0617511,-3.5803514,1.4188181,1.6350826,1.8210429,-2.7832499,1.3373637
1.7319382,-4.516296,5.3351474,-1.3616179,-3.0686321,-0.48046783,-3.984696,-0.96104455
4.2689433,3.345226,1.6946489,-1.6030097,-0.93088436,3.7555919,-0.7791555,4.4637523
-2.4741359,-0.6711945,2.1238785,-2.6092534,3.0066113,-5.782846,0.8221158,2.31031
-5.228861,1.1930859,-0.8575175,-0.81848496,-0.5889343,-1.2070307,2.399235,-0.47440022
-1.1988225,-1.3332583,1.4489622,2.522438,-2.5176902,-1.9766668,2.0486674,1.1530238
-2.2767067,2.516627,-0.4101525,-1.2879813,-3.826964,2.778844,-0.8604243,-0.50389206
6.0160484,-0.9842902,-2.1345954,2.4039145,1.0292126,0.61421436,-1.2221135,-2.4876566
0.7618351,-0.5346982,-2.005447,0.30944264,-0.22257194,-3.2762141,0.23805067,5.895177
6.347055,0.8966754,-0.76207435,-3.4874742,1.063567,-3.8649242,-1.0944052,-4.5118384
2.6430082,1.0194204,5.6577525,3.985487,-1.8580462,-6.357459,1.4747237,0.6507761
1.7529163,1.2864296,0.6720447,0.6415074,-0.8587159,0.26282752,-1.2675816,0.5964243
0.65252846,-1.3836558,5.9670095,-4.173194,-2.559884,1.7640204,-0.42989355,4.5373774
1.0139292,1.5270032,-2.9001935,2.3016884,0.11575142,3.23934,-1.8367633,-0.6344785
0.037612624,-1.3092158,0.37144244,-1.4894211,1.5673904,-3.4749136,0.94382364,2.236874
-0.21014103,-0.0004941933,-0.23318063,-4.0089536,-1.5991989,-2.1356611,-0.7870418,-2.0918164
-0.16818702,-0.5254635,-1.1415503,1.6313487,-0.18156451,1.0870687,0.632172,0.616226
-2.1901364,-0.05566768,-0.22844379,-1.7904634,-2.8180764,-1.0272131,-0.48975152,1.5920529
-2.711449,-0.5087025,2.1512566,-0.9529329,-0.9098352,-1.3134683,1.3250144,-0.4587754
-2.2272673,3.0750992,-0.5072129,-2.6387444,0.09177745,-0.54596883,2.8879566,0.8399241
1.0155647,1.2658796,1.1998405,-2.3320692,-1.0745753,0.41649336,-1.3939886,3.6070073
-2.1288807,-2.80232,1.0392545,-2.1821668,1.5232368,-0.8206095,1.8044953,-0.8079523
-0.9437201,1.4746433,0.034273148,-0.07194333,-4.059898,2.283696,-0.93899465,-0.37100077
0.1793946,-1.440779,-1.3569661,-1.8088298,-2.1128645,-1.7893682,-1.7607042,-3.4599366
1.3101027,0.025867527,0.45384958,0.6869412,-1.5438858,1.0306864,2.7522373,0.7427484
-1.7706412,-1.1602911,0.19652328,1.0432789,-2.925997,-0.33751374,0.9472814,0.13208005
-0.17360094,-1.1745064,1.3875251,-2.0939991,-3.0576777,0.5149017,0.6220222,1.0592283
-0.66655314,5.727127,-0.7675129,-0.80480874,4.564551,-1.4424422,-1.2412587,0.72912735
-2.2740862,5.029751,-1.6912414,2.9078166,-1.5225809,3.5592735,0.29266545,-0.1320562
3.4483302,3.42719,1.5520416,2.8588235,-4.6146526,3.208349,1.2518157,-3.3850062
3.6342442,1.6258479,-1.2830726,3.0675414,-1.8694048,-2.60211,-2.2619195,1.3671969
2.9743404,-2.5332649,-0.47518203,-6.129976,-2.5038407,1.0057644,-2.3787382,-0.46642345
2.4788878,1.4485948,1.8007947,-1.8517178,-0.12888047,-0.7441407,1.7392124,-0.54987586
1.1553332,0.37030715,-0.03345911,0.7724624,0.18549895,0.46041924,0.5621819,0.004039455
0.731924,1.7636901,3.4167118,0.7551031,-0.9298777,2.7455513,0.38550252,1.6298074
4.5950594,-0.87772876,-0.17181571,1.2511227,-2.903723,2.0242035,-0.18676402,-4.7069826
1.6046374,2.2557309,-0.49943402,-1.3631278,-1.270411,3.9203534,0.14051744,-2.7838902
1.3457621,-3.4026916,-5.7321825,1.0602635,3.2778869,-0.04715607,-5.1014414,-3.3520677
0.39940116,-2.183757,1.0258795,0.64448434,3.2994998,-1.6915516,3.0720081,1.6047673
-2.4010453,2.9803677,-0.50624436,-0.6972279,-1.5215999,1.2589914,-1.0976143,-0.19201334
4.048792,1.7482426,2.4558637,3.805964,0.6271157,-3.017665,2.420696,1.7540367
1.5789348,-1.9707053,-1.9035202,0.413969,0.09781777,0.7277617,-0.5487618,0.5740169
-2.5206764,1.2650833,0.36148602,-1.2288043,-0.88537043,-5.3261847,-0.41833854,-1.1961565
1.9368558,-1.5635905,-2.2906556,0.7653433,1.2108325,-0.81279397,-4.9202843,-1.9695559
-2.7325325,-0.09916879,2.0210004,0.31727153,2.9209888,2.7514265,-3.8110056,-0.021455511
-0.6580837,0.21030237,-0.93754286,-1.7532103,1.2056571,0.56878215,2.0350802,3.9460747
-0.6185296,1.3617994,-1.4422178,-2.868806,0.6632661,-0.84821683,0.43820256,-2.0376658
-0.13911946,-4.0123734,0.08264169,0.9380367,1.1574526,-1.2367257,-0.33434677,0.823927
3.5445228,-0.3349523,0.63784474,1.1863791,-2.8631005,0.76497316,1.4785748,-0.63895375
-0.3574666,0.29325128,-3.4119773,1.0874249,-1.3242615,-3.4594948,-4.1703634,-3.5281081
-1.2264934,-0.6043093,-1.0544044,1.0848454,-0.5400618,2.7680585,-0.35357308,3.4283018
0.9034541,-2.8041446,-2.219357,0.32530677,0.63852125,-2.8233054,2.0007842,3.0766172
-2.0108666,-0.87420285,1.6515571,-0.98077464,1.6923136,-4.8129745,-0.048678994,2.2188475
0.5559848,-1.6040771,3.0000124,-1.7193114,0.081829585,-1.6840725,-0.4708349,-0.20450829
1.4137821,-1.9091835,0.105288684,2.5040033,-4.9503007,-0.6070552,1.5247743,2.1889107
-4.0998883,1.5001323,4.3428736,-5.2655497,3.6513011,0.11746267,-0.3693592,1.3662722
-3.5374806,0.84003174,0.46015736,-0.17870805,0.18244651,-0.46608102,-1.2750674,2.1445653
-1.367571,1.8424711,1.3719871,1.5108073,3.3730435,-2.0509334,-1.1696564,-5.7442713
0.08155172,0.8139598,0.6967809,-2.225048,0.9323731,0.99130446,-1.326619,1.5276445
2.6577024,-0.16045332,1.5692122,1.5199934,-1.6285574,-1.0562752,1.5733088,-2.0357945
-2.2111166,0.19839704,0.38341364,2.8356316,0.3038058,-0.9602811,-0.046509296,-0.10405628
2.8598964,2.838745,1.729073,3.8014789,-1.9665948,-2.2335527,1.6820235,1.0287317
-0.54726297,-1.8571749,2.1297848,-0.5079238,1.4465203,0.10310001,-0.9466919,-0.13305277
-3.10252,1.3709767,1.5336461,-3.3608084,-5.8049397,-0.31523982,-1.0048472,-2.017304
0.49896392,3.6242294,-2.114202,-0.84066767,-2.365616,-1.0352166,1.2390496,0.78518355
0.8424483,1.0437384,-0.96278054,-0.16699126,2.7786255,-2.5909317,0.663346,2.5051596
0.05927422,0.84925,0.033049285,0.48845115,1.9248663,-4.0845356,1.1419711,-1.6521616
1.2214363,-1.2987932,-3.0909653,2.3650646,-0.76761186,-2.63557,-2.2382996,-0.9840218
-3.935741,0.57501,0.40268737,0.35530016,-1.7027718,-1.033236,1.634094,-0.2459757
1.9419525,1.0916233,-0.070881695,3.3511875,-0.6424337,1.5174161,-2.027268,2.2607532
-0.9152065,0.06972525,0.04435858,-1.0885471,-0.27418733,-1.0933089,2.9214609,0.27074772
1.9870626,3.517521,1.0110409,2.8978248,-1.2326643,-3.6482422,-0.15784918,-2.7912467
5.027967,2.4624078,0.23149568,0.15725505,-1.7036319,-0.82754546,-2.2795756,-1.0144831
-0.082685366,1.5859456,-0.22382872,-3.4407716,0.16464293,-0.12259965,0.117422216,3.24677
-3.0184767,0.83708256,0.56373954,0.30208877,3.747199,-5.0295024,0.16348478,-2.5169947
2.6589735,-1.803978,1.8332132,4.1406665,-3.6957598,-0.7055126,-2.23645,2.7709827
1.726911,-3.051375,-1.0344636,0.8714952,0.9795503,-0.98223025,-1.5162625,-1.7531824
0.58817106,1.4289006,1.4195766,-0.56469357,-2.9553618,0.6366053,-2.303909,0.6194783
4.091426,-4.4670925,-2.647882,-3.818501,-0.8996698,-0.61900175,3.993653,0.708282
1.7805128,-4.8123527,1.5803279,0.13849819,-3.3865232,-0.77655405,-2.7262495,-1.3455366
1.4824568,-1.9575516,2.6346111,-2.7810237,-4.7545652,2.0300057,0.4392045,-1.6584247
-2.9544482,0.42726445,-2.9350932,-0.5583375,-0.86376226,1.8732467,-2.073266,3.6055167
1.4780055,-0.0354737,-0.69654536,-0.62284255,-2.085087,-4.217213,0.8796092,5.0682817
2.637243,-0.18285128,-0.42441368,0.2457883,0.80663,-0.80944633,-1.3505573,-3.525974
-0.6962083,0.66612935,-3.3697464,-0.14083876,1.0506021,1.2701106,-4.648468,-0.003015004
-3.145322,-1.0087035,-3.597198,3.3145854,-2.744598,-1.9745775,-2.3487737,2.529648
1.3222799,-0.6874815,0.7592904,-3.3016088,-2.4112802,-3.3531423,1.4636754,2.768033
-0.8546433,1.0070144,0.053929023,-2.2057698,-2.624278,-1.6901109,-0.94570017,4.437894
-1.685235,1.0555032,0.11589732,-0.51436484,1.9447119,0.5666791,-0.17374258,-0.36309063
-1.0149331,1.279858,0.31865892,1.4560319,1.998657,-4.7934537,0.24248321,-2.6620586
-1.9928643,-0.60802776,0.16218193,1.2568473,0.44635013,-1.9925047,3.015724,-2.6165314
-0.13209268,1.0191578,-1.6415418,-1.6922511,1.553626,1.1555313,0.4922909,1.4935374
-1.9630865,-2.812053,-2.0537474,2.7579334,-2.5353193,2.3245013,-1.684625,0.82294494
4.2693286,-0.51577866,-0.40515766,-1.8244885,-3.9482937,1.0787808,-3.237981,1.6061007
-2.6063673,2.5856698,1.816108,-4.1236243,2.1391518,-0.36841658,0.76868564,2.6534116
4.4776196,0.22124438,1.5464783,-3.5918777,-0.2271103,-3.0155501,-2.5297203,-1.2241275
2.3704996,0.58214647,2.5867693,-0.4836168,3.4223676,-2.2492068,-2.9224806,1.5994025
2.147419,-0.56879085,-2.3563328,-3.1599185,-1.2264718,-1.0218154,-1.0457834,5.696826
-1.9906157,2.4414513,0.97976345,-1.5573454,2.3764079,-4.3046,1.2815502,-0.96126896
3.0219572,3.4069521,-1.2660848,0.66498077,2.127196,-2.1198323,-1.1340526,-0.65430737
2.9909904,-3.4356284,-0.83573085,-0.39846995,-1.4190831,-0.6853468,0.047053054,0.8683466
4.264796,-1.4456556,-1.7137676,5.303004,0.69787914,-1.9768807,-1.0597252,3.7038708
1.8239014,-1.1699383,-0.041196678,0.83677906,-5.610194,3.676447,-3.19508,0.7466608
-3.5041761,0.15589947,-5.5086393,4.853043,-1.7826946,-3.6605816,-2.5550911,1.4338876
-1.3191702,-2.5040166,-0.25618058,-1.6359215,1.1366451,-1.8019962,1.1287493,0.5341907
-1.335095,0.80401367,-1.1718179,1.5709273,1.3897007,-4.3400784,-6.495036,3.6803942
3.629874,-0.18744525,-2.6778634,-0.80954236,0.8864976,-1.2182866,-1.5207229,-5.028658
5.205172,4.463101,1.6444714,-0.3431765,-2.1211288,0.9970475,-0.4943145,-1.6078815
-2.5060632,-1.3801333,-2.7123866,-1.2207303,-1.5271944,1.318613,-0.66863465,-1.4674364
0.7761397,0.4324939,-3.8811,-1.8563153,0.19272178,-4.278445,-1.4344809,-1.6239829
-1.5932759,-1.5701647,-1.538102,-0.41707027,-3.8444865,-0.9326939,-0.49791068,-2.3397908
3.0944164,1.0462042,-1.7957346,-2.116888,-4.210126,-1.2661543,-1.6160434,5.4427643
2.780444,2.9276636,-2.4552093,4.3369102,-2.8114884,3.8148239,-6.4946084,-5.24481
-1.6756576,-0.08640657,-1.1235311,-1.6981095,2.1229007,-0.8218431,2.271477,-5.2978425
-4.1532774,-0.19316457,2.6372623,0.06136123,0.44722876,-7.5947742,-1.9555266,2.502747
-1.7585969,1.1335,-0.31723797,-2.9370112,-3.3445513,0.15730974,-0.3311779,-0.48843235
-0.61735564,1.9896909,1.2472862,-1.9096501,-0.9301111,2.0278063,-3.250097,3.9022913
-1.905909,0.88947684,0.77096605,1.4650328,-1.1652017,1.1473678,-0.32958198,1.460521
0.45568553,0.6141111,1.7742193,-4.1835337,-4.6673717,0.24796101,1.3768195,1.2108555
1.3305434,-0.9542101,-2.4386418,0.9858186,-5.486094,-2.8339126,-1.3509794,0.08512391
-0.7764193,-0.13880612,-0.75956285,0.06355498,0.9275781,-2.705449,0.35466933,1.1670347
4.4443326,-1.7278603,-1.9169054,-3.376441,-2.0480485,-0.3119862,-2.734443,-2.1286104
3.104384,1.4874096,-2.484733,-1.312294,1.1918334,-4.4017196,-1.2786775,-0.42172456
-2.7097623,0.255003,4.156559,-5.386447,2.7475007,1.5826234,1.2433066,3.740838
5.180965,-1.5734203,-1.9755468,2.6434057,-1.0301524,-1.5463403,-1.7471536,2.9177256
-0.25295976,2.7575252,-3.1808488,2.8709764,0.97663885,2.6151855,-2.6689694,-2.5719707
0.31588358,1.3482827,-0.6937191,3.241382,-0.5957042,-2.4635718,0.49187368,1.2258706
2.0032134,3.0635498,-0.36919188,2.9178612,0.10919944,3.1543028,-6.251521,-5.130384
0.34131917,-4.2347827,-0.052790906,1.6677612,2.2077208,-2.477514,0.83725274,-2.4150896
1.3646997,-1.9057798,-1.6187162,1.5396684,0.08574689,-0.73799837,1.9500667,-0.4744904
2.5993633,2.1077085,2.0243857,-0.92769676,0.051470757,2.0688837,0.5644909,2.26053
0.39246598,1.9904038,3.7688224,-5.404317,-1.8983598,-0.8958902,-0.6882795,2.9503598
-1.1365128,-0.6835073,-2.22237,0.66472757,-0.69193023,1.9745095,-0.87461096,1.4459563
4.46462,0.9383769,-2.107386,-1.3650903,-1.8563497,-0.6911993,-2.176635,0.43254632
1.7978488,4.318738,-2.8378649,0.9862627,0.3646859,3.170928,-1.5481731,-1.9951332
-4.732875,1.0471464,0.21676295,-1.2044327,-2.5227892,1.4136063,0.08357071,1.3317863
1.5444444,-1.4235603,2.405125,1.2706739,-1.1102147,-3.5418677,0.9831378,1.148778
1.5004429,-0.16159567,-1.9888592,-0.372984,1.7216816,2.378423,-1.3665818,-2.8782156
-0.17126802,0.33283022,-1.7661452,-2.0388343,-1.7715137,1.3114345,0.43033218,1.9187757
-0.36864072,-1.3510977,5.7601247,3.340223,2.063996,-2.7746935,2.2643232,0.09907816
2.2401507,-0.09729341,-0.5022075,-3.1014872,-2.8409247,0.33857557,-0.50728333,3.4909806
-0.7119717,-2.020205,0.7889313,-1.8465563,-3.3428211,-0.045297485,-5.4413977,1.2208964
-4.9416847,3.4114347,0.20531371,-0.74383074,-3.7514324,0.5660225,3.4444246,-0.57334924
