cell_type,model_index,model_id,embed_x,embed_y,cluster
R8,10,010,0.8867139931929006,0.6859027456102958,2
R8,11,011,0.9466783739405327,0.3238916146072453,1
R8,12,012,0.4685084763005528,0.6824981356496754,0
R8,13,013,0.06989104501058485,0.7048253518819279,3
R8,14,014,0.9504147850545481,0.7672348545074049,2
R8,15,015,0.9710126872124829,0.3517717543806433,1
R8,16,016,0.5930576596074821,0.5864834253431189,0
R8,17,017,0.08752050497888086,0.6386997113267165,3
R8,18,018,0.5486742537294872,0.5745002241811965,0
R8,19,019,0.5042485040571898,0.9110453946040888,4
R8,20,020,0.509190556982861,0.6223450485776401,0
R8,21,021,0.9125106887442489,0.7720917514850204,2
R8,22,022,0.0,0.21717298792186257,3
R8,23,023,0.030697158851949014,0.1524198160839837,3
R8,24,024,0.6598593987859159,0.0,1
R8,25,025,0.988744232811721,0.8667665676107678,2
R8,26,026,0.6681430973537806,0.04284857587179236,1
R8,27,027,1.0,0.8187009858550678,2
R8,28,028,0.5324951178573956,0.8782461884189836,4
R8,29,029,0.5469197000717102,0.6252891913621342,0
R8,30,030,0.7119422858355946,0.5759160075680876,0
R8,31,031,0.9279279296626473,0.19261709944457095,1
R8,32,032,0.715670224580365,0.056888585779824585,1
R8,33,033,0.4853298238790197,0.8835242524781927,4
R8,34,034,0.9697604132719022,0.8225051544090427,2
R8,35,035,0.0535969138753179,0.61928376034124,3
R8,36,036,0.6835947813414681,0.10190057491889404,1
R8,37,037,0.09433925388272801,0.7178936209300392,3
R8,38,038,0.9723598901993782,0.2875584833520489,1
R8,39,039,0.04136451357769383,0.5508157152410829,3
R8,40,040,0.9470336357872877,0.40064347501321185,1
R8,41,041,0.9570772765119768,0.18339189300810138,1
R8,42,042,0.03525368889042935,0.20313295359056027,3
R8,43,043,0.8344216637197905,0.6231746093705542,2
R8,44,044,0.0030578834513287356,0.2623757228005735,3
R8,45,045,0.6500287065692794,0.5673354655580847,0
R8,46,046,0.07383913698649702,0.5661400655491263,3
R8,47,047,0.693873289620401,0.00962540614066476,1
R8,48,048,0.9214126777131599,0.7209773518619984,2
R8,49,049,0.9219916550372167,0.14197315306224584,1
T1,0,000,0.7763116316975709,0.7864841337355487,0
T1,1,001,0.6567780894233467,0.8245557351782502,0
T1,2,002,0.7453995795491858,0.0,2
T1,3,003,0.948212765564435,0.6421334655914417,0
T1,4,004,0.8344835273536663,0.8986254657546717,0
T1,5,005,0.9945289164235374,0.7880683682341973,0
T1,6,006,0.8643098023766522,0.9592093894886194,0
T1,7,007,0.03402495507112663,0.28654028012769606,1
T1,8,008,0.8289928575591496,0.5715759160495842,0
T1,9,009,0.6600089555195395,0.2327987468962768,2
T1,10,010,0.796285593174187,0.9081786363393801,0
T1,11,011,0.09074075076680838,0.2738916153172468,1
T1,12,012,0.7023593271640463,0.41141986822321064,2
T1,13,013,0.8536159184041341,1.0,0
T1,14,014,0.681346786570415,0.12920839127473172,2
T1,15,015,0.7438273635708446,0.9556437945939498,0
T1,16,016,0.059155378582486484,0.35274095093998475,1
T1,17,017,0.6944652214054752,0.34821336037090866,2
T1,18,018,0.02516583794140248,0.33560171265879607,1
T1,19,019,0.8913754716217994,0.6138731640555107,0
T1,20,020,0.14410532862966857,0.3140152557216804,1
T1,21,021,0.7054436947186957,0.0021257058910314486,2
T1,22,022,1.0,0.7132388901619429,0
T1,23,023,0.7728396481105032,0.4819341241614846,2
T1,24,024,0.7399768723389415,0.09402372484453919,2
T1,25,025,0.7398952790208038,0.3494768480297832,2
T1,26,026,0.6925444344407881,0.03603062444870658,2
T1,27,027,0.02170611564531172,0.3989061835897404,1
T1,28,028,0.8650542697477646,0.7389303792898869,0
T1,29,029,0.7343443855867091,0.7308813349698182,0
T1,30,030,0.14581477552442496,0.25333902545445414,1
T1,31,031,0.18450991301489858,0.21497356616619948,1
T1,32,032,0.6447597949402588,0.4546021866534409,2
T1,33,033,0.9639064536747726,0.7663466313420326,0
T1,34,034,0.8954940551847266,0.898960614497958,0
T1,35,035,0.7260567720065492,0.8550974137471004,0
T1,36,036,0.8312364827228855,0.7980789844586259,0
T1,37,037,0.735286657836414,0.6375842470547981,0
T1,38,038,0.7770898892757654,0.04965316775957487,2
T1,39,039,0.6826307507445151,0.8045829192419852,0
T1,40,040,0.18807086261844486,0.31283579381546855,1
T1,41,041,0.6701299346520961,0.39479645539898733,2
T1,42,042,0.20212058231259414,0.27293041970499327,1
T1,43,043,0.8373426056294293,0.673529213451403,0
T1,44,044,0.7757303828102433,0.12862220743386835,2
T1,45,045,0.7096343491945606,0.9298317664305065,0
T1,46,046,0.0,0.34958660133283526,1
T1,47,047,0.15397101812983147,0.19350028408288317,1
T1,48,048,0.8709186700607618,0.8080296827374918,0
T1,49,049,0.620434794932297,0.35693684570689554,2
T2,0,000,0.9540673985353676,0.14030742906476776,3
T2,1,001,0.060749547713391805,0.47305286652510514,0
T2,2,002,0.7934608325342077,0.9479283932945919,2
T2,3,003,0.821119333236446,1.0,2
T2,4,004,0.9779051741899258,0.24619162781282056,3
T2,5,005,0.5126309662532614,0.0689326211739215,1
T2,6,006,0.8324245772319145,0.922918836154414,2
T2,7,007,0.8209016529789048,0.06509953315963588,3
T2,8,008,0.537047132165355,0.0967043027347099,1
T2,9,009,0.7735570116535178,0.15756567409340008,3
T2,10,010,0.620053069624803,0.5776998452354176,1
T2,11,011,0.741040673596248,0.059620355396363706,3
T2,12,012,0.595107036137987,0.7383848269893618,1
T2,13,013,0.942691167089138,0.30293878283492454,3
T2,14,014,0.7161840249587889,0.05230443015044514,3
T2,15,015,0.8322619797342137,0.5834485702771945,2
T2,16,016,0.0,0.398453522386092,0
T2,17,017,0.6152162074928895,0.679411241561565,1
T2,18,018,0.525163801901092,0.3124774499341927,1
T2,19,019,0.7839194528085933,0.2899288848118764,2
T2,20,020,0.5334928167703731,0.5886369587427134,1
T2,21,021,0.9986456693618064,0.26979216806346085,3
T2,22,022,1.0,0.36197002084112917,3
T2,23,023,0.8259831287707979,0.69116298953873,2
T2,24,024,0.8378168997506417,0.8206817049046762,2
T2,25,025,0.5414330817182047,0.6796935118192485,1
T2,26,026,0.036094163941468416,0.22214162482711428,0
T2,27,027,0.7958585498073636,0.7676904056741617,2
T2,28,028,0.8028824163768317,0.360922916623023,2
T2,29,029,0.9246737787386092,0.042802395934039034,3
T2,30,030,0.7033425921008063,0.577448861986104,2
T2,31,031,0.559651248552284,0.2145112530203307,1
T2,32,032,0.08075618974578369,0.3276800255825864,0
T2,33,033,0.592106509191744,0.41864880121897263,1
T2,34,034,0.5603269668849744,0.5042498337953473,1
T2,35,035,0.06509337658631054,0.39351049844357744,0
T2,36,036,0.9044264748998685,0.2581414459980122,3
T2,37,037,0.7858047423410888,0.631628137817372,2
T2,38,038,0.7753380208883554,0.5057286906444599,2
T2,39,039,0.8540288624906688,0.0,3
T2,40,040,0.06244444301772395,0.2186886143413482,0
T2,41,041,0.736434733471427,0.9719778354182295,2
T2,42,042,0.034888374361599306,0.4055055493966837,0
T2,43,043,0.5696898991399405,0.6360239624933446,1
T2,44,044,0.9943318016191851,0.1625120417338779,3
T2,45,045,0.9436703026638363,0.0004630800618678488,3
T2,46,046,0.029068035695768435,0.28784940026816885,0
T2,47,047,0.5133660931055742,0.14608563066889443,1
T2,48,048,0.5736386581654878,0.28994051638378654,1
T2,49,049,0.015753280208747333,0.4701116249921391,0
T2a,0,000,0.03954685691547752,0.6926179312011137,2
T2a,1,001,0.4455916931714966,0.8042254116215487,0
T2a,2,002,0.9418997417224093,0.16832974040801615,1
T2a,3,003,0.657423081288659,0.0,3
T2a,4,004,0.4061774199410843,0.7153139678414406,0
T2a,5,005,0.9624487296249882,0.24526647738084512,1
T2a,6,006,0.9163163024058176,0.6231938351911387,1
T2a,7,007,0.09480662234754554,0.7126152991016436,2
T2a,8,008,0.3942763229883358,0.19845970540516183,3
T2a,9,009,0.023688607123269756,1.0,2
T2a,10,010,0.4588997040143735,0.08278243898286415,3
T2a,11,011,0.7453077071645935,0.09941045353483766,3
T2a,12,012,0.9329744633317114,0.7024410297048543,1
T2a,13,013,0.4646425657206087,0.22716797676992265,3
T2a,14,014,0.09432370501984857,0.6347862146841732,2
T2a,15,015,0.10512900999477953,0.5425140868962134,2
T2a,16,016,0.05896228356815669,0.6223762412492865,2
T2a,17,017,0.7194196097815706,0.1526168577051348,3
T2a,18,018,0.9602192879446432,0.6349319660186883,1
T2a,19,019,0.893963860678511,0.5098135606641029,1
T2a,20,020,0.9846109845943691,0.673347191759557,1
T2a,21,021,0.0031668354138684185,0.8058226672275137,2
T2a,22,022,0.5882096620670076,0.033384786026900655,3
T2a,23,023,0.08285624367300055,0.8800115674668751,2
T2a,24,024,0.5526569039732281,0.003666192200222352,3
T2a,25,025,0.4250781951848213,0.21769162059710168,3
T2a,26,026,0.38227685310534654,0.7351739251269417,0
T2a,27,027,0.9681722406178741,0.7391686759506856,1
T2a,28,028,0.4321634956195469,0.7512562093761581,0
T2a,29,029,0.03909395224480727,0.7864870642169678,2
T2a,30,030,0.965607713167125,0.31315014578263184,1
T2a,31,031,0.6332588031491259,0.06502196441626858,3
T2a,32,032,0.8916198388248875,0.3267280155534858,1
T2a,33,033,0.13847413848603368,0.48796798399958946,2
T2a,34,034,0.9538311575143577,0.4626996941162406,1
T2a,35,035,0.6935542107036581,0.134482099219822,3
T2a,36,036,0.06445184416448689,0.9715600556840831,2
T2a,37,037,0.8677319139108808,0.21312125058838852,1
T2a,38,038,0.9043810219144379,0.1520640229246162,1
T2a,39,039,0.027077390592502387,0.9304137059459786,2
T2a,40,040,0.9266023360230145,0.3150032486554698,1
T2a,41,041,1.0,0.5505365758545404,1
T2a,42,042,0.0,0.9095942060010618,2
T2a,43,043,0.9727207196865055,0.5416205188584764,1
T2a,44,044,0.16299351777978788,0.6646227991767569,2
T2a,45,045,0.4369583901012093,0.6796501154242908,0
T2a,46,046,0.5400888742066599,0.06491477130467006,3
T2a,47,047,0.8973160247598229,0.4319436166971503,1
T2a,48,048,0.13786228784518145,0.6227877376087894,2
T2a,49,049,0.36555795924437673,0.23366653959979575,3
T3,0,000,0.8929292502111594,0.3826795319967905,0
T3,1,001,0.7264380421049209,0.6463134329455397,0
T3,2,002,0.6608076178472219,0.2574438972281857,0
T3,3,003,0.0811738363072062,0.664402807330223,1
T3,4,004,0.8039554833540082,0.5329559794040317,0
T3,5,005,0.029500628191759914,0.489907519147845,1
T3,6,006,0.724312412471887,0.38829823009364167,0
T3,7,007,0.8351473422071811,0.45340614234188786,0
T3,8,008,0.17623933370645525,0.6968898007188993,1
T3,9,009,0.7551918560826674,0.05946625549924178,0
T3,10,010,0.18054555491331434,0.43641975701462254,1
T3,11,011,0.9817094076223207,0.9477800930875969,0
T3,12,012,0.6196946601398445,0.6516577381190758,0
T3,13,013,0.5724611667812963,0.7061154895909256,0
T3,14,014,0.6646839014112345,0.7306855607139224,0
T3,15,015,0.916843968835561,0.9619585968549553,0
T3,16,016,0.8753285137130042,0.6001268513533426,0
T3,17,017,0.7012192913397215,0.20063810240952284,0
T3,18,018,0.19069703352600978,0.8068507589411744,1
T3,19,019,0.12279257424659462,0.6459151263888887,1
T3,20,020,0.23030179727990951,0.789087486735001,1
T3,21,021,0.9510968696261615,0.5886760795860442,0
T3,22,022,0.20051207905784232,0.5063523326374604,1
T3,23,023,0.9447204288970736,0.4000358067198576,0
T3,24,024,0.6778366727499635,0.06420983670446079,0
T3,25,025,0.1100029224759177,0.48396405349843225,1
T3,26,026,0.9126879253260753,0.6219688956070909,0
T3,27,027,0.6660042306434455,0.4437797742448578,0
T3,28,028,0.03924076821718414,0.5795975372964264,1
T3,29,029,0.9227457567772372,0.45598587743908936,0
T3,30,030,0.9746691456172416,0.8438062068674952,0
T3,31,031,0.7052872286987543,0.052214558122474886,0
T3,32,032,0.0005682795775810434,0.563250003209274,1
T3,33,033,0.08449442979675448,0.4278610073872549,1
T3,34,034,0.19252589312440788,0.6293429568395992,1
T3,35,035,1.0,0.9115427682110936,0
T3,36,036,0.03033752457856026,0.39352613736943326,1
T3,37,037,0.0,0.480190742786183,1
T3,38,038,0.0558416781571347,0.40784800242171265,1
T3,39,039,0.979057544907552,0.5680690023524801,0
T3,40,040,0.22378687201653732,0.564070919029634,1
T3,41,041,0.6298159280193326,0.2408531577774532,0
T3,42,042,0.9541181874032691,1.0,0
T3,43,043,0.857934383591241,0.559767241508892,0
T3,44,044,0.9085789396680455,0.7953608672901034,0
T3,45,045,0.7618997796511013,0.6452593784585412,0
T3,46,046,0.6056100618568327,0.2720667757198072,0
T3,47,047,0.7270114145235687,0.0,0
T3,48,048,0.21109198783242858,0.8689070150998259,1
T3,49,049,0.6022715415667299,0.4084209812566332,0
T4a,0,000,0.7397967888867358,0.960508539726987,1
T4a,1,001,0.7855895655981782,0.7725977836534526,1
T4a,2,002,0.7770673545117338,0.9901019505625988,1
T4a,3,003,0.8006577177485209,0.8568432859818129,1
T4a,4,004,1.0,0.09464095651921361,2
T4a,5,005,0.9895894614310061,0.02887017247684842,2
T4a,6,006,0.8168525550294209,1.0,1
T4a,7,007,0.641516881352035,0.8782663345943946,1
T4a,8,008,0.8719860972524124,0.9662436111491759,1
T4a,9,009,0.7887766645763056,0.9399848764542447,1
T4a,10,010,0.8350125407938509,0.8815433182458081,1
T4a,11,011,0.8266893045669617,0.6604636530316972,1
T4a,12,012,0.84613549860697,0.9614711103693221,1
T4a,13,013,0.17050298739183617,0.677541491472551,0
T4a,14,014,0.8179082316505819,0.9347007901286177,1
T4a,15,015,0.965989647174438,0.017130612528733602,2
T4a,16,016,0.1533188365826687,0.7217244604558555,0
T4a,17,017,0.8575684178315526,0.6936216483472969,1
T4a,18,018,0.08516677777526566,0.715053492641192,0
T4a,19,019,0.18937298959875226,0.8379505215282557,0
T4a,20,020,0.19333191423105728,0.8016819783921344,0
T4a,21,021,0.720406179657982,0.9318715964079012,1
T4a,22,022,0.7922542965983561,0.6992465044975191,1
T4a,23,023,0.7707951268802838,0.8394143742039684,1
T4a,24,024,0.7441277129804471,0.9094812023545573,1
T4a,25,025,0.9831434540314756,0.0659017140413431,2
T4a,26,026,0.8339884667352022,0.6199653744542325,1
T4a,27,027,0.8557131117086739,0.7472816946901262,1
T4a,28,028,0.15880653803699074,0.7778391839991551,0
T4a,29,029,0.6499051762937851,0.9090712877046176,1
T4a,30,030,0.0,0.6045300846227114,0
T4a,31,031,0.04916704249535481,0.7105360666194237,0
T4a,32,032,0.9345654869627644,0.0,2
T4a,33,033,0.23011585531454415,0.7664522590702233,0
T4a,34,034,0.8662943864970054,0.903625468545046,1
T4a,35,035,0.18525158980798367,0.7281175565424989,0
T4a,36,036,0.16560445289945847,0.8465469178335097,0
T4a,37,037,0.03575771594527544,0.6585738021745007,0
T4a,38,038,0.9611218914268679,0.06428508576632946,2
T4a,39,039,0.23224105327107347,0.7223968454163318,0
T4a,40,040,0.06303596778946002,0.6697498102556136,0
T4a,41,041,0.9385359679267631,0.03329465148261623,2
T4a,42,042,0.22222830423441386,0.6826412274979996,0
T4a,43,043,0.003994325909789986,0.6372543989984556,0
T4a,44,044,0.693523566266569,0.8661601024377357,1
T4a,45,045,0.1556815228764566,0.6556065342075355,0
T4a,46,046,0.9066635135806806,0.04752696136602891,2
T4a,47,047,0.029116601052637636,0.6117868627632104,0
T4a,48,048,0.6596690751740064,0.8572465948955825,1
T4a,49,049,0.025533497480536627,0.5809448959899914,0
T4b,0,000,0.19494778581294991,0.011161953555407944,2
T4b,1,001,0.1992794639234907,0.04498189178780171,2
T4b,2,002,0.7127916537387036,0.8162748062115419,1
T4b,3,003,0.23184415025536068,0.04430588777563904,2
T4b,4,004,0.033205820374376915,0.8087985558061126,0
T4b,5,005,0.0,0.7671431270168062,0
T4b,6,006,0.6399286294069728,0.9436632030278208,1
T4b,7,007,0.9206331938391067,0.9390556797226113,3
T4b,8,008,0.9654967369578262,0.5956719776137636,3
T4b,9,009,0.7892810865584179,0.9813070462549109,1
T4b,10,010,0.9939945400647318,0.6181422624857787,3
T4b,11,011,0.20150309469617603,0.1079537624028653,2
T4b,12,012,0.6302708311381933,0.8548667094764066,1
T4b,13,013,0.905440997135457,0.7959299325881257,3
T4b,14,014,0.44777478048968095,0.5459337848875975,1
T4b,15,015,0.06580649486082185,0.7285416242641194,0
T4b,16,016,0.9128050099059296,0.6159533099380285,3
T4b,17,017,0.22853998781344778,0.14621885985786603,2
T4b,18,018,0.6714361003387765,0.8152916955388737,1
T4b,19,019,0.9659224489483,0.6665484204706481,3
T4b,20,020,0.7155207343408285,0.7811907173914633,1
T4b,21,021,0.2319123566786,0.0,2
T4b,22,022,0.722424504233075,0.9155445141139403,1
T4b,23,023,0.99532426436062,0.8261836322384275,3
T4b,24,024,0.9236544247594448,0.9883065156860249,3
T4b,25,025,0.0541974638361814,0.7714654935925824,0
T4b,26,026,0.004222430618417761,0.8029143968078144,0
T4b,27,027,0.6679365374237842,0.9733610557820658,1
T4b,28,028,0.2587371937134016,0.5803007063607091,0
T4b,29,029,0.886206247226837,0.5980412235480246,3
T4b,30,030,0.9804371432983056,0.8699423299707552,3
T4b,31,031,1.0,0.6680346866623292,3
T4b,32,032,0.04676185491312124,0.6932453271270753,0
T4b,33,033,0.5466214821024508,0.7200492517208862,1
T4b,34,034,0.6029966411266928,0.7968051596381358,1
T4b,35,035,0.9236653225809006,0.6877615187120758,3
T4b,36,036,0.17785968497312704,0.06549701684854398,2
T4b,37,037,0.9618401377028444,0.9251718577644467,3
T4b,38,038,0.8306585939998242,1.0,1
T4b,39,039,0.4277999528732581,0.5805825734860992,1
T4b,40,040,0.5738896688082364,0.7711827223070167,1
T4b,41,041,0.020958918317723563,0.7183663403097307,0
T4b,42,042,0.9158566533512607,0.8920536632530451,3
T4b,43,043,0.12712560581908183,0.6761540450394887,0
T4b,44,044,0.3803240015773963,0.542946006824678,1
T4b,45,045,0.215339209582277,0.6118840120241761,0
T4b,46,046,0.6652241837104054,0.8935044363484703,1
T4b,47,047,0.32546062620275995,0.5282421692995682,0
T4b,48,048,0.87953148998373,0.9938974189882102,3
T4b,49,049,0.25549018939463297,0.229653048731925,2
T4c,0,000,0.8406996344659547,0.0,1
T4c,1,001,0.8147517554559003,0.1399495953052807,1
T4c,2,002,0.8479409800227824,0.1761790087087133,1
T4c,3,003,0.9640806420501384,0.14303437120284115,1
T4c,4,004,0.019985326816610194,0.19050015142547427,2
T4c,5,005,0.03793516928861457,0.21710625415922863,2
T4c,6,006,0.8534301565107574,0.20124479046872895,1
T4c,7,007,0.9639381327150571,0.11272761221903582,1
T4c,8,008,0.47895795686717463,0.9676581644273952,0
T4c,9,009,0.9280297628587085,0.16884307965695008,1
T4c,10,010,0.5010662769172304,0.9939130825151854,0
T4c,11,011,0.9190964908155853,0.21343898234930686,1
T4c,12,012,0.8959403552848892,0.21432474260518453,1
T4c,13,013,0.9109523942048123,0.08222377554465518,1
T4c,14,014,0.946156422468684,0.1861736933427337,1
T4c,15,015,0.5015254061875922,0.9534186951568675,0
T4c,16,016,0.9976432218817566,0.12090694529758375,1
T4c,17,017,0.6406732918312882,0.11430835652088281,1
T4c,18,018,0.6913358762692687,0.12153792015429601,1
T4c,19,019,0.8636164550778908,0.10254739143615818,1
T4c,20,020,0.7214125793997719,0.0859367107437363,1
T4c,21,021,0.8651749649964445,0.0053517894316884584,1
T4c,22,022,0.8939362517837659,0.15841629668372068,1
T4c,23,023,0.7641781433864633,0.036435027142287246,1
T4c,24,024,0.8852436381817537,0.051957339333415536,1
T4c,25,025,0.5373558877347926,0.9451114666010241,0
T4c,26,026,0.049055599753175805,0.20039547601060947,2
T4c,27,027,0.656657369172112,0.09665289256844711,1
T4c,28,028,0.44055132519286744,0.9581524478783194,0
T4c,29,029,1.0,0.13951099437431963,1
T4c,30,030,0.7836136336809538,0.0972659015015557,1
T4c,31,031,0.6530348130632598,0.147555750618411,1
T4c,32,032,0.5430883692229739,0.9788540632271352,0
T4c,33,033,0.010851294147904533,0.2406854004323933,2
T4c,34,034,0.5249224400741049,0.9674561148238825,0
T4c,35,035,0.8116526572472955,0.016916972875053005,1
T4c,36,036,0.8857943863797544,0.1312136090888088,1
T4c,37,037,0.6792641600058348,0.1469308984769567,1
T4c,38,038,0.003471709737754014,0.2226712101683016,2
T4c,39,039,0.44687791796260595,0.9215713247055337,0
T4c,40,040,0.0,0.20214240510579035,2
T4c,41,041,0.4816039131767874,0.9114447558910297,0
T4c,42,042,0.8404336890148815,0.105403839215084,1
T4c,43,043,0.05155440737708933,0.233590290732218,2
T4c,44,044,0.6969688096487937,0.07751089368470301,1
T4c,45,045,0.5030639686978485,0.9293301456779428,0
T4c,46,046,0.4743834282036051,1.0,0
T4c,47,047,0.7143132753443496,0.11162243976929698,1
T4c,48,048,0.7811049175797021,0.01133848655908698,1
T4c,49,049,0.44157474134795605,0.9858554104702943,0
T4d,0,000,0.15206193281644032,0.585973114122024,3
T4d,1,001,0.2627749969131298,0.8829465435247044,1
T4d,2,002,0.2677928587910666,0.9224131523343407,1
T4d,3,003,0.15959799253963683,0.8949127944031283,1
T4d,4,004,0.30501679165098755,0.015009661184626988,2
T4d,5,005,0.27412738730908937,0.04989985993621887,2
T4d,6,006,0.25974428207119726,0.9523448608876544,1
T4d,7,007,0.07803225303086174,0.9527772288841829,1
T4d,8,008,0.0,0.7760032588682231,1
T4d,9,009,0.12393704849538265,0.9749132440357258,1
T4d,10,010,0.9916188219260712,0.5455634869933015,0
T4d,11,011,0.8976908027885667,0.4183140668095953,0
T4d,12,012,0.17358383163239996,0.9903346202363281,1
T4d,13,013,0.060883070696842,0.8616573543596452,1
T4d,14,014,0.17213652805450957,0.7760811109238239,1
T4d,15,015,0.23812776994670107,0.030967907312004883,2
T4d,16,016,0.1420347037246668,0.9293281897372112,1
T4d,17,017,0.9076511825672035,0.3781099341481866,0
T4d,18,018,0.03327526128017109,0.756004585176818,1
T4d,19,019,0.10012633714364907,0.9145937940590195,1
T4d,20,020,0.08114354966663061,0.7742191425377285,1
T4d,21,021,0.9729044389740227,0.3878111272020299,0
T4d,22,022,0.11304441290749104,1.0,1
T4d,23,023,0.18142202271886163,0.8131642366964955,1
T4d,24,024,0.06543093926222836,0.8940813774763542,1
T4d,25,025,0.13954565802211485,0.5287475438281526,3
T4d,26,026,0.3020886800962382,0.0387864319383715,2
T4d,27,027,0.045482043228606946,0.7876722735564723,1
T4d,28,028,0.11656760002487965,0.7385072886197022,1
T4d,29,029,0.9443863406808543,0.4488979474698835,0
T4d,30,030,0.10463544250862541,0.7911942521464309,1
T4d,31,031,0.9339679877072475,0.5236195203581915,0
T4d,32,032,0.22442849880902632,0.0,2
T4d,33,033,0.17899287195275962,0.5460166558758429,3
T4d,34,034,0.2133740155276081,0.9929947133748165,1
T4d,35,035,0.9418257870302094,0.4907428998118535,0
T4d,36,036,0.2178094787860454,0.9195849310260369,1
T4d,37,037,0.14810759113234293,0.5554295005130436,3
T4d,38,038,0.1590596306113783,0.05888097525955793,2
T4d,39,039,0.22738138296992766,0.07050553763419459,2
T4d,40,040,0.26273129597936307,0.0019891670814294327,2
T4d,41,041,0.8647290886257877,0.4188287257062593,0
T4d,42,042,0.05153826867162005,0.7348791945853909,1
T4d,43,043,0.19221668427574726,0.04962053375261749,2
T4d,44,044,0.9837288570370697,0.4906184440904992,0
T4d,45,045,0.901673155039959,0.4981179668937024,0
T4d,46,046,1.0,0.5198349692394293,0
T4d,47,047,0.9450109838860756,0.3778228160360498,0
T4d,48,048,0.9022865167940435,0.4570118050540963,0
T4d,49,049,0.17554115501074805,0.5215757358242836,3
T5a,0,000,0.08703384794539232,0.060290064289211576,1
T5a,1,001,0.8611544898663627,0.9271389568707935,3
T5a,2,002,0.9786810068458196,0.6090504587757329,3
T5a,3,003,0.8904158420507762,0.15965727366902344,0
T5a,4,004,0.21860191853842106,0.2712340880068901,1
T5a,5,005,0.7984097731155624,0.13029574075977562,0
T5a,6,006,0.9177623757412365,0.5630140085895012,3
T5a,7,007,0.9895732960417634,0.5402290560054152,3
T5a,8,008,0.9357247290300559,0.21967559505884232,0
T5a,9,009,0.967333516043287,0.6817092344959934,3
T5a,10,010,0.7531189963077276,0.9079815495390331,3
T5a,11,011,0.9467287558861116,0.3703194213255303,0
T5a,12,012,0.9686142687663417,0.2700090837462122,0
T5a,13,013,0.07847472919612408,0.6267459041918421,2
T5a,14,014,0.5530629771422716,0.8476814787525648,3
T5a,15,015,0.8239201871458968,0.21350904362522477,0
T5a,16,016,0.10933404179764639,0.15809838172773066,1
T5a,17,017,0.6311180782828593,0.7289405665362085,3
T5a,18,018,0.1202521677053619,0.7176394311977632,2
T5a,19,019,0.8323226773853709,0.6767483868164779,3
T5a,20,020,0.7853795047609298,0.7872673782299533,3
T5a,21,021,0.12919618004041644,0.2883758827963043,1
T5a,22,022,1.0,0.6824072193457765,3
T5a,23,023,0.9170794334844694,0.1038810579603554,0
T5a,24,024,0.8669950900807969,0.0707572720793837,0
T5a,25,025,0.10255548853393653,0.42540550934306015,2
T5a,26,026,0.2746924933094629,0.25387732769017557,1
T5a,27,027,0.8451074095738687,0.8313748781566461,3
T5a,28,028,0.5563093564802302,0.7598989432442242,3
T5a,29,029,0.0,0.03910358630961708,1
T5a,30,030,0.6573811307606472,0.931047602364092,3
T5a,31,031,0.2429098241771558,0.2352929823231426,1
T5a,32,032,0.6913408837365101,0.719024159420981,3
T5a,33,033,0.8125526283155466,0.5284410143269608,3
T5a,34,034,0.9018906984026793,0.6801156364756078,3
T5a,35,035,0.042392485103947,0.11982793131312286,1
T5a,36,036,0.6409205232329201,0.7953326466849584,3
T5a,37,037,0.07652599783286279,0.4860348430707318,2
T5a,38,038,0.8273540574528058,0.9414841573398829,3
T5a,39,039,0.06228703286202486,0.0,1
T5a,40,040,0.8048808380436385,0.5903429875765537,3
T5a,41,041,0.7216947197767373,0.6894945901899214,3
T5a,42,042,0.032983237148394795,0.042129918407148026,1
T5a,43,043,0.6385280926692578,1.0,3
T5a,44,044,0.06666063926597726,0.2116964743120232,1
T5a,45,045,0.09204064607721973,0.6979592793827334,2
T5a,46,046,0.8343442689750633,0.1457208196131906,0
T5a,47,047,0.669701885950601,0.9977472398058969,3
T5a,48,048,0.9758547712487813,0.4335814311330376,0
T5a,49,049,0.08928160690782072,0.5524107235197842,2
T5b,0,000,0.9092256999100314,0.1795758313419842,0
T5b,1,001,0.858444470238056,1.0,1
T5b,2,002,0.3552868268480123,0.7164498400919173,2
T5b,3,003,0.6312266377378489,0.79228327877893,1
T5b,4,004,0.8432226191572472,0.6972198018456233,1
T5b,5,005,0.9253110524796673,0.0,0
T5b,6,006,0.05256308178452873,0.5288117671398082,2
T5b,7,007,0.9781978742594613,0.04303878843367831,0
T5b,8,008,0.5677871059017066,0.9204882141359595,1
T5b,9,009,0.2561299611881563,0.6519520424820665,2
T5b,10,010,0.5789928298850215,0.8879180057721281,1
T5b,11,011,0.806802906713783,0.909066567662615,1
T5b,12,012,0.9939590908792657,0.11180907115876537,0
T5b,13,013,0.13285222213850612,0.546825406637923,2
T5b,14,014,0.7684738636424486,0.9406570882609344,1
T5b,15,015,0.818979904890959,0.9951041042700313,1
T5b,16,016,0.9512222815776972,0.10841154688591342,0
T5b,17,017,0.834642283709064,0.850262467962043,1
T5b,18,018,0.7327485800880708,0.87572585483723,1
T5b,19,019,0.1290569787671061,0.4865126075280504,2
T5b,20,020,0.09875257719285102,0.5672534061748629,2
T5b,21,021,0.9498649493249803,0.02492676622929807,0
T5b,22,022,0.4244050895773671,0.7024179474296819,2
T5b,23,023,0.8580322061147905,0.06432903332504841,0
T5b,24,024,1.0,0.07627867014501094,0
T5b,25,025,0.9676697063155959,0.14921040742668906,0
